//DATASET,
//created,Wed, 24 Feb 2021 21:39:28 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.9654
191.8095,192.0094,-60.3635
192.0094,192.2092,-59.9268
192.2092,192.4091,-59.7149
192.4091,192.6089,-59.7504
192.6089,192.8088,-59.9978
192.8088,193.0086,-60.3554
193.0086,193.2084,-60.6738
193.2084,193.4083,-60.8037
193.4083,193.6081,-60.6667
193.6081,193.808,-60.3134
193.808,194.0078,-59.9237
194.0078,194.2077,-59.7308
194.2077,194.4075,-59.8863
194.4075,194.6073,-60.3355
194.6073,194.8072,-60.7792
194.8072,195.007,-60.7765
195.007,195.2069,-59.9788
195.2069,195.4067,-58.3341
195.4067,195.6066,-56.2065
195.6066,195.8064,-54.255
195.8064,196.0062,-53.1687
196.0062,196.2061,-53.3737

//Parameterized
#Frequency,Power
#(THz),(dBm)
194.5,-0.4933
194.6,-0.7531
194.7,-0.9643
194.8,-1.0683
194.9,-1.0118
195,-0.7561
195.1,-0.2795
195.2,0.4209
195.3,1.307
195.4,2.3284
195.5,3.4056
195.6,4.4488
195.7,5.363
195.8,6.0603
195.9,6.477

//TRACE,Optical Spectrum,Input 1 (Run 3) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.5335
191.8095,192.0094,-59.9009
192.0094,192.2092,-59.4361
192.2092,192.4091,-59.1997
192.4091,192.6089,-59.2145
192.6089,192.8088,-59.4442
192.8088,193.0086,-59.7857
193.0086,193.2084,-60.0874
193.2084,193.4083,-60.1985
193.4083,193.6081,-60.0403
193.6081,193.808,-59.6643
193.808,194.0078,-59.2525
194.0078,194.2077,-59.04
194.2077,194.4075,-59.1781
194.4075,194.6073,-59.6083
194.6073,194.8072,-60.0245
194.8072,195.007,-59.9795
195.007,195.2069,-59.1221
195.2069,195.4067,-57.4025
195.4067,195.6066,-55.1953
195.6066,195.8064,-53.1766
195.8064,196.0062,-52.0531
196.0062,196.2061,-52.2622

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,-0.5165
192.4,0.748
192.8,0.2786
192.9,0.0912
193.4,-0.3586
193.5,-0.2659
193.7,0.0751
193.9,0.462
194.1,0.661
194.7,-0.3861
194.9,-0.4016
195.3,2.0265
195.6,5.2638

//TRACE,Optical Spectrum,Input 1 (Run 4) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.8615
191.8095,192.0094,-60.2522
192.0094,192.2092,-59.8087
192.2092,192.4091,-59.591
192.4091,192.6089,-59.6214
192.6089,192.8088,-59.8646
192.8088,193.0086,-60.2183
193.0086,193.2084,-60.5327
193.2084,193.4083,-60.658
193.4083,193.6081,-60.5159
193.6081,193.808,-60.1571
193.808,194.0078,-59.7621
194.0078,194.2077,-59.5645
194.2077,194.4075,-59.7158
194.4075,194.6073,-60.1605
194.6073,194.8072,-60.5975
194.8072,195.007,-60.5846
195.007,195.2069,-59.7725
195.2069,195.4067,-58.1099
195.4067,195.6066,-55.9633
195.6066,195.8064,-53.9956
195.8064,196.0062,-52.9004
196.0062,196.2061,-53.1064

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.1575
191.7,-0.8359
191.8,-0.5346
191.9,-0.2633
192,-0.0314
192.1,0.1526
192.2,0.2812
192.3,0.3497
192.4,0.356
192.5,0.3022
192.6,0.1938
192.7,0.0421
192.8,-0.1394
192.9,-0.3324
193,-0.5173
193.2,-0.7843
193.3,-0.8341
193.4,-0.8153
193.5,-0.7309
193.6,-0.5884
193.7,-0.4076
193.8,-0.2138
193.9,-0.038
194,0.0897
194.1,0.1457
194.2,0.1112
194.3,-0.0151
194.4,-0.222
194.5,-0.4757
194.6,-0.7352
194.7,-0.9461
194.8,-1.0496
194.9,-0.9926
195,-0.7361
195.1,-0.2587
195.2,0.4426
195.3,1.3297
195.4,2.3521
195.5,3.4304
195.6,4.4745
195.7,5.3895
195.8,6.0874
195.9,6.5045



//TRACE,Optical Spectrum,Input 1 (Run 5) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.8482
191.8095,192.0094,-60.238
192.0094,192.2092,-59.7936
192.2092,192.4091,-59.5751
192.4091,192.6089,-59.605
192.6089,192.8088,-59.8475
192.8088,193.0086,-60.2008
193.0086,193.2084,-60.5147
193.2084,193.4083,-60.6394
193.4083,193.6081,-60.4967
193.6081,193.808,-60.1372
193.808,194.0078,-59.7415
194.0078,194.2077,-59.5433
194.2077,194.4075,-59.6941
194.4075,194.6073,-60.1381
194.6073,194.8072,-60.5743
194.8072,195.007,-60.5601
195.007,195.2069,-59.7462
195.2069,195.4067,-58.0813
195.4067,195.6066,-55.9322
195.6066,195.8064,-53.9625
195.8064,196.0062,-52.8661
196.0062,196.2061,-53.0722

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.1451
191.7,-0.823
191.8,-0.5212
192,-0.0171
192.1,0.1674
192.2,0.2963
192.3,0.3652
192.4,0.3718
192.5,0.3184
192.6,0.2102
192.7,0.0588
192.8,-0.1225
193,-0.4999
193.2,-0.7664
193.3,-0.816
193.4,-0.7968
193.9,-0.0178
194,0.1103
194.1,0.1666
194.2,0.1323
194.3,0.0062
194.4,-0.2004
194.6,-0.713
194.7,-0.9235
194.8,-1.0264
194.9,-0.9687
195.1,-0.233
195.3,1.3578
195.4,2.3816
195.6,4.5064
195.8,6.121
195.9,6.5386



//TRACE,Optical Spectrum,Input 1 (Run 6) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.7188
191.8095,192.0094,-60.0994
192.0094,192.2092,-59.6466
192.2092,192.4091,-59.4208
192.4091,192.6089,-59.4444
192.6089,192.8088,-59.6817
192.8088,193.0086,-60.0301
193.0086,193.2084,-60.339
193.2084,193.4083,-60.4581
193.4083,193.6081,-60.309
193.6081,193.808,-59.9427
193.808,194.0078,-59.5404
194.0078,194.2077,-59.3363
194.2077,194.4075,-59.4819
194.4075,194.6073,-59.9202
194.6073,194.8072,-60.3482
194.8072,195.007,-60.3213
195.007,195.2069,-59.4895
195.2069,195.4067,-57.8022
195.4067,195.6066,-55.6293
195.6066,195.8064,-53.6395
195.8064,196.0062,-52.532
196.0062,196.2061,-52.7393

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.024
191.7,-0.697
191.8,-0.3905
191.9,-0.1141
192,0.1227
192.1,0.3113
192.2,0.4441
192.3,0.5165
192.4,0.5264
192.5,0.4758
192.6,0.3703
192.7,0.2213
192.8,0.0423
192.9,-0.1483
193.1,-0.4849
193.4,-0.6168
193.5,-0.5287
193.6,-0.3824
193.7,-0.1977
193.8,-0.0001
193.9,0.1794
194.1,0.3697
194.2,0.338
194.3,0.2144
194.4,0.0102
194.5,-0.2405
194.6,-0.4963
194.7,-0.7026
194.8,-0.8002
194.9,-0.7356
195,-0.47
195.1,0.0183
195.2,0.732
195.3,1.6326
195.4,2.669
195.5,3.761
195.8,6.4493
195.9,6.8713



//TRACE,Optical Spectrum,Input 1 (Run 7) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.7192
191.8095,192.0094,-60.0999
192.0094,192.2092,-59.6471
192.2092,192.4091,-59.4213
192.4091,192.6089,-59.445
192.6089,192.8088,-59.6823
192.8088,193.0086,-60.0307
193.0086,193.2084,-60.3396
193.2084,193.4083,-60.4587
193.4083,193.6081,-60.3097
193.6081,193.808,-59.9434
193.808,194.0078,-59.5411
194.0078,194.2077,-59.3371
194.2077,194.4075,-59.4826
194.4075,194.6073,-59.921
194.6073,194.8072,-60.349
194.8072,195.007,-60.3221
195.007,195.2069,-59.4904
195.2069,195.4067,-57.8032
195.4067,195.6066,-55.6303
195.6066,195.8064,-53.6406
195.8064,196.0062,-52.5331
196.0062,196.2061,-52.7404

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.0244
191.7,-0.6975
191.8,-0.3909
191.9,-0.1145
192,0.1222
192.1,0.3108
192.2,0.4436
192.3,0.516
192.4,0.5259
192.5,0.4753
192.6,0.3698
192.8,0.0417
192.9,-0.1488
193,-0.3312
193.1,-0.4855
193.2,-0.5928
193.3,-0.6396
193.4,-0.6174
193.5,-0.5294
193.7,-0.1984
193.8,-0.0007
193.9,0.1787
194,0.3099
194.1,0.369
194.2,0.3373
194.3,0.2137
194.4,0.0095
194.5,-0.2412
194.6,-0.4971
194.8,-0.801
194.9,-0.7364
195.1,0.0174
195.2,0.7311
195.3,1.6317
195.4,2.668
195.6,4.8166
195.7,5.7423
195.9,6.8702



//TRACE,Optical Spectrum,Input 1 (Run 8) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.9346
191.8095,192.0094,-60.3305
192.0094,192.2092,-59.8917
192.2092,192.4091,-59.6781
192.4091,192.6089,-59.7121
192.6089,192.8088,-59.9582
192.8088,193.0086,-60.3147
193.0086,193.2084,-60.6319
193.2084,193.4083,-60.7604
193.4083,193.6081,-60.6219
193.6081,193.808,-60.267
193.808,194.0078,-59.8757
194.0078,194.2077,-59.6814
194.2077,194.4075,-59.8357
194.4075,194.6073,-60.2836
194.6073,194.8072,-60.7253
194.8072,195.007,-60.7195
195.007,195.2069,-59.9176
195.2069,195.4067,-58.2676
195.4067,195.6066,-56.1343
195.6066,195.8064,-54.178
195.8064,196.0062,-53.0891
196.0062,196.2061,-53.2944

//Parameterized
#Frequency,Power
#(THz),(dBm)
193.7,-0.515
195.2,0.2944
195.3,1.1746
195.4,2.1899



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.8766
191.8095,192.0094,-60.2684
192.0094,192.2092,-59.8259
192.2092,192.4091,-59.609
192.4091,192.6089,-59.6402
192.6089,192.8088,-59.8839
192.8088,193.0086,-60.2383
193.0086,193.2084,-60.5532
193.2084,193.4083,-60.6792
193.4083,193.6081,-60.5379
193.6081,193.808,-60.1799
193.808,194.0078,-59.7856
194.0078,194.2077,-59.5887
194.2077,194.4075,-59.7406
194.4075,194.6073,-60.1859
194.6073,194.8072,-60.6239
194.8072,195.007,-60.6125
195.007,195.2069,-59.8025
195.2069,195.4067,-58.1425
195.4067,195.6066,-55.9986
195.6066,195.8064,-54.0334
195.8064,196.0062,-52.9394
196.0062,196.2061,-53.1453

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.1716
191.8,-0.5499
192.5,0.2838
193.2,-0.8046
193.4,-0.8363
194.7,-0.9719
195.3,1.2976
195.7,5.3521



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.8744
191.8095,192.0094,-60.2661
192.0094,192.2092,-59.8234
192.2092,192.4091,-59.6064
192.4091,192.6089,-59.6375
192.6089,192.8088,-59.8812
192.8088,193.0086,-60.2354
193.0086,193.2084,-60.5503
193.2084,193.4083,-60.6762
193.4083,193.6081,-60.5347
193.6081,193.808,-60.1766
193.808,194.0078,-59.7823
194.0078,194.2077,-59.5853
194.2077,194.4075,-59.7371
194.4075,194.6073,-60.1823
194.6073,194.8072,-60.6202
194.8072,195.007,-60.6085
195.007,195.2069,-59.7983
195.2069,195.4067,-58.1379
195.4067,195.6066,-55.9936
195.6066,195.8064,-54.028
195.8064,196.0062,-52.9339
196.0062,196.2061,-53.1397

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.1696
191.7,-0.8485
191.8,-0.5477
191.9,-0.2769
192,-0.0454
192.1,0.1382
192.2,0.2663
192.3,0.3345
192.4,0.3405
192.5,0.2865
192.6,0.1778
192.7,0.0258
192.8,-0.1559
192.9,-0.3492
193,-0.5343
193.1,-0.6914
193.2,-0.8017
193.4,-0.8333
193.5,-0.7492
193.6,-0.6071
193.7,-0.4266
193.8,-0.2332
193.9,-0.0577
194,0.0697
194.2,0.0906
194.3,-0.0359
194.4,-0.2431
194.5,-0.4971
194.6,-0.7568
194.7,-0.9682
194.8,-1.0723
194.9,-1.0159
195,-0.7603
195.1,-0.2839
195.2,0.4163
195.3,1.3022
195.4,2.3233
195.5,3.4004
195.6,4.4434
195.7,5.3574
195.8,6.0545
195.9,6.4712



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.0131
191.8095,192.0094,-59.3435
192.0094,192.2092,-58.8447
192.2092,192.4091,-58.5789
192.4091,192.6089,-58.5687
192.6089,192.8088,-58.7774
192.8088,193.0086,-59.0996
193.0086,193.2084,-59.3813
193.2084,193.4083,-59.47
193.4083,193.6081,-59.2862
193.6081,193.808,-58.8827
193.808,194.0078,-58.4442
194.0078,194.2077,-58.208
194.2077,194.4075,-58.3253
194.4075,194.6073,-58.733
194.6073,194.8072,-59.1166
194.8072,195.007,-59.0208
195.007,195.2069,-58.0911
195.2069,195.4067,-56.2804
195.4067,195.6066,-53.9763
195.6066,195.8064,-51.8758
195.8064,196.0062,-50.7072
196.0062,196.2061,-50.9212

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,0.6257
192.7,1.1096
195,0.8493



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.9085
191.8095,192.0094,-60.3026
192.0094,192.2092,-59.8621
192.2092,192.4091,-59.647
192.4091,192.6089,-59.6798
192.6089,192.8088,-59.9248
192.8088,193.0086,-60.2804
193.0086,193.2084,-60.5965
193.2084,193.4083,-60.7239
193.4083,193.6081,-60.5841
193.6081,193.808,-60.2278
193.808,194.0078,-59.8352
194.0078,194.2077,-59.6398
194.2077,194.4075,-59.793
194.4075,194.6073,-60.2397
194.6073,194.8072,-60.6797
194.8072,195.007,-60.6714
195.007,195.2069,-59.8659
195.2069,195.4067,-58.2114
195.4067,195.6066,-56.0733
195.6066,195.8064,-54.113
195.8064,196.0062,-53.0218
196.0062,196.2061,-53.2273

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,-0.5821
191.9,-0.3125
192,-0.0822
192.2,0.2275
192.3,0.2947
192.4,0.2999
192.6,0.1356
192.7,-0.0169
192.8,-0.1993
192.9,-0.3931
193,-0.5788
193.1,-0.7365
193.2,-0.8476
193.3,-0.8984
193.6,-0.6562
193.8,-0.2842
194.6,-0.8138
194.9,-1.0772
195,-0.8238
195.1,-0.35
195.2,0.3472
195.5,3.3215
195.8,5.9682
195.9,6.3836



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.9141
191.8095,192.0094,-60.3085
192.0094,192.2092,-59.8684
192.2092,192.4091,-59.6537
192.4091,192.6089,-59.6867
192.6089,192.8088,-59.932
192.8088,193.0086,-60.2877
193.0086,193.2084,-60.6041
193.2084,193.4083,-60.7317
193.4083,193.6081,-60.5922
193.6081,193.808,-60.2362
193.808,194.0078,-59.8439
194.0078,194.2077,-59.6487
194.2077,194.4075,-59.8021
194.4075,194.6073,-60.2491
194.6073,194.8072,-60.6894
194.8072,195.007,-60.6817
195.007,195.2069,-59.8769
195.2069,195.4067,-58.2234
195.4067,195.6066,-56.0864
195.6066,195.8064,-54.1269
195.8064,196.0062,-53.0362
196.0062,196.2061,-53.2416

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,-0.3183
192,-0.0882
192.1,0.0941
192.4,0.2932
192.5,0.2383
192.6,0.1288
192.7,-0.0239
192.8,-0.2064
192.9,-0.4003
193,-0.5861
193.1,-0.7439
193.4,-0.8885
193.6,-0.6643
193.9,-0.1181
194.1,0.0632
194.5,-0.5623
194.7,-1.0358
195,-0.8342
195.2,0.3359
195.8,5.9541
195.9,6.3693



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.7045
191.8095,192.0094,-60.0841
192.0094,192.2092,-59.6304
192.2092,192.4091,-59.4038
192.4091,192.6089,-59.4267
192.6089,192.8088,-59.6635
192.8088,193.0086,-60.0113
193.0086,193.2084,-60.3196
193.2084,193.4083,-60.4381
193.4083,193.6081,-60.2883
193.6081,193.808,-59.9213
193.808,194.0078,-59.5183
194.0078,194.2077,-59.3135
194.2077,194.4075,-59.4585
194.4075,194.6073,-59.8962
194.6073,194.8072,-60.3233
194.8072,195.007,-60.295
195.007,195.2069,-59.4613
195.2069,195.4067,-57.7714
195.4067,195.6066,-55.5959
195.6066,195.8064,-53.6039
195.8064,196.0062,-52.4952
196.0062,196.2061,-52.7026

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,-0.3761
192.3,0.5332
192.4,0.5434
192.5,0.4932
192.7,0.2392
193.2,-0.573
193.3,-0.6194
193.7,-0.1768
193.8,0.0213
193.9,0.2011
194.2,0.3607
194.3,0.2374
194.4,0.0334
194.9,-0.7099
195.2,0.761
195.3,1.6629
195.4,2.7007
195.7,5.7788



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.2164
191.8095,192.0094,-59.5613
192.0094,192.2092,-59.0758
192.2092,192.4091,-58.8214
192.4091,192.6089,-58.821
192.6089,192.8088,-59.0379
192.8088,193.0086,-59.3676
193.0086,193.2084,-59.6571
193.2084,193.4083,-59.7545
193.4083,193.6081,-59.5808
193.6081,193.808,-59.188
193.808,194.0078,-58.7599
194.0078,194.2077,-58.533
194.2077,194.4075,-58.6584
194.4075,194.6073,-59.0749
194.6073,194.8072,-59.4712
194.8072,195.007,-59.3952
195.007,195.2069,-58.4938
195.2069,195.4067,-56.7188
195.4067,195.6066,-54.4527
195.6066,195.8064,-52.3842
195.8064,196.0062,-51.2333
196.0062,196.2061,-51.4454

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-0.5533
192.6,0.993
193,0.3278
193.1,0.1828
193.2,0.0854
193.4,0.0836
193.6,0.344
193.8,0.7537
194.1,1.1598
194.3,1.024
194.4,0.8293
194.6,0.3461
194.8,0.0794
195,0.4688
195.5,4.9269



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.4476
191.8095,192.0094,-59.8089
192.0094,192.2092,-59.3385
192.2092,192.4091,-59.0973
192.4091,192.6089,-59.1079
192.6089,192.8088,-59.3342
192.8088,193.0086,-59.6725
193.0086,193.2084,-59.9708
193.2084,193.4083,-60.0782
193.4083,193.6081,-59.9158
193.6081,193.808,-59.5353
193.808,194.0078,-59.119
194.0078,194.2077,-58.9026
194.2077,194.4075,-59.0373
194.4075,194.6073,-59.4638
194.6073,194.8072,-59.8746
194.8072,195.007,-59.8211
195.007,195.2069,-58.9519
195.2069,195.4067,-57.2173
195.4067,195.6066,-54.9942
195.6066,195.8064,-52.962
195.8064,196.0062,-51.8311
196.0062,196.2061,-52.041

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-0.7701
191.9,0.1699
192.1,0.6133
192.3,0.8341
192.4,0.8507
192.5,0.8063
192.6,0.7063
192.7,0.5624
193.2,-0.2266
193.3,-0.2675
193.6,0.0095
193.7,0.2016
193.9,0.5931
194.3,0.6512
194.6,-0.0418
194.8,-0.3257
194.9,-0.2467
195,0.0365
195.2,1.2829
195.7,6.4168



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-61.1503
191.8095,192.0094,-60.5615
192.0094,192.2092,-60.1367
192.2092,192.4091,-59.9354
192.4091,192.6089,-59.9797
192.6089,192.8088,-60.2347
192.8088,193.0086,-60.5993
193.0086,193.2084,-60.9249
193.2084,193.4083,-61.0628
193.4083,193.6081,-60.935
193.6081,193.808,-60.5913
193.808,194.0078,-60.2111
194.0078,194.2077,-60.0266
194.2077,194.4075,-60.1896
194.4075,194.6073,-60.647
194.6073,194.8072,-61.1026
194.8072,195.007,-61.118
195.007,195.2069,-60.3458
195.2069,195.4067,-58.733
195.4067,195.6066,-56.6391
195.6066,195.8064,-54.7162
195.8064,196.0062,-53.6457
196.0062,196.2061,-53.849

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,-1.1166
191.8,-0.826
192.4,0.0114
192.6,-0.1631
192.7,-0.3202
193.1,-1.0569
193.2,-1.1727
193.9,-0.4776
194.3,-0.4792
194.8,-1.5539
195.3,0.7171
195.7,4.6741
195.8,5.3557



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-61.0989
191.8095,192.0094,-60.5064
192.0094,192.2092,-60.0783
192.2092,192.4091,-59.8741
192.4091,192.6089,-59.9159
192.6089,192.8088,-60.1688
192.8088,193.0086,-60.5315
193.0086,193.2084,-60.855
193.2084,193.4083,-60.9907
193.4083,193.6081,-60.8603
193.6081,193.808,-60.514
193.808,194.0078,-60.1311
194.0078,194.2077,-59.9443
194.2077,194.4075,-60.1052
194.4075,194.6073,-60.5604
194.6073,194.8072,-61.0126
194.8072,195.007,-61.023
195.007,195.2069,-60.2437
195.2069,195.4067,-58.622
195.4067,195.6066,-56.5188
195.6066,195.8064,-54.588
195.8064,196.0062,-53.513
196.0062,196.2061,-53.7168

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.3793
191.9,-0.5114
192.1,-0.1111
192.2,0.0103
192.4,0.0728
192.8,-0.4415
193.2,-1.1036
193.7,-0.7563
193.9,-0.3993
194.4,-0.608
194.9,-1.4196
195.4,1.8254
195.5,2.881
195.6,3.9042
195.7,4.8014



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.8702
191.8095,192.0094,-60.2615
192.0094,192.2092,-59.8186
192.2092,192.4091,-59.6013
192.4091,192.6089,-59.6322
192.6089,192.8088,-59.8757
192.8088,193.0086,-60.2298
193.0086,193.2084,-60.5445
193.2084,193.4083,-60.6702
193.4083,193.6081,-60.5285
193.6081,193.808,-60.1702
193.808,194.0078,-59.7756
194.0078,194.2077,-59.5785
194.2077,194.4075,-59.7301
194.4075,194.6073,-60.1751
194.6073,194.8072,-60.6127
194.8072,195.007,-60.6006
195.007,195.2069,-59.7898
195.2069,195.4067,-58.1287
195.4067,195.6066,-55.9836
195.6066,195.8064,-54.0174
195.8064,196.0062,-52.9229
196.0062,196.2061,-53.1287

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,-0.8443
191.9,-0.2724
192,-0.0408
192.1,0.1429
192.3,0.3395
192.6,0.183
192.7,0.0312
192.8,-0.1505
193.5,-0.7432
194.1,0.1321
194.2,0.0973
194.3,-0.0291
194.5,-0.49
194.7,-0.9609
194.8,-1.0648
194.9,-1.0082
195.1,-0.2756
195.3,1.3112
195.4,2.3328
195.5,3.4103
195.6,4.4536
195.7,5.368



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.288
191.8095,192.0094,-59.6379
192.0094,192.2092,-59.1571
192.2092,192.4091,-58.9069
192.4091,192.6089,-58.9099
192.6089,192.8088,-59.1296
192.8088,193.0086,-59.462
193.0086,193.2084,-59.7543
193.2084,193.4083,-59.8548
193.4083,193.6081,-59.6845
193.6081,193.808,-59.2955
193.808,194.0078,-58.8711
194.0078,194.2077,-58.6475
194.2077,194.4075,-58.7757
194.4075,194.6073,-59.1953
194.6073,194.8072,-59.5961
194.8072,195.007,-59.527
195.007,195.2069,-58.6356
195.2069,195.4067,-56.8731
195.4067,195.6066,-54.6204
195.6066,195.8064,-52.5632
195.8064,196.0062,-51.4185
196.0062,196.2061,-51.6299

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.2,0.9369
192.6,0.9042
193,0.2339
193.1,0.0875
193.5,0.0826
194,0.9784
194.4,0.7124
194.6,0.2259
194.7,0.0335
