//DATASET,
//created,Wed, 24 Feb 2021 21:34:10 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.6966
191.8095,192.0094,-60.0756
192.0094,192.2092,-59.6214
192.2092,192.4091,-59.3943
192.4091,192.6089,-59.4169
192.6089,192.8088,-59.6533
192.8088,193.0086,-60.0009
193.0086,193.2084,-60.3088
193.2084,193.4083,-60.427
193.4083,193.6081,-60.2768
193.6081,193.808,-59.9094
193.808,194.0078,-59.5059
194.0078,194.2077,-59.3008
194.2077,194.4075,-59.4455
194.4075,194.6073,-59.8829
194.6073,194.8072,-60.3094
194.8072,195.007,-60.2803
195.007,195.2069,-59.4455
195.2069,195.4067,-57.7543
195.4067,195.6066,-55.5773
195.6066,195.8064,-53.584
195.8064,196.0062,-52.4746
196.0062,196.2061,-52.6821

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.2,0.4695
192.6,0.3978
194.6,-0.4591
195.2,0.7771
195.4,2.7184



//TRACE,Optical Spectrum,Input 1 (Run 6) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.5973
191.8095,192.0094,-59.9693
192.0094,192.2092,-59.5086
192.2092,192.4091,-59.2759
192.4091,192.6089,-59.2937
192.6089,192.8088,-59.526
192.8088,193.0086,-59.8699
193.0086,193.2084,-60.174
193.2084,193.4083,-60.2879
193.4083,193.6081,-60.1328
193.6081,193.808,-59.7602
193.808,194.0078,-59.3516
194.0078,194.2077,-59.1421
194.2077,194.4075,-59.2827
194.4075,194.6073,-59.7157
194.6073,194.8072,-60.136
194.8072,195.007,-60.0972
195.007,195.2069,-59.2486
195.2069,195.4067,-57.5402
195.4067,195.6066,-55.3448
195.6066,195.8064,-53.3361
195.8064,196.0062,-52.2181
196.0062,196.2061,-52.4266

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,-0.5787
192,0.254
192.8,0.1972
193,-0.1716
193.2,-0.4285
193.4,-0.4476
193.7,-0.0189
193.8,0.182
194.1,0.5606
194.2,0.5313
194.3,0.41
194.4,0.2081
194.5,-0.0401
194.6,-0.2928
194.7,-0.4952
194.8,-0.5877
194.9,-0.5167
195.2,0.9787
195.3,1.8908
195.9,7.1839



//TRACE,Optical Spectrum,Input 1 (Run 7) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.0481
191.8095,192.0094,-59.381
192.0094,192.2092,-58.8846
192.2092,192.4091,-58.6207
192.4091,192.6089,-58.6122
192.6089,192.8088,-58.8223
192.8088,193.0086,-59.1458
193.0086,193.2084,-59.4289
193.2084,193.4083,-59.519
193.4083,193.6081,-59.337
193.6081,193.808,-58.9354
193.808,194.0078,-58.4986
194.0078,194.2077,-58.264
194.2077,194.4075,-58.3827
194.4075,194.6073,-58.7919
194.6073,194.8072,-59.1777
194.8072,195.007,-59.0853
195.007,195.2069,-58.1606
195.2069,195.4067,-56.3559
195.4067,195.6066,-54.0584
195.6066,195.8064,-51.9634
195.8064,196.0062,-50.7979
196.0062,196.2061,-51.0116

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,0.5889
192.5,1.2937
193.2,0.3127
193.4,0.3185
194,1.3508
194.2,1.4066
194.4,1.104



//TRACE,Optical Spectrum,Input 1 (Run 8) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.437
191.8095,192.0094,-59.7975
192.0094,192.2092,-59.3264
192.2092,192.4091,-59.0846
192.4091,192.6089,-59.0947
192.6089,192.8088,-59.3206
192.8088,193.0086,-59.6585
193.0086,193.2084,-59.9564
193.2084,193.4083,-60.0634
193.4083,193.6081,-59.9004
193.6081,193.808,-59.5193
193.808,194.0078,-59.1026
194.0078,194.2077,-58.8857
194.2077,194.4075,-59.0199
194.4075,194.6073,-59.4459
194.6073,194.8072,-59.8561
194.8072,195.007,-59.8016
195.007,195.2069,-58.9308
195.2069,195.4067,-57.1944
195.4067,195.6066,-54.9694
195.6066,195.8064,-52.9355
195.8064,196.0062,-51.8037
196.0062,196.2061,-52.0137

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-0.7601
191.9,0.1811
192.3,0.8465
192.4,0.8634
192.6,0.7194
192.7,0.5757
192.9,0.216
193.5,-0.1289
193.6,0.0248
193.7,0.2172
194.4,0.4694
194.6,-0.024
194.7,-0.2212
194.8,-0.3071
194.9,-0.2275
195,0.0563
195.7,6.4431



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-61.0772
191.8095,192.0094,-60.4833
192.0094,192.2092,-60.0537
192.2092,192.4091,-59.8482
192.4091,192.6089,-59.8891
192.6089,192.8088,-60.141
192.8088,193.0086,-60.5029
193.0086,193.2084,-60.8256
193.2084,193.4083,-60.9604
193.4083,193.6081,-60.8289
193.6081,193.808,-60.4814
193.808,194.0078,-60.0974
194.0078,194.2077,-59.9097
194.2077,194.4075,-60.0697
194.4075,194.6073,-60.5239
194.6073,194.8072,-60.9747
194.8072,195.007,-60.983
195.007,195.2069,-60.2007
195.2069,195.4067,-58.5753
195.4067,195.6066,-56.4682
195.6066,195.8064,-54.534
195.8064,196.0062,-53.4572
196.0062,196.2061,-53.6611

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.3591
192.2,0.035
192.6,-0.0729
193,-0.7993
193.1,-0.9601
194.2,-0.2315
194.4,-0.5728
194.7,-1.3138
194.9,-1.3807
195,-1.1382
195.6,3.9562
195.9,5.9503



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-61.1426
191.8095,192.0094,-60.5533
192.0094,192.2092,-60.128
192.2092,192.4091,-59.9262
192.4091,192.6089,-59.9702
192.6089,192.8088,-60.2248
192.8088,193.0086,-60.5892
193.0086,193.2084,-60.9145
193.2084,193.4083,-61.0521
193.4083,193.6081,-60.9238
193.6081,193.808,-60.5798
193.808,194.0078,-60.1991
194.0078,194.2077,-60.0143
194.2077,194.4075,-60.177
194.4075,194.6073,-60.6341
194.6073,194.8072,-61.0891
194.8072,195.007,-61.1038
195.007,195.2069,-60.3306
195.2069,195.4067,-58.7164
195.4067,195.6066,-56.6212
195.6066,195.8064,-54.6971
195.8064,196.0062,-53.6259
196.0062,196.2061,-53.8292

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.4201
191.7,-1.1091
192.4,0.0206
192.5,-0.0395
192.7,-0.3106
192.8,-0.4971
193,-0.8847
193.3,-1.2183
193.5,-1.1287
193.6,-0.9937
193.8,-0.6343
193.9,-0.4659
194,-0.3449
194.1,-0.2951
194.2,-0.3353
194.3,-0.4668
194.5,-0.9386
194.6,-1.2052
195,-1.2599
195.3,0.7334
195.4,1.7284
195.5,2.7798
195.7,4.6931
195.8,5.3751
195.9,5.7825



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.9662
191.8095,192.0094,-60.3643
192.0094,192.2092,-59.9276
192.2092,192.4091,-59.7158
192.4091,192.6089,-59.7513
192.6089,192.8088,-59.9987
192.8088,193.0086,-60.3564
193.0086,193.2084,-60.6748
193.2084,193.4083,-60.8047
193.4083,193.6081,-60.6678
193.6081,193.808,-60.3145
193.808,194.0078,-59.9248
194.0078,194.2077,-59.732
194.2077,194.4075,-59.8875
194.4075,194.6073,-60.3368
194.6073,194.8072,-60.7805
194.8072,195.007,-60.7778
195.007,195.2069,-59.9802
195.2069,195.4067,-58.3357
195.4067,195.6066,-56.2082
195.6066,195.8064,-54.2568
195.8064,196.0062,-53.1706
196.0062,196.2061,-53.3756

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.2553
191.7,-0.9377
191.9,-0.3727
192,-0.1444
192.1,0.0363
192.3,0.2273
192.4,0.2311
192.6,0.0644
192.7,-0.0893
192.8,-0.2726
192.9,-0.4675
193,-0.6541
193.1,-0.8129
193.2,-0.9251
193.4,-0.9609
193.5,-0.8791
193.6,-0.7394
193.7,-0.5614
193.8,-0.3704
193.9,-0.1974
194.1,-0.0185
194.2,-0.0551
194.3,-0.1834
194.4,-0.3923
194.5,-0.6481
194.6,-0.9102
194.7,-1.1246
194.9,-1.1809
195.1,-0.4618
195.2,0.2304
195.3,1.1076
195.4,2.1198
195.5,3.1881
195.6,4.223
195.7,5.1301
195.8,5.8221
195.9,6.2355



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.7522
191.8095,192.0094,-60.1351
192.0094,192.2092,-59.6845
192.2092,192.4091,-59.4606
192.4091,192.6089,-59.4858
192.6089,192.8088,-59.7245
192.8088,193.0086,-60.0742
193.0086,193.2084,-60.3843
193.2084,193.4083,-60.5049
193.4083,193.6081,-60.3574
193.6081,193.808,-59.9929
193.808,194.0078,-59.5923
194.0078,194.2077,-59.3897
194.2077,194.4075,-59.5366
194.4075,194.6073,-59.9764
194.6073,194.8072,-60.4065
194.8072,195.007,-60.3828
195.007,195.2069,-59.5557
195.2069,195.4067,-57.8742
195.4067,195.6066,-55.7074
195.6066,195.8064,-53.7228
195.8064,196.0062,-52.6182
196.0062,196.2061,-52.8252

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.0552
191.7,-0.7295
191.8,-0.4242
192.1,0.2742
192.2,0.406
192.4,0.4865
192.5,0.4352
192.6,0.329
192.7,0.1794
192.9,-0.1914
193,-0.3743
193.1,-0.5292
193.2,-0.6371
193.3,-0.6846
193.4,-0.6632
193.5,-0.576
193.6,-0.4306
193.7,-0.2468
193.8,-0.0501
193.9,0.1285
194,0.2589
194.1,0.3173
194.2,0.2849
194.4,-0.0441
194.5,-0.2955
194.6,-0.5522
194.7,-0.7596
194.8,-0.8586
194.9,-0.7957
195,-0.5322
195.2,0.6643
195.3,1.5618
195.4,2.5949
195.5,3.6836
195.6,4.7374
195.7,5.6606
195.8,6.3646



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.6339
191.8095,192.0094,-60.0085
192.0094,192.2092,-59.5502
192.2092,192.4091,-59.3195
192.4091,192.6089,-59.3391
192.6089,192.8088,-59.5729
192.8088,193.0086,-59.9182
193.0086,193.2084,-60.2237
193.2084,193.4083,-60.3392
193.4083,193.6081,-60.1859
193.6081,193.808,-59.8152
193.808,194.0078,-59.4085
194.0078,194.2077,-59.2006
194.2077,194.4075,-59.3427
194.4075,194.6073,-59.7773
194.6073,194.8072,-60.1999
194.8072,195.007,-60.1647
195.007,195.2069,-59.3212
195.2069,195.4067,-57.6191
195.4067,195.6066,-55.4305
195.6066,195.8064,-53.4275
195.8064,196.0062,-52.3127
196.0062,196.2061,-52.5208

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,-0.3047
192.2,0.5411
192.3,0.6159
192.4,0.6279
192.5,0.5792
192.6,0.4754
192.7,0.328
192.8,0.1505
192.9,-0.0386
193.1,-0.3722
193.3,-0.5227
193.7,-0.0728
193.8,0.1272
194,0.4421
194.1,0.5031
194.4,0.1484
194.5,-0.1004
194.6,-0.3541
194.9,-0.5826
195,-0.3115
195.2,0.9044
195.3,1.813
195.4,2.8577
195.8,6.6648



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.8301
191.8095,192.0094,-59.1474
192.0094,192.2092,-58.6368
192.2092,192.4091,-58.3605
192.4091,192.6089,-58.3416
192.6089,192.8088,-58.5429
192.8088,193.0086,-58.8583
193.0086,193.2084,-59.1331
193.2084,193.4083,-59.2139
193.4083,193.6081,-59.0211
193.6081,193.808,-58.608
193.808,194.0078,-58.16
194.0078,194.2077,-57.9155
194.2077,194.4075,-58.0255
194.4075,194.6073,-58.4253
194.6073,194.8072,-58.7976
194.8072,195.007,-58.6839
195.007,195.2069,-57.7288
195.2069,195.4067,-55.8857
195.4067,195.6066,-53.5474
195.6066,195.8064,-51.4179
195.8064,196.0062,-50.2334
196.0062,196.2061,-50.4492

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-0.1906
192.1,1.3024
192.7,1.3405
193.6,0.9037



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.1028
191.8095,192.0094,-59.4396
192.0094,192.2092,-58.9467
192.2092,192.4091,-58.6859
192.4091,192.6089,-58.6801
192.6089,192.8088,-58.8923
192.8088,193.0086,-59.2178
193.0086,193.2084,-59.503
193.2084,193.4083,-59.5955
193.4083,193.6081,-59.4161
193.6081,193.808,-59.0174
193.808,194.0078,-58.5835
194.0078,194.2077,-58.3514
194.2077,194.4075,-58.4723
194.4075,194.6073,-58.8838
194.6073,194.8072,-59.273
194.8072,195.007,-59.1859
195.007,195.2069,-58.2688
195.2069,195.4067,-56.4738
195.4067,195.6066,-54.1865
195.6066,195.8064,-52.1001
195.8064,196.0062,-50.9393
196.0062,196.2061,-51.1525

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-0.4467
191.8,0.233
192,0.7894
192.1,0.9978
192.4,1.2636
192.5,1.2269
192.6,1.134
192.8,0.8285
192.9,0.6485
193,0.4769
193.1,0.334
193.2,0.2389
193.3,0.2054
193.4,0.2422
193.5,0.3458
193.7,0.71
193.9,1.1199
194,1.2659
194.2,1.3194
194.3,1.2074
194.5,0.777
194.6,0.5369
194.7,0.3505
194.8,0.2786
194.9,0.3759
195.5,5.191



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.9479
191.8095,192.0094,-60.3448
192.0094,192.2092,-59.9069
192.2092,192.4091,-59.694
192.4091,192.6089,-59.7287
192.6089,192.8088,-59.9753
192.8088,193.0086,-60.3323
193.0086,193.2084,-60.65
193.2084,193.4083,-60.7792
193.4083,193.6081,-60.6413
193.6081,193.808,-60.2871
193.808,194.0078,-59.8965
194.0078,194.2077,-59.7028
194.2077,194.4075,-59.8576
194.4075,194.6073,-60.3061
194.6073,194.8072,-60.7486
194.8072,195.007,-60.7442
195.007,195.2069,-59.9441
195.2069,195.4067,-58.2964
195.4067,195.6066,-56.1656
195.6066,195.8064,-54.2114
195.8064,196.0062,-53.1235
196.0062,196.2061,-53.3287

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.2383
191.8,-0.6219
191.9,-0.3537
192,-0.1247
192.1,0.0565
192.4,0.2528
192.5,0.1971
192.6,0.0869
192.7,-0.0664
192.9,-0.444
193,-0.6303
193.5,-0.8533
193.6,-0.7131
193.8,-0.3431
193.9,-0.1696
194.3,-0.1541
194.9,-1.1481
195,-0.8973
195.2,0.2673
195.3,1.1462
195.4,2.1603
195.8,5.8683
195.9,6.2824



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.2038
191.8095,192.0094,-59.5478
192.0094,192.2092,-59.0615
192.2092,192.4091,-58.8065
192.4091,192.6089,-58.8055
192.6089,192.8088,-59.0218
192.8088,193.0086,-59.3511
193.0086,193.2084,-59.6401
193.2084,193.4083,-59.737
193.4083,193.6081,-59.5626
193.6081,193.808,-59.1692
193.808,194.0078,-58.7404
194.0078,194.2077,-58.5129
194.2077,194.4075,-58.6379
194.4075,194.6073,-59.0537
194.6073,194.8072,-59.4493
194.8072,195.007,-59.372
195.007,195.2069,-58.4689
195.2069,195.4067,-56.6917
195.4067,195.6066,-54.4233
195.6066,195.8064,-52.3528
195.8064,196.0062,-51.2008
196.0062,196.2061,-51.413

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,-0.195
191.8,0.1306
191.9,0.4255
192,0.6799
192.1,0.8851
192.4,1.1425
192.6,1.0086
193,0.3443
193.3,0.0667
193.7,0.5609
193.9,0.9654
194.3,1.0443
194.7,0.1775
194.8,0.1014
194.9,0.1933
195.3,2.728
195.4,3.8148



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.3976
191.8095,192.0094,-59.7554
192.0094,192.2092,-59.2817
192.2092,192.4091,-59.0376
192.4091,192.6089,-59.0459
192.6089,192.8088,-59.2701
192.8088,193.0086,-59.6066
193.0086,193.2084,-59.903
193.2084,193.4083,-60.0083
193.4083,193.6081,-59.8434
193.6081,193.808,-59.4602
193.808,194.0078,-59.0414
194.0078,194.2077,-58.8227
194.2077,194.4075,-58.9554
194.4075,194.6073,-59.3797
194.6073,194.8072,-59.7874
194.8072,195.007,-59.729
195.007,195.2069,-58.8528
195.2069,195.4067,-57.1095
195.4067,195.6066,-54.8772
195.6066,195.8064,-52.8372
195.8064,196.0062,-51.702
196.0062,196.2061,-51.9123

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,-0.3841
192.2,0.8114
192.4,0.9105
192.5,0.8672
192.7,0.6252
193,0.0901
193.1,-0.0582
193.2,-0.1592
193.4,-0.1692
193.6,0.0818
193.8,0.4816
194,0.8083
194.3,0.7318
194.4,0.5336
194.6,0.042
194.7,-0.1539
194.9,-0.1565
195.3,2.3155
195.6,5.5911



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.9556
191.8095,192.0094,-60.353
192.0094,192.2092,-59.9156
192.2092,192.4091,-59.7032
192.4091,192.6089,-59.7382
192.6089,192.8088,-59.9852
192.8088,193.0086,-60.3425
193.0086,193.2084,-60.6605
193.2084,193.4083,-60.79
193.4083,193.6081,-60.6525
193.6081,193.808,-60.2987
193.808,194.0078,-59.9085
194.0078,194.2077,-59.7151
194.2077,194.4075,-59.8702
194.4075,194.6073,-60.3191
194.6073,194.8072,-60.7621
194.8072,195.007,-60.7584
195.007,195.2069,-59.9594
195.2069,195.4067,-58.313
195.4067,195.6066,-56.1836
195.6066,195.8064,-54.2306
195.8064,196.0062,-53.1434
196.0062,196.2061,-53.3485

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.2455
191.7,-0.9274
191.9,-0.3617
192,-0.1331
192.1,0.048
192.2,0.1737
192.3,0.2396
192.4,0.2436
192.5,0.1877
192.7,-0.0761
192.8,-0.2593
192.9,-0.4539
193,-0.6404
193.1,-0.799
193.2,-0.911
193.4,-0.9462
193.6,-0.7242
193.7,-0.546
193.8,-0.3547
194.1,-0.002
194.3,-0.1665
194.4,-0.3752
194.5,-0.6308
194.6,-0.8927
194.7,-1.1066
194.8,-1.2141
194.9,-1.162
195,-0.9116
195.1,-0.4414
195.2,0.2517
195.4,2.1431
195.5,3.2124
195.6,4.2482
195.7,5.1562
195.8,5.8487
195.9,6.2625



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-61.0109
191.8095,192.0094,-60.4122
192.0094,192.2092,-59.9784
192.2092,192.4091,-59.7691
192.4091,192.6089,-59.8067
192.6089,192.8088,-60.056
192.8088,193.0086,-60.4154
193.0086,193.2084,-60.7355
193.2084,193.4083,-60.8674
193.4083,193.6081,-60.7326
193.6081,193.808,-60.3817
193.808,194.0078,-59.9943
194.0078,194.2077,-59.8035
194.2077,194.4075,-59.9608
194.4075,194.6073,-60.4121
194.6073,194.8072,-60.8587
194.8072,195.007,-60.8604
195.007,195.2069,-60.069
195.2069,195.4067,-58.4321
195.4067,195.6066,-56.3128
195.6066,195.8064,-54.3684
195.8064,196.0062,-53.2859
196.0062,196.2061,-53.4905

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,-0.9811
192,-0.1926
192.1,-0.0134
192.3,0.1751
192.6,0.0091
192.7,-0.1454
193.2,-0.9853
193.3,-1.0383
193.5,-0.9423
194.1,-0.0886
194.4,-0.4649
194.6,-0.985
194.8,-1.3105
195,-1.0145
195.1,-0.5485
195.2,0.1398
195.5,3.0846
195.7,5.0194
195.9,6.1207



//TRACE,Optical Spectrum,Input 1 (Run 21) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.877
191.8095,192.0094,-60.2689
192.0094,192.2092,-59.8264
192.2092,192.4091,-59.6095
192.4091,192.6089,-59.6407
192.6089,192.8088,-59.8845
192.8088,193.0086,-60.2388
193.0086,193.2084,-60.5538
193.2084,193.4083,-60.6798
193.4083,193.6081,-60.5385
193.6081,193.808,-60.1805
193.808,194.0078,-59.7863
194.0078,194.2077,-59.5894
194.2077,194.4075,-59.7413
