epoch,loss,mean_absolute_percentage_error,r_squared,val_loss,val_mean_absolute_percentage_error,val_r_squared
0,0.331389456987381,3072737.75,-9.83849048614502,0.10031022131443024,16.57361602783203,-2.818270683288574
1,0.25400733947753906,1227149.375,-7.2382941246032715,0.0711439847946167,15450.841796875,-1.7082114219665527
2,0.1975083351135254,1813682.375,-5.397033214569092,0.05571022257208824,1749930.125,-1.1355012655258179
3,0.16113340854644775,2361568.0,-4.335885047912598,0.04545260965824127,2088332.75,-0.7487327456474304
4,0.1378496140241623,2706726.25,-3.4494667053222656,0.037934668362140656,2234047.25,-0.46236762404441833
5,0.11289133131504059,2628074.25,-2.716398239135742,0.03171921148896217,2301828.0,-0.22496134042739868
6,0.09552327543497086,2159247.0,-2.1254818439483643,0.027056468650698662,2304839.25,-0.04552830755710602
7,0.07764226198196411,2711511.0,-1.6223986148834229,0.0237713810056448,2297321.25,0.08208028972148895
8,0.06393761932849884,3439688.5,-1.0818454027175903,0.022157087922096252,2288363.75,0.1459527611732483
9,0.05313597619533539,2766638.0,-0.7516354322433472,0.022316835820674896,2262291.25,0.14274531602859497
10,0.04778590053319931,3320677.75,-0.5947206616401672,0.02252393588423729,2241786.75,0.13671603798866272
11,0.04149656742811203,2736549.75,-0.3893752694129944,0.023312214761972427,2227426.0,0.10828688740730286
12,0.0381200946867466,2563201.5,-0.27231836318969727,0.02420056238770485,2206589.5,0.07578255236148834
13,0.03406750410795212,2147778.5,-0.10944198071956635,0.02497708797454834,2198075.25,0.04706348478794098
14,0.031786538660526276,2696209.0,-0.04089673236012459,0.025776280090212822,2172399.25,0.017470821738243103
15,0.028502479195594788,733223.1875,0.06074310466647148,0.026888588443398476,2177145.5,-0.02419327199459076
16,0.02773316390812397,2556832.5,0.10059361159801483,0.0274257380515337,2149114.0,-0.044186726212501526
17,0.026312118396162987,1708717.875,0.1215173527598381,0.02816762402653694,2124785.5,-0.07192344963550568
18,0.024625703692436218,1872323.875,0.18007707595825195,0.02825801447033882,2020647.75,-0.07547947764396667
19,0.023890670388936996,2320354.0,0.22608651220798492,0.028260014951229095,1784872.625,-0.07570242881774902
