//DATASET,
//created,Sun, 06 Dec 2020 23:47:37 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.2718699864297
191.80953125,192.009375,-57.4775648861222
192.009375,192.20921875,-56.8649312173426
192.20921875,192.4090625,-56.5000531357665
192.4090625,192.60890625,-56.4069458095982
192.60890625,192.80875,-56.5456346694883
192.80875,193.00859375,-56.8043204822979
193.00859375,193.2084375,-57.0205247302907
193.2084375,193.40828125,-57.0346833704677
193.40828125,193.608125,-56.76532646296
193.608125,193.80796875,-56.2693136733083
193.80796875,194.0078125,-55.7403853448036
194.0078125,194.20765625,-55.4246304008925
194.20765625,194.4075,-55.4730006475539
194.4075,194.60734375,-55.8069942583234
194.60734375,194.8071875,-56.0839218836787
194.8071875,195.00703125,-55.818971791143
195.00703125,195.206875,-54.6449782360333
195.206875,195.40671875,-52.5232707057575
195.40671875,195.6065625,-49.8887604915136
195.6065625,195.80640625,-47.5100807242844
195.80640625,196.00625,-46.1885683179952
196.00625,196.20609375,-46.419618545212

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.27805340222137
191.7,1.69809863259893
191.8,2.09577606704661
192.1,3.04884332054311
192.2,3.25507643137829
192.5,3.4708417887391
192.7,3.31265771962446
193.1,2.78023245149802
193.5,2.95842762016414
193.7,3.42195267961089
193.9,3.9294523667512
194.1,4.23357023188291
194.2,4.25112167917144
194.5,3.81677169839174
194.6,3.62346351912386
194.7,3.49666532271836
195.1,4.797077474154
195.2,5.72535698128704
195.4,8.13548523390924
195.7,11.8470457204003

//TRACE,Optical Spectrum,Input 1 (Run 2) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.6000161458569
191.80953125,192.009375,-57.8292921484791
192.009375,192.20921875,-57.2381864576262
192.20921875,192.4090625,-56.8919928762135
192.4090625,192.60890625,-56.814511048674
192.60890625,192.80875,-56.9663194175693
192.80875,193.00859375,-57.236881818114
193.00859375,193.2084375,-57.4653398151107
193.2084375,193.40828125,-57.4934765589411
193.40828125,193.608125,-57.2402667480063
193.608125,193.80796875,-56.7617797502102
193.80796875,194.0078125,-56.249981247971
194.0078125,194.20765625,-55.9492679362408
194.20765625,194.4075,-56.0105735319716
194.4075,194.60734375,-56.358294284595
194.60734375,194.8071875,-56.6551508660952
194.8071875,195.00703125,-56.4220259069073
195.00703125,195.206875,-55.2943733059643
195.206875,195.40671875,-53.2318235102607
195.40671875,195.6065625,-50.6601699140281
195.6065625,195.80640625,-48.3343144621009
195.80640625,196.00625,-47.0418138779126
196.00625,196.20609375,-47.2696304153582

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.968101049671407
191.8,1.76102440921506
191.9,2.11368208629198
192,2.42316621178136
192.3,3.00735637513318
192.4,3.07021679865475
192.5,3.06759475678075
192.6,3.00552708131687
192.7,2.896437215261
192.8,2.75499456654615
192.9,2.60104682435023
193,2.45583150851502
193.2,2.27545910860595
193.3,2.27468871049653
193.4,2.34704952323227
193.6,2.69187215105198
193.7,2.93459694266989
193.8,3.18982757047303
193.9,3.42454299339482
194,3.60713337907166
194.1,3.71334215522048
194.2,3.7242588313235
194.3,3.64066812145388
194.4,3.47651184128676
194.6,3.06877353142074
194.7,2.93126797715182
194.8,2.92243738844176
194.9,3.09969731352005
195,3.50283283842559
195.2,5.05305481628784
195.3,6.15494354801696
195.4,7.39947828914389
195.5,8.69534418678921
195.8,11.8517091138399
195.9,12.3473099829353

//TRACE,Optical Spectrum,Input 1 (Run 3) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.5389959143807
191.80953125,192.009375,-57.7638897139084
192.009375,192.20921875,-57.1687829074835
192.20921875,192.4090625,-56.8191158842103
192.4090625,192.60890625,-56.7387281115202
192.60890625,192.80875,-56.8880951621591
192.80875,193.00859375,-57.1564463603135
193.00859375,193.2084375,-57.3826229453963
193.2084375,193.40828125,-57.408158924412
193.40828125,193.608125,-57.1519473252343
193.608125,193.80796875,-56.6702041530451
193.80796875,194.0078125,-56.1552234537778
194.0078125,194.20765625,-55.8517146595698
194.20765625,194.4075,-55.910613568913
194.4075,194.60734375,-56.2557774872448
194.60734375,194.8071875,-56.548923318071
194.8071875,195.00703125,-56.3098800993117
195.00703125,195.206875,-55.1736194620668
195.206875,195.40671875,-53.1000859647739
195.40671875,195.6065625,-50.5167608937298
195.6065625,195.80640625,-48.1810942712992
195.80640625,196.00625,-46.8832042037393
196.00625,196.20609375,-47.1116212370544

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.02571366492215
191.7,1.43555923519756
191.9,2.17810949923308
192.1,2.74877193899711
192.2,2.94695474025566
192.3,3.07939147286449
192.4,3.14378425062903
192.6,3.08173734629467
192.8,2.8334460956297
192.9,2.68055739569994
193,2.53641657529486
193.1,2.42232996781992
193.3,2.3589517285218
193.4,2.4327634794747
193.5,2.57618709128458
193.6,2.78078203537945
193.7,3.0251845388976
193.9,3.51839338434802
194,3.70247078947812
194.1,3.81003992110874
194.2,3.82218984005195
194.4,3.57675861816814
194.5,3.37203991157096
194.6,3.17187692967557
194.8,3.03009817165626
194.9,3.21061544895499
195,3.61772750594917
195.3,6.28572978501109
195.6,10.0879841761987
195.7,11.1779986368391
195.8,12.0079476435412



//TRACE,Optical Spectrum,Input 1 (Run 4) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.646337270556
191.80953125,192.009375,-57.878938986589
192.009375,192.20921875,-57.2908699392855
192.20921875,192.4090625,-56.9473127776685
192.4090625,192.60890625,-56.8720369975207
192.60890625,192.80875,-57.0256991435964
192.80875,193.00859375,-57.2979409585289
193.00859375,193.2084375,-57.5281316933176
193.2084375,193.40828125,-57.5582431920821
193.40828125,193.608125,-57.3073118282358
193.608125,193.80796875,-56.8312957543998
193.80796875,194.0078125,-56.3219119069965
194.0078125,194.20765625,-56.0233201951566
194.20765625,194.4075,-56.0864531671346
194.4075,194.60734375,-56.4361162089294
194.60734375,194.8071875,-56.7357912579201
194.8071875,195.00703125,-56.5071590527597
195.00703125,195.206875,-55.3860380157669
195.206875,195.40671875,-53.331820701877
195.40671875,195.6065625,-50.7690216338068
195.6065625,195.80640625,-48.4506101947916
195.80640625,196.00625,-47.162199102073
196.00625,196.20609375,-47.3895600617651

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.924374335833495
191.8,1.71379911852652
192,2.37267097099909
192.1,2.62826364010591
192.4,3.0143807129943
192.6,2.94768515843779
192.7,2.8377186582375
192.8,2.69545157327197
192.9,2.54070004117842
193,2.3946692068324
193.2,2.2125148602962
193.3,2.2107349243288
193.5,2.42267976357734
193.6,2.62439149508057
193.7,2.86584294009121
193.8,3.11980998103124
193.9,3.35331260104194
194.2,3.64993133940371
194.3,3.56546296025765
194.4,3.40042673203097
194.5,3.19343617129926
194.6,2.99052030907379
194.7,2.8515042078792
194.8,2.84072521067138
194.9,3.01551287671762
195,3.41563030081399
195.1,4.06289022031677
195.2,4.9582093855638
195.3,6.05567965704291
195.4,7.29564566844687
195.6,9.82741883441819
195.7,10.9093101484446
195.9,12.2271130590133



//TRACE,Optical Spectrum,Input 1 (Run 5) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
