//DATASET,
//created,Wed, 02 Dec 2020 15:11:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.8135549857605
191.80953125,192.009375,-58.0581561621008
192.009375,192.20921875,-57.4810446301329
192.20921875,192.4090625,-57.147002671632
192.4090625,192.60890625,-57.0796915521495
192.60890625,192.80875,-57.2400498642383
192.80875,193.00859375,-57.5183607721552
193.00859375,193.2084375,-57.7548133082163
193.2084375,193.40828125,-57.7920572987259
193.40828125,193.608125,-57.5493493762984
193.608125,193.80796875,-57.0822469204007
193.80796875,194.0078125,-56.581572719602
194.0078125,194.20765625,-56.2906364559036
194.20765625,194.4075,-56.3603695260326
194.4075,194.60734375,-56.7170544625762
194.60734375,194.8071875,-57.0269161654568
194.8071875,195.00703125,-56.8145040353451
195.00703125,195.206875,-55.7169406413515
195.206875,195.40671875,-53.6927636887715
195.40671875,195.6065625,-51.1618889920188
195.6065625,195.80640625,-48.8703222824154
195.80640625,196.00625,-47.5966612948068
196.00625,196.20609375,-47.822379618289

