//DATASET,
//created,Wed, 17 Feb 2021 00:17:55 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
194.5,3.6952
194.6,3.5001
194.7,3.3709
195,3.9834
195.4,7.9717
195.5,9.2923
195.6,10.5595



//TRACE,Optical Spectrum,Input 1 (Run 6) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-56.7801
191.8095,192.0094,-55.8781
192.0094,192.2092,-55.1673
192.2092,192.4091,-54.7173
192.4091,192.6089,-54.5531
192.6089,192.8088,-54.6324
192.8088,193.0086,-54.8375
193.0086,193.2084,-54.9983
193.2084,193.4083,-54.9491
193.4083,193.6081,-54.6062
193.6081,193.808,-54.03
193.808,194.0078,-53.4228
194.0078,194.2077,-53.0384
194.2077,194.4075,-53.0281
194.4075,194.6073,-53.3002
194.6073,194.8072,-53.4871
194.8072,195.007,-53.0774
195.007,195.2069,-51.6913
195.2069,195.4067,-49.2983
195.4067,195.6066,-46.3757
195.6066,195.8064,-43.7553
195.8064,196.0062,-42.3012
196.0062,196.2061,-42.547

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,3.1679
191.8,3.6215
194.2,6.6524



//TRACE,Optical Spectrum,Input 1 (Run 7) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.2
191.8095,192.0094,-56.3284
192.0094,192.2092,-55.6453
192.2092,192.4091,-55.2193
192.4091,192.6089,-55.0751
192.6089,192.8088,-55.1711
192.8088,193.0086,-55.3912
193.0086,193.2084,-55.5676
193.2084,193.4083,-55.5362
193.4083,193.6081,-55.214
193.6081,193.808,-54.6605
193.808,194.0078,-54.0754
194.0078,194.2077,-53.7103
194.2077,194.4075,-53.7165
194.4075,194.6073,-54.006
194.6073,194.8072,-54.2182
194.8072,195.007,-53.8492
195.007,195.2069,-52.5231
195.2069,195.4067,-50.2068
195.4067,195.6066,-47.3656
195.6066,195.8064,-44.8135
195.8064,196.0062,-43.3968
196.0062,196.2061,-43.6385

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,3.1914
192.5,4.7907
192.9,4.4289
193,4.3084
193.2,4.182
193.3,4.2118
193.5,4.4951
193.8,5.3106
194.4,5.781
194.7,5.3472
195.1,6.903



//TRACE,Optical Spectrum,Input 1 (Run 8) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.5525
191.8095,192.0094,-58.85
