//DATASET,
//created,Sat, 06 Feb 2021 19:25:14 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.4,2.213
193.4,1.3483
194.3,2.4861
194.7,1.7067
195.4,5.8054
195.5,7.0326
195.6,8.2138

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.312
191.8095,192.0094,-58.5923
192.0094,192.2092,-58.0478
192.2092,192.4091,-57.7421
192.4091,192.6089,-57.6985
192.6089,192.8088,-57.8789
192.8088,193.0086,-58.1753
193.0086,193.2084,-58.4305
193.2084,193.4083,-58.4891
193.4083,193.6081,-58.2708
193.6081,193.808,-57.8303
193.808,194.0078,-57.3555
194.0078,194.2077,-57.0873
194.2077,194.4075,-57.1768
194.4075,194.6073,-57.5545
194.6073,194.8072,-57.8948
194.8072,195.007,-57.7308
195.007,195.2069,-56.7032
195.2069,195.4067,-54.7682
195.4067,195.6066,-52.3321
195.6066,195.8064,-50.1202
195.8064,196.0062,-48.8904
196.0062,196.2061,-49.1112

//TRACE,Optical Spectrum,Input 1 (Run 2) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.3939
191.8,1.78
191.9,2.1333
192,2.4435
192.1,2.7012
192.2,2.8981
192.3,3.0293
192.4,3.0927
192.5,3.0905
192.6,3.0288
192.7,2.92
192.8,2.7789
192.9,2.6253
193,2.4804
193.2,2.3008
193.3,2.3004
193.4,2.3732
193.5,2.5155
193.6,2.719
193.7,2.9622
193.8,3.218
193.9,3.4532
194,3.6362
194.1,3.7428
194.3,3.6709
194.4,3.5071
194.5,3.3015
194.6,3.1002
194.7,2.9633
194.9,3.1335
195,3.5379
195.1,4.1901
195.2,5.0912
195.3,6.1948
195.4,7.4412
195.5,8.7389
195.6,9.985
195.7,11.0719
195.8,11.8994

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5814
191.8095,192.0094,-57.8093
192.0094,192.2092,-57.217
192.2092,192.4091,-56.8698
192.4091,192.6089,-56.7914
192.6089,192.8088,-56.9425
192.8088,193.0086,-57.2123
193.0086,193.2084,-57.4401
193.2084,193.4083,-57.4674
193.4083,193.6081,-57.2133
193.6081,193.808,-56.7338
193.808,194.0078,-56.2211
194.0078,194.2077,-55.9195
194.2077,194.4075,-55.9801
194.4075,194.6073,-56.327
194.6073,194.8072,-56.6227
194.8072,195.007,-56.3878
195.007,195.2069,-55.2575
195.2069,195.4067,-53.1916
195.4067,195.6066,-50.6164
195.6066,195.8064,-48.2876
195.8064,196.0062,-46.9934
196.0062,196.2061,-47.2214

//TRACE,Optical Spectrum,Input 1 (Run 3) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,1.3096
192.5,2.5238
193.1,1.7478
193.4,1.7252
193.5,1.8557
193.6,2.0468
194,2.9154
194.1,3.0118
194.7,2.1688
194.8,2.1413
195.1,3.286
195.3,5.2061
195.4,6.4069
195.5,7.66
195.6,8.8651
195.7,9.917

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.0431
191.8095,192.0094,-58.3042
192.0094,192.2092,-57.7421
192.2092,192.4091,-57.4211
192.4091,192.6089,-57.3647
192.6089,192.8088,-57.5343
192.8088,193.0086,-57.8209
193.0086,193.2084,-58.066
193.2084,193.4083,-58.1131
193.4083,193.6081,-57.8816
193.6081,193.808,-57.4268
193.808,194.0078,-56.938
194.0078,194.2077,-56.6576
194.2077,194.4075,-56.7364
194.4075,194.6073,-57.1027
194.6073,194.8072,-57.4266
194.8072,195.007,-57.2365
195.007,195.2069,-56.1712
195.2069,195.4067,-54.1882
195.4067,195.6066,-51.701
195.6066,195.8064,-49.4462
195.8064,196.0062,-48.1928
196.0062,196.2061,-48.4162

//TRACE,Optical Spectrum,Input 1 (Run 4) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
193.4,0.955
193.7,1.4634
194.5,1.6214
195,1.6369
195.4,5.1776
195.5,6.3777
195.8,9.3143

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.5929
191.8095,192.0094,-58.8933
192.0094,192.2092,-58.3671
192.2092,192.4091,-58.0774
192.4091,192.6089,-58.0472
192.6089,192.8088,-58.2389
192.8088,193.0086,-58.5456
193.0086,193.2084,-58.8114
193.2084,193.4083,-58.882
193.4083,193.6081,-58.6776
