//DATASET,
//created,Sun, 07 Feb 2021 13:19:08 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
195.007,195.2069,-56.9044
195.2069,195.4067,-54.9874
195.4067,195.6066,-52.5705
195.6066,195.8064,-50.3749
195.8064,196.0062,-49.154
196.0062,196.2061,-49.3738



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.28
192.4,2.9529
192.5,2.9481
192.6,2.884
192.7,2.7731
192.8,2.6299
192.9,2.4742
193.2,2.1432
193.3,2.1403
193.5,2.3497
193.8,3.0427
194,3.4551
194.1,3.5591
194.2,3.5681
194.3,3.4826
194.5,3.1086
194.6,2.9044
194.9,2.9228
195,3.3196
195.1,3.9629
195.2,4.8538
195.4,7.1813
195.5,8.4678
195.6,9.7036
195.8,11.6026

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6974
191.8095,192.0094,-57.9336
192.0094,192.2092,-57.3489
192.2092,192.4091,-57.0082
192.4091,192.6089,-56.9354
192.6089,192.8088,-57.0911
192.8088,193.0086,-57.3652
193.0086,193.2084,-57.5973
193.2084,193.4083,-57.6296
193.4083,193.6081,-57.3812
193.6081,193.808,-56.9079
193.808,194.0078,-56.4011
194.0078,194.2077,-56.1049
194.2077,194.4075,-56.17
194.4075,194.6073,-56.5218
194.6073,194.8072,-56.8246
194.8072,195.007,-56.6009
195.007,195.2069,-55.487
195.2069,195.4067,-53.4419
195.4067,195.6066,-50.8889
195.6066,195.8064,-48.5787
195.8064,196.0062,-47.2948
196.0062,196.2061,-47.5216



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.313
191.8,1.696
191.9,2.0463
192.1,2.6087
192.2,2.8031
192.3,2.9321
192.5,2.9893
192.6,2.9259
192.7,2.8156
192.8,2.673
192.9,2.5179
193,2.3716
193.2,2.1888
193.3,2.1866
193.4,2.2575
193.5,2.3977
193.7,2.8399
193.8,3.0934
193.9,3.3265
194,3.5075
194.2,3.6219
194.3,3.5371
194.4,3.3717
194.5,3.1644
194.7,2.8214
194.8,2.8099
194.9,2.9838
195.1,4.0287
195.2,4.9224
195.3,6.0183
195.4,7.2565
195.5,8.5462
195.6,9.785
195.7,10.8656
195.8,11.6884

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6638
191.8095,192.0094,-57.8977
192.0094,192.2092,-57.3107
192.2092,192.4091,-56.9682
192.4091,192.6089,-56.8937
192.6089,192.8088,-57.0481
192.8088,193.0086,-57.321
193.0086,193.2084,-57.5518
193.2084,193.4083,-57.5827
193.4083,193.6081,-57.3326
193.6081,193.808,-56.8575
193.808,194.0078,-56.349
194.0078,194.2077,-56.0512
194.2077,194.4075,-56.1151
194.4075,194.6073,-56.4655
194.6073,194.8072,-56.7662
194.8072,195.007,-56.5393
195.007,195.2069,-55.4206
195.2069,195.4067,-53.3695
195.4067,195.6066,-50.8101
195.6066,195.8064,-48.4945
195.8064,196.0062,-47.2076
196.0062,196.2061,-47.4348



//TRACE,Optical Spectrum,Input 1 (Run 21) 
//Parameterized
#Frequency,Power
