//DATASET,
//created,Sun, 07 Feb 2021 15:32:49 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
195.8,11.8086

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6168
191.8095,192.0094,-57.8473
192.0094,192.2092,-57.2573
192.2092,192.4091,-56.9121
192.4091,192.6089,-56.8354
192.6089,192.8088,-56.9879
192.8088,193.0086,-57.2591
193.0086,193.2084,-57.4881
193.2084,193.4083,-57.517
193.4083,193.6081,-57.2646
193.6081,193.808,-56.787
193.808,194.0078,-56.2761
194.0078,194.2077,-55.9762
194.2077,194.4075,-56.0381
194.4075,194.6073,-56.3866
194.6073,194.8072,-56.6844
194.8072,195.007,-56.453
195.007,195.2069,-55.3277
195.2069,195.4067,-53.2681
195.4067,195.6066,-50.6997
195.6066,195.8064,-48.3766
195.8064,196.0062,-47.0855
196.0062,196.2061,-47.3132



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.3351
192.4,3.0205
192.5,3.017
192.6,2.9541
192.9,2.5474
193,2.4014
193.1,2.2854
193.2,2.2195
193.5,2.43
193.6,2.6318
193.7,2.8734
193.8,3.1275
193.9,3.3612
194,3.5428
194.4,3.4088
194.5,3.2019
194.6,2.9991
194.7,2.8603
194.8,2.8497
194.9,3.0248
195.1,4.0729
195.2,4.9687
195.4,7.3071
195.5,8.599
195.6,9.8398
195.8,11.7462

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6412
191.8095,192.0094,-57.8735
192.0094,192.2092,-57.2851
192.2092,192.4091,-56.9412
192.4091,192.6089,-56.8657
192.6089,192.8088,-57.0192
192.8088,193.0086,-57.2912
193.0086,193.2084,-57.5212
193.2084,193.4083,-57.5511
193.4083,193.6081,-57.2999
193.6081,193.808,-56.8236
193.808,194.0078,-56.314
194.0078,194.2077,-56.0152
194.2077,194.4075,-56.0781
194.4075,194.6073,-56.4275
194.6073,194.8072,-56.7269
194.8072,195.007,-56.4978
195.007,195.2069,-55.3759
195.2069,195.4067,-53.3208
195.4067,195.6066,-50.757
195.6066,195.8064,-48.4378
195.8064,196.0062,-47.1489
196.0062,196.2061,-47.3763



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
193.5,2.2493
194.4,3.2012
194.6,2.7856
195.5,8.3035

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.7677
191.8095,192.0094,-58.009
192.0094,192.2092,-57.4288
192.2092,192.4091,-57.0922
192.4091,192.6089,-57.0227
192.6089,192.8088,-57.1812
192.8088,193.0086,-57.4579
193.0086,193.2084,-57.6926
193.2084,193.4083,-57.7279
193.4083,193.6081,-57.4829
193.6081,193.808,-57.0134
193.808,194.0078,-56.5103
194.0078,194.2077,-56.2173
194.2077,194.4075,-56.2852
194.4075,194.6073,-56.6399
194.6073,194.8072,-56.947
194.8072,195.007,-56.7301
195.007,195.2069,-55.6261
195.2069,195.4067,-53.5937
195.4067,195.6066,-51.0541
195.6066,195.8064,-48.7551
195.8064,196.0062,-47.4774
196.0062,196.2061,-47.7036



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.0317
191.9,1.744
192.1,2.2872
192.2,2.473
192.3,2.5941
192.4,2.6481
192.6,2.5683
192.7,2.4526
193,1.9935
193.4,1.8553
193.7,2.4149
193.9,2.8861
194.1,3.1586
194.2,3.1624
195.2,4.3361
195.5,7.8766
195.7,10.1489
195.8,10.9553

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.9504
191.8095,192.0094,-58.2048
192.0094,192.2092,-57.6366
192.2092,192.4091,-57.3103
192.4091,192.6089,-57.2496
192.6089,192.8088,-57.4154
192.8088,193.0086,-57.6987
193.0086,193.2084,-57.9403
193.2084,193.4083,-57.9833
193.4083,193.6081,-57.7474
193.6081,193.808,-57.2875
193.808,194.0078,-56.794
194.0078,194.2077,-56.5093
194.2077,194.4075,-56.5844
194.4075,194.6073,-56.9469
194.6073,194.8072,-57.2651
194.8072,195.007,-57.066
195.007,195.2069,-55.9876
195.2069,195.4067,-53.988
195.4067,195.6066,-51.4832
195.6066,195.8064,-49.2135
195.8064,196.0062,-47.9519
196.0062,196.2061,-48.1763



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,1.8455
192.6,2.6883
193,2.1204
194.4,3.0593
194.6,2.6396
194.9,2.638
195.1,3.6559
195.5,8.1014
195.6,9.3233

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.8541
191.8095,192.0094,-58.1016
192.0094,192.2092,-57.5272
192.2092,192.4091,-57.1955
192.4091,192.6089,-57.1301
192.6089,192.8088,-57.2921
192.8088,193.0086,-57.5718
193.0086,193.2084,-57.8098
193.2084,193.4083,-57.8488
193.4083,193.6081,-57.6081
193.6081,193.808,-57.1431
193.808,194.0078,-56.6446
194.0078,194.2077,-56.3555
194.2077,194.4075,-56.4268
194.4075,194.6073,-56.7852
194.6073,194.8072,-57.0976
194.8072,195.007,-56.8891
195.007,195.2069,-55.7972
195.2069,195.4067,-53.7803
195.4067,195.6066,-51.2572
195.6066,195.8064,-48.9721
195.8064,196.0062,-47.7021
196.0062,196.2061,-47.9274



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.084
192.2,3.0181
192.4,3.2182
192.5,3.2183
192.6,3.1588
192.7,3.052
193.1,2.505
193.2,2.4423
193.4,2.5194
193.5,2.6644
193.6,2.8707
193.7,3.1168
193.8,3.3754
193.9,3.6133
194.2,3.9212
194.3,3.84
194.4,3.6781
194.5,3.4747
194.6,3.2761
194.7,3.1426
194.8,3.139
195.2,5.3044
195.3,6.418
195.4,7.6746
195.5,8.9824
195.8,12.1659

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4773
191.8095,192.0094,-57.6978
192.0094,192.2092,-57.0986
192.2092,192.4091,-56.7454
192.4091,192.6089,-56.6621
192.6089,192.8088,-56.809
192.8088,193.0086,-57.0751
193.0086,193.2084,-57.299
193.2084,193.4083,-57.3219
193.4083,193.6081,-57.0627
193.6081,193.808,-56.5776
193.808,194.0078,-56.0594
194.0078,194.2077,-55.7531
194.2077,194.4075,-55.8095
194.4075,194.6073,-56.1521
194.6073,194.8072,-56.4415
194.8072,195.007,-56.1965
195.007,195.2069,-55.0515
195.2069,195.4067,-52.9669
195.4067,195.6066,-50.3717
195.6066,195.8064,-48.0262
195.8064,196.0062,-46.7228
196.0062,196.2061,-46.9518



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.1358
192,2.157
192.1,2.4062
192.2,2.5951
192.3,2.7191
192.4,2.7759
192.6,2.7006
192.8,2.4411
192.9,2.2829
193,2.1334
193.2,1.9436
193.6,2.3361
193.7,2.5722
193.9,3.049
194,3.2257
194.2,3.3324
194.3,3.2442
194.5,2.8642
194.6,2.6563
194.7,2.5108
195,3.0431
195.1,3.6752
195.2,4.5531
195.4,6.8521
195.5,8.1244
195.6,9.3472
195.7,10.4141
195.8,11.2266

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.8443
191.8095,192.0094,-58.0911
192.0094,192.2092,-57.516
192.2092,192.4091,-57.1837
192.4091,192.6089,-57.1178
192.6089,192.8088,-57.2794
192.8088,193.0086,-57.5589
193.0086,193.2084,-57.7965
193.2084,193.4083,-57.835
193.4083,193.6081,-57.5938
193.6081,193.808,-57.1284
193.808,194.0078,-56.6293
194.0078,194.2077,-56.3398
194.2077,194.4075,-56.4107
194.4075,194.6073,-56.7687
194.6073,194.8072,-57.0804
194.8072,195.007,-56.871
195.007,195.2069,-55.7777
195.2069,195.4067,-53.7591
195.4067,195.6066,-51.2341
195.6066,195.8064,-48.9474
195.8064,196.0062,-47.6765
196.0062,196.2061,-47.9019



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0655
192,2.5356
192.5,3.1943
192.7,3.0272
192.8,2.8876
192.9,2.7354
193,2.592
193.2,2.4156
193.3,2.4171
193.8,3.3458
193.9,3.5832
194,3.7683
194.5,3.4421
194.8,3.1044
194.9,3.2872
195,3.697
195.5,8.9366
195.8,12.1158

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4969
191.8095,192.0094,-57.7187
192.0094,192.2092,-57.1209
192.2092,192.4091,-56.7688
192.4091,192.6089,-56.6864
192.6089,192.8088,-56.8341
192.8088,193.0086,-57.1009
193.0086,193.2084,-57.3255
193.2084,193.4083,-57.3493
193.4083,193.6081,-57.091
193.6081,193.808,-56.607
193.808,194.0078,-56.0898
194.0078,194.2077,-55.7844
194.2077,194.4075,-55.8416
194.4075,194.6073,-56.185
194.6073,194.8072,-56.4756
194.8072,195.007,-56.2325
195.007,195.2069,-55.0903
195.2069,195.4067,-53.0092
195.4067,195.6066,-50.4178
195.6066,195.8064,-48.0753
195.8064,196.0062,-46.7737
196.0062,196.2061,-47.0025



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,2.0713
192.1,2.6352
192.2,2.8303
192.5,3.0183
192.6,2.9554
192.9,2.5487
193.2,2.2209
193.3,2.2192
193.4,2.2906
193.5,2.4315
193.6,2.6333
193.7,2.875
193.9,3.3628
194.2,3.6598
194.3,3.5754
194.5,3.2037
194.7,2.8621
195,3.4272
195.1,4.0749
195.2,4.9708
195.4,7.3094
