//DATASET,
//created,Sat, 06 Feb 2021 20:41:30 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8095,192.0094,-57.4742
192.0094,192.2092,-56.8614
192.2092,192.4091,-56.4963
192.4091,192.6089,-56.4031
192.6089,192.8088,-56.5416
192.8088,193.0086,-56.8002
193.0086,193.2084,-57.0163
193.2084,193.4083,-57.0303
193.4083,193.6081,-56.7608
193.6081,193.808,-56.2646
193.808,194.0078,-55.7355
194.0078,194.2077,-55.4197
194.2077,194.4075,-55.4679
194.4075,194.6073,-55.8018
194.6073,194.8072,-56.0785
194.8072,195.007,-55.8132
195.007,195.2069,-54.6388
195.2069,195.4067,-52.5165
195.4067,195.6066,-49.8814
195.6066,195.8064,-47.5023
195.8064,196.0062,-46.1805
196.0062,196.2061,-46.4115



//TRACE,Optical Spectrum,Input 1 (Run 22) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.8644
191.8,2.729
191.9,3.116
192.1,3.7461
192.3,4.128
192.6,4.1911
192.7,4.1
193,3.7095
193.1,3.6118
193.2,3.5657
193.4,3.6805
193.7,4.3439
193.8,4.625
193.9,4.8846
194,5.0903
194.3,5.1822
194.4,5.0361
194.6,4.6728
