//DATASET,
//created,Mon, 15 Feb 2021 22:38:43 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
194.6,3.1927
194.7,3.0576
194.8,3.0519
194.9,3.233
195,3.641
195.2,5.2033
195.3,6.3122
195.5,8.8669
195.6,10.1179
195.7,11.2089
195.8,12.0395

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5267
191.8095,192.0094,-57.7507
192.0094,192.2092,-57.1548
192.2092,192.4091,-56.8044
192.4091,192.6089,-56.7234
192.6089,192.8088,-56.8723
192.8088,193.0086,-57.1402
193.0086,193.2084,-57.3659
193.2084,193.4083,-57.3909
193.4083,193.6081,-57.1341
193.6081,193.808,-56.6517
193.808,194.0078,-56.1361
194.0078,194.2077,-55.832
194.2077,194.4075,-55.8904
194.4075,194.6073,-56.2351
194.6073,194.8072,-56.5275
194.8072,195.007,-56.2872
195.007,195.2069,-55.1492
195.2069,195.4067,-53.0735
195.4067,195.6066,-50.4878
195.6066,195.8064,-48.1501
195.8064,196.0062,-46.8511
196.0062,196.2061,-47.0797



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,2.1557
193,2.5084
194.2,3.7881
194.6,3.136
195.5,8.7884

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5602
191.8095,192.0094,-57.7866
192.0094,192.2092,-57.1929
192.2092,192.4091,-56.8445
192.4091,192.6089,-56.7651
192.6089,192.8088,-56.9153
192.8088,193.0086,-57.1844
193.0086,193.2084,-57.4114
193.2084,193.4083,-57.4378
193.4083,193.6081,-57.1827
193.6081,193.808,-56.7021
193.808,194.0078,-56.1882
194.0078,194.2077,-55.8856
194.2077,194.4075,-55.9454
194.4075,194.6073,-56.2914
194.6073,194.8072,-56.5859
194.8072,195.007,-56.3489
195.007,195.2069,-55.2156
195.2069,195.4067,-53.1459
195.4067,195.6066,-50.5666
195.6066,195.8064,-48.2344
195.8064,196.0062,-46.9384
196.0062,196.2061,-47.1666



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.7,1.6598
193.8,1.7152
194.4,1.8741
195.3,4.0643
