//DATASET,
//created,Tue, 02 Feb 2021 19:02:18 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
#(THz),(dBm)
191.6,0.9454
191.7,1.352
191.8,1.7365
191.9,2.0883
192.1,2.6533
192.2,2.8489
192.4,3.0413
192.6,2.9755
192.8,2.7241
193,2.4241
193.2,2.2428
193.3,2.2415
193.4,2.3133
193.6,2.6569
193.9,3.3876
194.2,3.6857
194.3,3.6017
194.4,3.4371
194.5,3.2305
194.6,3.0282
194.7,2.8899
194.8,2.8801
194.9,3.056
195.2,5.0039
195.3,6.1035
195.4,7.3456
195.5,8.6392
195.7,10.9651
195.8,11.7902

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.624
191.8095,192.0094,-57.855
192.0094,192.2092,-57.2655
192.2092,192.4091,-56.9207
192.4091,192.6089,-56.8443
192.6089,192.8088,-56.9971
192.8088,193.0086,-57.2685
193.0086,193.2084,-57.4979
193.2084,193.4083,-57.5271
193.4083,193.6081,-57.275
193.6081,193.808,-56.7978
193.808,194.0078,-56.2873
194.0078,194.2077,-55.9877
194.2077,194.4075,-56.0499
194.4075,194.6073,-56.3986
194.6073,194.8072,-56.697
194.8072,195.007,-56.4662
195.007,195.2069,-55.3419
195.2069,195.4067,-53.2837
195.4067,195.6066,-50.7166
195.6066,195.8064,-48.3946
195.8064,196.0062,-47.1042
196.0062,196.2061,-47.3318



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.1,1.9884
192.2,2.1662
192.5,2.3106
192.8,1.9627
193.1,1.5154
193.3,1.4237
194.1,2.7368
194.2,2.7352
194.3,2.64
195,2.3425
195.3,4.8341
195.4,6.0179
195.5,7.2542
195.6,8.4438
195.8,10.2738

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.217
191.8095,192.0094,-58.4905
192.0094,192.2092,-57.9398
192.2092,192.4091,-57.6287
192.4091,192.6089,-57.5806
192.6089,192.8088,-57.7571
192.8088,193.0086,-58.0501
193.0086,193.2084,-58.3017
193.2084,193.4083,-58.3562
193.4083,193.6081,-58.1333
193.6081,193.808,-57.6877
193.808,194.0078,-57.208
194.0078,194.2077,-56.9355
194.2077,194.4075,-57.0212
194.4075,194.6073,-57.3949
194.6073,194.8072,-57.7294
194.8072,195.007,-57.5561
195.007,195.2069,-56.5153
195.2069,195.4067,-54.5633
195.4067,195.6066,-52.1092
195.6066,195.8064,-49.8822
195.8064,196.0062,-48.644
196.0062,196.2061,-48.8658



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
193.5,1.871
193.8,2.5367
195.5,7.685

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.0324
191.8095,192.0094,-58.2927
192.0094,192.2092,-57.7299
192.2092,192.4091,-57.4083
192.4091,192.6089,-57.3514
192.6089,192.8088,-57.5206
192.8088,193.0086,-57.8068
193.0086,193.2084,-58.0515
193.2084,193.4083,-58.0981
193.4083,193.6081,-57.8662
193.6081,193.808,-57.4107
193.808,194.0078,-56.9214
194.0078,194.2077,-56.6405
194.2077,194.4075,-56.7189
194.4075,194.6073,-57.0848
194.6073,194.8072,-57.408
194.8072,195.007,-57.2168
195.007,195.2069,-56.15
195.2069,195.4067,-54.1651
195.4067,195.6066,-51.6759
195.6066,195.8064,-49.4194
195.8064,196.0062,-48.165
196.0062,196.2061,-48.3886



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,1.6553
191.9,2.0043
192,2.3102
192.1,2.5639
192.2,2.7571
192.3,2.885
192.5,2.9403
192.6,2.8761
192.7,2.765
192.9,2.466
193,2.319
193.1,2.2018
193.2,2.1346
193.3,2.1316
193.5,2.3407
193.8,3.0331
193.9,3.2651
194,3.4452
194.1,3.5491
194.2,3.5579
194.3,3.4724
194.4,3.3062
194.5,3.098
194.7,2.7528
194.8,2.7396
195,3.3077
195.4,7.1671
195.5,8.453
195.6,9.6882
195.7,10.7658
195.8,11.5863

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.7037
191.8095,192.0094,-57.9404
192.0094,192.2092,-57.3561
192.2092,192.4091,-57.0158
192.4091,192.6089,-56.9433
192.6089,192.8088,-57.0992
192.8088,193.0086,-57.3735
193.0086,193.2084,-57.6059
193.2084,193.4083,-57.6384
193.4083,193.6081,-57.3903
193.6081,193.808,-56.9174
193.808,194.0078,-56.411
194.0078,194.2077,-56.115
194.2077,194.4075,-56.1804
194.4075,194.6073,-56.5325
194.6073,194.8072,-56.8356
194.8072,195.007,-56.6126
195.007,195.2069,-55.4995
195.2069,195.4067,-53.4556
195.4067,195.6066,-50.9038
195.6066,195.8064,-48.5946
195.8064,196.0062,-47.3112
196.0062,196.2061,-47.538



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.6758
191.8,2.0726
191.9,2.4363
192,2.7563
192.1,3.0233
192.2,3.2289
192.3,3.3681
192.4,3.4386
192.5,3.443
192.7,3.2839
192.8,3.1479
192.9,2.9992
193.1,2.7498
193.2,2.6908
193.4,2.7763
193.6,3.1371
193.7,3.3882
193.8,3.6518
194,4.0846
194.1,4.1976
194.2,4.2147
194.3,4.1369
194.4,3.9785
194.5,3.779
194.6,3.5851
194.7,3.4576
194.8,3.4616
194.9,3.6552
195,4.0782
195.1,4.7526
195.3,6.8099
195.5,9.41
195.6,10.6817
195.7,11.7902

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.2946
191.8095,192.0094,-57.5019
192.0094,192.2092,-56.8907
192.2092,192.4091,-56.5272
192.4091,192.6089,-56.4351
192.6089,192.8088,-56.5747
192.8088,193.0086,-56.8342
193.0086,193.2084,-57.0513
193.2084,193.4083,-57.0664
193.4083,193.6081,-56.7982
193.6081,193.808,-56.3034
193.808,194.0078,-55.7756
194.0078,194.2077,-55.4609
194.2077,194.4075,-55.5102
194.4075,194.6073,-55.8451
194.6073,194.8072,-56.1234
194.8072,195.007,-55.8607
195.007,195.2069,-54.6899
195.2069,195.4067,-52.5723
195.4067,195.6066,-49.9421
195.6066,195.8064,-47.5671
195.8064,196.0062,-46.2476
196.0062,196.2061,-46.4784



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
193.8,2.3766
194.1,2.8609
195.5,7.4374

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.1385
191.8095,192.0094,-58.4064
192.0094,192.2092,-57.8505
192.2092,192.4091,-57.535
192.4091,192.6089,-57.4831
192.6089,192.8088,-57.6565
192.8088,193.0086,-57.9467
193.0086,193.2084,-58.1953
193.2084,193.4083,-58.2464
193.4083,193.6081,-58.0197
193.6081,193.808,-57.5699
193.808,194.0078,-57.0861
194.0078,194.2077,-56.81
194.2077,194.4075,-56.8926
194.4075,194.6073,-57.263
194.6073,194.8072,-57.5927
194.8072,195.007,-57.4118
195.007,195.2069,-56.3599
195.2069,195.4067,-54.3939
195.4067,195.6066,-51.9249
195.6066,195.8064,-49.6854
195.8064,196.0062,-48.4403
196.0062,196.2061,-48.6628



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.7,2.0417
193.4,1.4001
194.2,2.6423
194.8,1.733
195,2.2334
195.5,7.1187
195.7,9.3376

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.275
191.8095,192.0094,-58.5527
192.0094,192.2092,-58.0058
192.2092,192.4091,-57.698
192.4091,192.6089,-57.6527
192.6089,192.8088,-57.8315
192.8088,193.0086,-58.1267
193.0086,193.2084,-58.3805
193.2084,193.4083,-58.4374
193.4083,193.6081,-58.2174
193.6081,193.808,-57.7748
193.808,194.0078,-57.2981
194.0078,194.2077,-57.0283
194.2077,194.4075,-57.1163
194.4075,194.6073,-57.4924
194.6073,194.8072,-57.8305
194.8072,195.007,-57.6629
195.007,195.2069,-56.6302
195.2069,195.4067,-54.6886
195.4067,195.6066,-52.2454
195.6066,195.8064,-50.0277
195.8064,196.0062,-48.7946
196.0062,196.2061,-49.0158



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.4628
191.7,1.8903
191.9,2.6669
192.1,3.2685
192.4,3.7019
192.5,3.7112
192.6,3.6599
192.8,3.4286
192.9,3.2838
193,3.1478
193.1,3.0423
193.3,2.9982
193.6,3.4553
194.1,4.5437
194.4,4.3373
194.5,4.1424
194.6,3.9541
194.8,3.8469
195.1,5.1806
195.5,9.9207
195.6,11.2118

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.0764
191.8095,192.0094,-57.2681
192.0094,192.2092,-56.6426
192.2092,192.4091,-56.2666
192.4091,192.6089,-56.1642
192.6089,192.8088,-56.2951
192.8088,193.0086,-56.5467
193.0086,193.2084,-56.7556
193.2084,193.4083,-56.7615
193.4083,193.6081,-56.4825
193.6081,193.808,-55.976
193.808,194.0078,-55.4369
194.0078,194.2077,-55.1121
194.2077,194.4075,-55.1528
194.4075,194.6073,-55.4786
194.6073,194.8072,-55.7437
194.8072,195.007,-55.4598
195.007,195.2069,-54.2582
195.2069,195.4067,-52.1011
195.4067,195.6066,-49.4291
195.6066,195.8064,-47.0189
195.8064,196.0062,-45.6801
196.0062,196.2061,-45.913



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,2.103
191.9,2.8955
192.8,3.707
193.3,3.2973
193.4,3.3872
193.5,3.548
193.8,4.3094
193.9,4.5635
194.1,4.8868
194.4,4.6931
194.6,4.32
194.7,4.2066
195,4.8971
195.5,10.4271

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.8603
191.8095,192.0094,-57.0363
192.0094,192.2092,-56.3967
192.2092,192.4091,-56.0083
