//DATASET,
//created,Wed, 24 Feb 2021 22:09:43 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
195.1,-0.5168
195.3,1.0475
195.5,3.1225
195.7,5.0599
195.8,5.7503



//TRACE,Optical Spectrum,Input 1 (Run 7) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.9667
191.8095,192.0094,-59.2937
192.0094,192.2092,-58.792
192.2092,192.4091,-58.5235
192.4091,192.6089,-58.5111
192.6089,192.8088,-58.7179
192.8088,193.0086,-59.0384
193.0086,193.2084,-59.3184
193.2084,193.4083,-59.405
193.4083,193.6081,-59.219
193.6081,193.808,-58.813
193.808,194.0078,-58.3721
194.0078,194.2077,-58.1338
194.2077,194.4075,-58.2492
194.4075,194.6073,-58.6549
194.6073,194.8072,-59.0357
194.8072,195.007,-58.9353
195.007,195.2069,-57.9992
195.2069,195.4067,-56.1803
195.4067,195.6066,-53.8675
195.6066,195.8064,-51.7596
195.8064,196.0062,-50.587
196.0062,196.2061,-50.8015

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,0.3711
192.4,1.4268
192.7,1.1682
193.1,0.5152



//TRACE,Optical Spectrum,Input 1 (Run 8) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.8627
191.8095,192.0094,-60.2535
192.0094,192.2092,-59.81
192.2092,192.4091,-59.5924
192.4091,192.6089,-59.6229
192.6089,192.8088,-59.8661
192.8088,193.0086,-60.2199
193.0086,193.2084,-60.5343
193.2084,193.4083,-60.6597
193.4083,193.6081,-60.5176
193.6081,193.808,-60.1589
193.808,194.0078,-59.764
194.0078,194.2077,-59.5664
194.2077,194.4075,-59.7178
194.4075,194.6073,-60.1625
194.6073,194.8072,-60.5996
194.8072,195.007,-60.5867
195.007,195.2069,-59.7749
195.2069,195.4067,-58.1125
195.4067,195.6066,-55.966
195.6066,195.8064,-53.9986
195.8064,196.0062,-52.9035
196.0062,196.2061,-53.1094

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.1586
191.8,-0.5358
191.9,-0.2646
192.1,0.1513
192.2,0.2798
192.3,0.3483
192.4,0.3546
192.5,0.3008
192.6,0.1923
192.7,0.0406
192.9,-0.334
193.2,-0.7859
193.5,-0.7326
193.6,-0.5901
193.7,-0.4093
193.8,-0.2155
194,0.0879
194.1,0.1439
194.9,-0.9947
195,-0.7383
195.5,3.4277
195.7,5.3866
195.8,6.0844



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-61.1672
191.8095,192.0094,-60.5796
192.0094,192.2092,-60.1559
192.2092,192.4091,-59.9555
192.4091,192.6089,-60.0007
192.6089,192.8088,-60.2563
192.8088,193.0086,-60.6216
193.0086,193.2084,-60.9478
193.2084,193.4083,-61.0865
193.4083,193.6081,-60.9595
193.6081,193.808,-60.6167
193.808,194.0078,-60.2373
194.0078,194.2077,-60.0536
194.2077,194.4075,-60.2173
194.4075,194.6073,-60.6755
194.6073,194.8072,-61.1321
194.8072,195.007,-61.1493
195.007,195.2069,-60.3794
195.2069,195.4067,-58.7694
195.4067,195.6066,-56.6787
195.6066,195.8064,-54.7584
195.8064,196.0062,-53.6893
196.0062,196.2061,-53.8924

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.4431
191.9,-0.5827
192.3,-0.0074
192.4,-0.0087
192.6,-0.184
192.9,-0.7266
193.2,-1.1954
193.3,-1.2518
193.4,-1.2402
193.5,-1.1635
193.6,-1.0291
193.7,-0.8566
193.8,-0.6711
194,-0.3829
194.1,-0.3336
194.4,-0.719
194.5,-0.979
195,-1.3057
195.2,-0.1769
195.6,3.7402
195.7,4.6323
195.8,5.3129
195.9,5.7194



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-61.214
191.8095,192.0094,-60.6297
192.0094,192.2092,-60.2091
192.2092,192.4091,-60.0114
192.4091,192.6089,-60.0587
192.6089,192.8088,-60.3163
192.8088,193.0086,-60.6834
193.0086,193.2084,-61.0114
193.2084,193.4083,-61.1522
193.4083,193.6081,-61.0274
193.6081,193.808,-60.6871
193.808,194.0078,-60.3101
194.0078,194.2077,-60.1285
194.2077,194.4075,-60.2941
194.4075,194.6073,-60.7544
194.6073,194.8072,-61.2141
194.8072,195.007,-61.2358
195.007,195.2069,-60.4723
195.2069,195.4067,-58.8704
195.4067,195.6066,-56.7882
195.6066,195.8064,-54.8751
195.8064,196.0062,-53.81
196.0062,196.2061,-54.0127

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.4868
191.7,-1.1785
191.8,-0.8902
192.4,-0.0645
192.6,-0.2418
192.8,-0.5878
193.1,-1.1412
193.2,-1.2583
193.3,-1.3157
193.5,-1.2297
193.7,-0.9253
194.4,-0.795
194.6,-1.3244
195,-1.3928
195.5,2.6148
195.6,3.6279
195.8,5.1944
195.9,5.5993



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.9805
191.8095,192.0094,-60.3796
192.0094,192.2092,-59.9438
192.2092,192.4091,-59.7329
192.4091,192.6089,-59.769
192.6089,192.8088,-60.017
192.8088,193.0086,-60.3753
193.0086,193.2084,-60.6942
193.2084,193.4083,-60.8248
193.4083,193.6081,-60.6885
193.6081,193.808,-60.336
193.808,194.0078,-59.947
194.0078,194.2077,-59.7549
194.2077,194.4075,-59.911
194.4075,194.6073,-60.3609
194.6073,194.8072,-60.8055
194.8072,195.007,-60.8043
195.007,195.2069,-60.0086
195.2069,195.4067,-58.3666
195.4067,195.6066,-56.2417
195.6066,195.8064,-54.2926
195.8064,196.0062,-53.2075
196.0062,196.2061,-53.4124

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.1,0.0204
192.4,0.214
192.7,-0.1072
192.8,-0.2909
193.2,-0.9444
193.4,-0.9808
193.7,-0.5824
193.8,-0.3918
194,-0.0943
194.2,-0.0779
194.3,-0.2064
194.5,-0.6717
195.2,0.2013
195.3,1.0772
195.6,4.1886
195.8,5.7858



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.7753
191.8095,192.0094,-60.1599
192.0094,192.2092,-59.7108
192.2092,192.4091,-59.4882
192.4091,192.6089,-59.5145
192.6089,192.8088,-59.7541
192.8088,193.0086,-60.1047
193.0086,193.2084,-60.4157
193.2084,193.4083,-60.5373
193.4083,193.6081,-60.391
193.6081,193.808,-60.0276
193.808,194.0078,-59.6282
194.0078,194.2077,-59.4267
194.2077,194.4075,-59.5745
194.4075,194.6073,-60.0154
194.6073,194.8072,-60.4469
194.8072,195.007,-60.4255
195.007,195.2069,-59.6016
195.2069,195.4067,-57.9241
195.4067,195.6066,-55.7616
195.6066,195.8064,-53.7806
195.8064,196.0062,-52.6779
196.0062,196.2061,-52.8847

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.0769
191.8,-0.4476
191.9,-0.1732
192.1,0.2484
192.3,0.4504
192.4,0.4589
192.5,0.4071
192.6,0.3004
192.7,0.1503
192.9,-0.2212
193.1,-0.5599
193.2,-0.6683
193.3,-0.7163
193.4,-0.6954
193.6,-0.464
193.7,-0.2809
193.8,-0.0847
194,0.2231
194.1,0.281
194.2,0.2481
194.3,0.1235
194.4,-0.0818
194.5,-0.3337
194.6,-0.5909
194.8,-0.899
194.9,-0.8374
195,-0.5754
195.1,-0.0914
195.3,1.5126
195.4,2.5435
195.6,4.6817
195.7,5.6032
195.9,6.726



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.8415
191.8095,192.0094,-60.2308
192.0094,192.2092,-59.786
192.2092,192.4091,-59.5671
192.4091,192.6089,-59.5966
192.6089,192.8088,-59.8389
192.8088,193.0086,-60.1919
193.0086,193.2084,-60.5055
193.2084,193.4083,-60.63
193.4083,193.6081,-60.4869
193.6081,193.808,-60.127
193.808,194.0078,-59.731
194.0078,194.2077,-59.5325
194.2077,194.4075,-59.683
194.4075,194.6073,-60.1268
194.6073,194.8072,-60.5625
194.8072,195.007,-60.5476
195.007,195.2069,-59.7328
195.2069,195.4067,-58.0667
195.4067,195.6066,-55.9164
195.6066,195.8064,-53.9457
195.8064,196.0062,-52.8487
196.0062,196.2061,-53.0549

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.1388
191.7,-0.8164
191.8,-0.5144
191.9,-0.2424
192,-0.0098
192.1,0.1749
192.2,0.304
192.3,0.3731
192.4,0.3799
192.5,0.3266
192.6,0.2186
192.7,0.0672
192.8,-0.1139
192.9,-0.3066
193,-0.4911
193.1,-0.6476
193.2,-0.7573
193.3,-0.8068
193.4,-0.7875
193.5,-0.7025
193.6,-0.5595
193.7,-0.3781
193.8,-0.1838
193.9,-0.0075
194,0.1207
194.1,0.1772
194.2,0.143
194.3,0.0171
194.4,-0.1894
194.5,-0.4427
194.6,-0.7016
194.7,-0.9119
194.8,-1.0146
194.9,-0.9565
195,-0.6988
195.1,-0.2199
195.2,0.4832
195.3,1.3722
195.4,2.3966
195.5,3.4768
195.6,4.5227
195.7,5.4392
195.8,6.1382
195.9,6.5559



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.7168
191.8095,192.0094,-60.0972
192.0094,192.2092,-59.6443
192.2092,192.4091,-59.4184
192.4091,192.6089,-59.4419
192.6089,192.8088,-59.6791
192.8088,193.0086,-60.0275
193.0086,193.2084,-60.3362
193.2084,193.4083,-60.4553
193.4083,193.6081,-60.3061
193.6081,193.808,-59.9397
193.808,194.0078,-59.5373
194.0078,194.2077,-59.3331
194.2077,194.4075,-59.4786
194.4075,194.6073,-59.9168
194.6073,194.8072,-60.3447
194.8072,195.007,-60.3175
195.007,195.2069,-59.4855
195.2069,195.4067,-57.7978
195.4067,195.6066,-55.6245
195.6066,195.8064,-53.6344
195.8064,196.0062,-52.5267
196.0062,196.2061,-52.7341

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.0221
191.7,-0.6951
191.8,-0.3884
191.9,-0.112
192,0.1249
192.1,0.3136
192.3,0.5189
192.4,0.5288
192.5,0.4783
192.6,0.3728
192.7,0.2239
192.8,0.0449
192.9,-0.1456
193,-0.328
193.1,-0.4822
193.2,-0.5895
193.3,-0.6362
193.4,-0.6139
193.5,-0.5259
193.6,-0.3795
193.7,-0.1948
193.8,0.003
193.9,0.1825
194,0.3137
194.1,0.3729
194.2,0.3412
194.3,0.2177
194.4,0.0135
194.5,-0.2371
194.6,-0.4929
194.7,-0.6992
194.8,-0.7967
195,-0.4662
195.1,0.0222
195.2,0.7362
195.3,1.6369
195.4,2.6735
195.5,3.7657
195.6,4.8225
195.7,5.7484
195.8,6.4544



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-61.1086
191.8095,192.0094,-60.5169
192.0094,192.2092,-60.0894
192.2092,192.4091,-59.8857
192.4091,192.6089,-59.928
192.6089,192.8088,-60.1813
192.8088,193.0086,-60.5444
193.0086,193.2084,-60.8683
193.2084,193.4083,-61.0044
193.4083,193.6081,-60.8745
193.6081,193.808,-60.5287
193.808,194.0078,-60.1463
194.0078,194.2077,-59.9599
194.2077,194.4075,-60.1212
194.4075,194.6073,-60.5768
194.6073,194.8072,-61.0297
194.8072,195.007,-61.041
195.007,195.2069,-60.2631
195.2069,195.4067,-58.6431
195.4067,195.6066,-56.5416
195.6066,195.8064,-54.6123
195.8064,196.0062,-53.5382
196.0062,196.2061,-53.7419

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,-1.0761
191.8,-0.784
191.9,-0.5216
192,-0.2981
192.1,-0.122
192.2,-0.0008
192.3,0.0609
192.5,0.0018
192.6,-0.1117
192.7,-0.268
192.9,-0.6511
193,-0.8403
193.1,-1.0017
193.4,-1.1589
193.7,-0.7707
193.9,-0.4142
194,-0.2924
194.1,-0.2418
194.5,-0.8827
194.8,-1.4812
194.9,-1.4371
195.2,-0.0583
195.3,0.8055
195.6,3.8808
195.7,4.7773
195.8,5.4612
195.9,5.8697



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.522
191.8095,192.0094,-59.8886
192.0094,192.2092,-59.423
192.2092,192.4091,-59.1861
192.4091,192.6089,-59.2003
192.6089,192.8088,-59.4295
192.8088,193.0086,-59.7706
193.0086,193.2084,-60.0719
193.2084,193.4083,-60.1825
193.4083,193.6081,-60.0237
193.6081,193.808,-59.6471
193.808,194.0078,-59.2347
194.0078,194.2077,-59.0217
194.2077,194.4075,-59.1593
194.4075,194.6073,-59.589
194.6073,194.8072,-60.0046
194.8072,195.007,-59.9583
195.007,195.2069,-59.0994
195.2069,195.4067,-57.3778
195.4067,195.6066,-55.1685
195.6066,195.8064,-53.148
195.8064,196.0062,-52.0235
196.0062,196.2061,-52.2327

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-0.8398
191.7,-0.5053
192.1,0.5304
192.2,0.6691
192.3,0.7469
192.4,0.7617
192.6,0.614
192.9,0.106
193.1,-0.2236
193.3,-0.3695
193.5,-0.2496
193.6,-0.0981
194,0.6154
194.3,0.5313
194.7,-0.3666
194.8,-0.456
195.1,0.4007
195.5,4.2173
195.6,5.2914



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.9768
191.8095,192.0094,-59.3046
192.0094,192.2092,-58.8035
192.2092,192.4091,-58.5356
192.4091,192.6089,-58.5237
192.6089,192.8088,-58.7309
192.8088,193.0086,-59.0518
193.0086,193.2084,-59.3321
193.2084,193.4083,-59.4192
193.4083,193.6081,-59.2336
193.6081,193.808,-58.8283
193.808,194.0078,-58.3878
194.0078,194.2077,-58.15
194.2077,194.4075,-58.2659
194.4075,194.6073,-58.672
194.6073,194.8072,-59.0534
194.8072,195.007,-58.954
195.007,195.2069,-58.0193
195.2069,195.4067,-56.2021
195.4067,195.6066,-53.8913
195.6066,195.8064,-51.785
195.8064,196.0062,-50.6133
196.0062,196.2061,-50.8277

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,0.0267
192.1,1.1385
192.7,1.1554
192.8,0.9895
193.2,0.4091
193.4,0.4181
193.7,0.896
193.8,1.1138
193.9,1.3125
194,1.4616
194.3,1.4108
194.4,1.2205
194.5,0.9855
194.6,0.7485
194.8,0.4996
194.9,0.6036
195,0.9172
195.1,1.4623



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.8706
191.8095,192.0094,-60.262
192.0094,192.2092,-59.8191
192.2092,192.4091,-59.6019
192.4091,192.6089,-59.6328
192.6089,192.8088,-59.8763
192.8088,193.0086,-60.2304
193.0086,193.2084,-60.5451
193.2084,193.4083,-60.6708
193.4083,193.6081,-60.5292
193.6081,193.808,-60.1709
193.808,194.0078,-59.7763
194.0078,194.2077,-59.5792
194.2077,194.4075,-59.7308
194.4075,194.6073,-60.1759
194.6073,194.8072,-60.6135
194.8072,195.007,-60.6015
195.007,195.2069,-59.7907
195.2069,195.4067,-58.1297
195.4067,195.6066,-55.9847
195.6066,195.8064,-54.0185
195.8064,196.0062,-52.924
196.0062,196.2061,-53.1299

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.166
191.7,-0.8448
191.8,-0.5439
191.9,-0.2729
192,-0.0413
192.1,0.1424
192.2,0.2707
192.3,0.339
192.4,0.3451
192.5,0.2911
192.6,0.1825
192.7,0.0306
192.8,-0.1511
192.9,-0.3442
193,-0.5293
193.1,-0.6863
193.2,-0.7966
193.3,-0.8467
193.4,-0.828
193.5,-0.7438
193.8,-0.2275
193.9,-0.0519
194,0.0756
194.1,0.1314
194.2,0.0966
194.3,-0.0298
194.4,-0.2369
194.5,-0.4908
194.6,-0.7505
194.7,-0.9617
194.8,-1.0656
194.9,-1.009
195,-0.7532
195.2,0.424
195.3,1.3103
195.5,3.4092
195.6,4.4525
195.7,5.3669
195.8,6.0642
195.9,6.481



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-61.1737
191.8095,192.0094,-60.5866
192.0094,192.2092,-60.1634
192.2092,192.4091,-59.9634
192.4091,192.6089,-60.0088
192.6089,192.8088,-60.2647
192.8088,193.0086,-60.6303
193.0086,193.2084,-60.9568
193.2084,193.4083,-61.0957
193.4083,193.6081,-60.969
193.6081,193.808,-60.6266
193.808,194.0078,-60.2475
194.0078,194.2077,-60.0641
194.2077,194.4075,-60.228
194.4075,194.6073,-60.6866
194.6073,194.8072,-61.1436
194.8072,195.007,-61.1614
195.007,195.2069,-60.3924
195.2069,195.4067,-58.7836
195.4067,195.6066,-56.694
195.6066,195.8064,-54.7747
195.8064,196.0062,-53.7062
196.0062,196.2061,-53.9092

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.4492
191.8,-0.8497
192.4,-0.0165
192.5,-0.0773
192.7,-0.3496
192.9,-0.735
193,-0.9253
193.2,-1.2042
193.3,-1.2608
193.5,-1.1728
193.6,-1.0386
193.7,-0.8663
194.7,-1.4782
195,-1.3179
195.3,0.6674
195.4,1.6594
195.6,3.7245
195.8,5.2963
195.9,5.7026



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-60.8709
191.8095,192.0094,-60.2623
192.0094,192.2092,-59.8194
192.2092,192.4091,-59.6022
192.4091,192.6089,-59.6332
192.6089,192.8088,-59.8767
192.8088,193.0086,-60.2308
193.0086,193.2084,-60.5455
193.2084,193.4083,-60.6713
193.4083,193.6081,-60.5296
193.6081,193.808,-60.1713
193.808,194.0078,-59.7768
194.0078,194.2077,-59.5797
194.2077,194.4075,-59.7313
194.4075,194.6073,-60.1764
194.6073,194.8072,-60.614
194.8072,195.007,-60.602
195.007,195.2069,-59.7913
195.2069,195.4067,-58.1303
195.4067,195.6066,-55.9854
195.6066,195.8064,-54.0192
195.8064,196.0062,-52.9248
196.0062,196.2061,-53.1307

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,-1.1663
191.7,-0.8451
192.6,0.1821
193,-0.5297
193.1,-0.6867
193.2,-0.797
193.6,-0.602
193.7,-0.4215
193.8,-0.2279
193.9,-0.0524
194,0.0751
194.1,0.1309
194.7,-0.9622
194.8,-1.0661
195.1,-0.2771
195.2,0.4234
195.3,1.3096
195.5,3.4085
195.6,4.4518
195.8,6.0634



//TRACE,Optical Spectrum,Input 1 (Run 21) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.9336
191.8095,192.0094,-59.2583
192.0094,192.2092,-58.7544
192.2092,192.4091,-58.484
192.4091,192.6089,-58.4701
192.6089,192.8088,-58.6755
192.8088,193.0086,-58.9948
193.0086,193.2084,-59.2735
