//DATASET,
//created,Sun, 06 Dec 2020 21:48:21 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-59.42294191041
191.80953125,192.009375,-58.7111878909678
192.009375,192.20921875,-58.1739460422117
192.20921875,192.4090625,-57.8745524457321
192.4090625,192.60890625,-57.8362828494744
192.60890625,192.80875,-58.0211055373273
192.80875,193.00859375,-58.3216299271523
193.00859375,193.2084375,-58.5810020234064
193.2084375,193.40828125,-58.6442966166676
193.40828125,193.608125,-58.4315382696005
193.608125,193.80796875,-57.9968332674814
193.80796875,194.0078125,-57.5278004544489
194.0078125,194.20765625,-57.2647172944862
194.20765625,194.4075,-57.3585565452923
194.4075,194.60734375,-57.7409883383159
194.60734375,194.8071875,-58.0881605952059
194.8071875,195.00703125,-57.9348953063271
195.00703125,195.206875,-56.9228904225755
195.206875,195.40671875,-55.0076179559313
195.40671875,195.6065625,-52.5924965837383
195.6065625,195.80640625,-50.3983482319567
195.80640625,196.00625,-49.1782515366422
196.00625,196.20609375,-49.3980134734355

