epoch,loss,mean_absolute_percentage_error,r_squared,val_loss,val_mean_absolute_percentage_error,val_r_squared
0,2.898587703704834,80.22521209716797,-47.04732131958008,1.4575672149658203,56.61802291870117,-26.241884231567383
1,1.7159826755523682,55.447471618652344,-27.67189598083496,0.48627448081970215,23.728351593017578,-7.752313613891602
2,1.3757894039154053,47.92046356201172,-21.955913543701172,0.4738120138645172,25.384443283081055,-7.590913772583008
3,1.1993645429611206,44.47938537597656,-18.725358963012695,0.5203330516815186,30.074838638305664,-8.543370246887207
4,0.9798454642295837,40.200538635253906,-15.357526779174805,0.5847200155258179,34.12264633178711,-9.82562255859375
5,0.918480396270752,38.50537109375,-14.07174301147461,0.6830466985702515,38.466121673583984,-11.76791763305664
6,0.8160881400108337,36.23603439331055,-12.597128868103027,0.7678678035736084,41.61519241333008,-13.462125778198242
7,0.7455765604972839,34.28874206542969,-11.355311393737793,0.8045716881752014,42.95977020263672,-14.21807861328125
8,0.6959331035614014,33.31146240234375,-10.636581420898438,0.7907514572143555,42.68465042114258,-14.001922607421875
9,0.653967559337616,32.37721633911133,-9.89338207244873,0.8918213844299316,45.75889587402344,-15.996561050415039
10,0.6017909646034241,30.644786834716797,-9.025386810302734,0.8807861804962158,45.48989486694336,-15.813739776611328
11,0.5788406729698181,30.478187561035156,-8.745463371276855,0.9002159833908081,46.10194396972656,-16.223167419433594
12,0.5543820261955261,29.668636322021484,-8.164179801940918,0.9361278414726257,47.146053314208984,-16.945758819580078
13,0.5513625741004944,29.528013229370117,-8.118803024291992,0.9597054123878479,47.86687469482422,-17.416738510131836
14,0.5039266347885132,28.392763137817383,-7.212809085845947,0.9303466081619263,47.16397476196289,-16.879661560058594
15,0.5040510892868042,28.291160583496094,-7.343670845031738,0.9672874808311462,48.2281608581543,-17.604476928710938
16,0.4820539653301239,27.462024688720703,-7.209772109985352,0.9370284676551819,47.45581817626953,-17.030845642089844
17,0.4700159430503845,27.24779510498047,-6.889640808105469,0.9476757645606995,47.799034118652344,-17.243282318115234
18,0.46366435289382935,27.03469467163086,-6.676053524017334,0.9097528457641602,46.8031005859375,-16.511430740356445
19,0.44370609521865845,26.63054847717285,-6.46258544921875,0.9501230120658875,47.94965362548828,-17.287025451660156
20,0.4263787865638733,25.904563903808594,-6.051150321960449,0.9280368089675903,47.388153076171875,-16.86407470703125
21,0.4156566858291626,25.56262969970703,-6.104311466217041,0.9149280786514282,47.070228576660156,-16.611743927001953
22,0.41842585802078247,25.7329044342041,-6.196663856506348,0.9153926372528076,47.135986328125,-16.61688804626465
23,0.4186691641807556,25.730934143066406,-5.893338203430176,0.9416594505310059,47.904258728027344,-17.122631072998047
24,0.3906922936439514,24.671113967895508,-5.46105432510376,0.8980327248573303,46.76841354370117,-16.2963924407959
25,0.38436973094940186,24.714765548706055,-5.387543678283691,0.9125659465789795,47.205955505371094,-16.56515121459961
26,0.37254297733306885,24.235321044921875,-5.142185688018799,0.8999463319778442,46.885074615478516,-16.338499069213867
27,0.37999117374420166,24.51459503173828,-5.294054985046387,0.8828346133232117,46.4415397644043,-16.011402130126953
28,0.37165945768356323,24.21507453918457,-5.145886421203613,0.8656231760978699,45.998809814453125,-15.680065155029297
29,0.36798128485679626,24.09972381591797,-5.13122034072876,0.9218906760215759,47.55084991455078,-16.76372528076172
30,0.3537045419216156,23.78242301940918,-4.882399559020996,0.9007906913757324,46.99827575683594,-16.354591369628906
31,0.34876948595046997,23.60976219177246,-4.753438949584961,0.8648409843444824,46.03001403808594,-15.651721000671387
32,0.35431668162345886,23.6133975982666,-4.829794406890869,0.8772170543670654,46.3961181640625,-15.897100448608398
33,0.3426499664783478,22.982913970947266,-4.75421667098999,0.8353363871574402,45.25287628173828,-15.105372428894043
34,0.32936257123947144,22.934106826782227,-4.46812629699707,0.8298665881156921,45.10749816894531,-15.009757995605469
35,0.31477153301239014,22.247970581054688,-4.259542942047119,0.8508966565132141,45.707523345947266,-15.414451599121094
36,0.30526602268218994,22.08768081665039,-4.173558235168457,0.8071665167808533,44.49203109741211,-14.57232666015625
37,0.30590373277664185,21.85903549194336,-4.057096481323242,0.7972890138626099,44.23200225830078,-14.391036987304688
38,0.3030646741390228,21.927480697631836,-4.039065837860107,0.7944017052650452,44.1680793762207,-14.334362030029297
39,0.3004855215549469,21.72728729248047,-3.9717140197753906,0.7784696817398071,43.72563552856445,-14.026881217956543
40,0.29405641555786133,21.459266662597656,-3.818345069885254,0.787709653377533,44.01420593261719,-14.209844589233398
41,0.2894340455532074,21.40681266784668,-3.812680959701538,0.7879796624183655,44.0282096862793,-14.208011627197266
42,0.29412901401519775,21.60910415649414,-3.8179666996002197,0.7754936218261719,43.68552017211914,-13.950569152832031
43,0.28858208656311035,21.2911434173584,-3.839721918106079,0.7829278111457825,43.925758361816406,-14.098682403564453
44,0.2868846356868744,21.22504234313965,-3.8258848190307617,0.7676188945770264,43.49402618408203,-13.809122085571289
45,0.2892085611820221,21.397207260131836,-3.7480316162109375,0.7622919678688049,43.35107421875,-13.701915740966797
46,0.28224655985832214,21.091344833374023,-3.6626322269439697,0.7293489575386047,42.389583587646484,-13.063322067260742
47,0.2761848568916321,20.83363914489746,-3.604954242706299,0.7299087047576904,42.4164924621582,-13.070558547973633
48,0.26519644260406494,20.411691665649414,-3.391871213912964,0.7443158626556396,42.84476852416992,-13.344154357910156
49,0.2710576057434082,20.704238891601562,-3.501289129257202,0.7344770431518555,42.56105422973633,-13.16071891784668
50,0.2655476927757263,20.555208206176758,-3.470641851425171,0.7375505566596985,42.65494155883789,-13.210134506225586
51,0.2595995366573334,20.26151466369629,-3.3116300106048584,0.7295029163360596,42.421051025390625,-13.063791275024414
52,0.2556436061859131,20.029590606689453,-3.216803550720215,0.7021791934967041,41.61003112792969,-12.54454231262207
53,0.2562181353569031,19.99822998046875,-3.2364704608917236,0.692075788974762,41.31647491455078,-12.352912902832031
54,0.24078592658042908,19.41268539428711,-2.948047637939453,0.6841732859611511,41.08330154418945,-12.19992733001709
55,0.2370930314064026,19.37303924560547,-2.9517836570739746,0.6960435509681702,41.458641052246094,-12.43287467956543
56,0.2474430948495865,19.897253036499023,-3.1025471687316895,0.68254154920578,41.0546989440918,-12.169944763183594
57,0.24116364121437073,19.454870223999023,-2.985668420791626,0.6481706500053406,39.983245849609375,-11.501777648925781
58,0.2380281537771225,19.328184127807617,-3.0362401008605957,0.6859300136566162,41.17446517944336,-12.225868225097656
59,0.23464496433734894,19.131162643432617,-2.8534040451049805,0.657218873500824,40.29608917236328,-11.676621437072754
60,0.23395973443984985,19.107580184936523,-2.963489532470703,0.6416118741035461,39.818363189697266,-11.38394546508789
61,0.2278907299041748,18.99686050415039,-2.7509307861328125,0.6512410044670105,40.128055572509766,-11.572460174560547
