//DATASET,
//created,Sat, 20 Feb 2021 20:43:12 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
192.4091,192.6089,-56.6853
192.6089,192.8088,-56.8329
192.8088,193.0086,-57.0997
193.0086,193.2084,-57.3243
193.2084,193.4083,-57.348
193.4083,193.6081,-57.0896
193.6081,193.808,-56.6056
193.808,194.0078,-56.0884
194.0078,194.2077,-55.7829
194.2077,194.4075,-55.8401
194.4075,194.6073,-56.1834
194.6073,194.8072,-56.474
194.8072,195.007,-56.2308
195.007,195.2069,-55.0884
195.2069,195.4067,-53.0071
195.4067,195.6066,-50.4156
195.6066,195.8064,-48.073
195.8064,196.0062,-46.7713
196.0062,196.2061,-47.0001

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,1.8672
192,2.5366
192.3,3.1302
192.6,3.1355
192.8,2.8888
192.9,2.7367
193.1,2.48
194,3.7698
194.1,3.8783
194.9,3.2889
195,3.6988
195.2,5.2662
195.3,6.378
195.7,11.2858

//TRACE,Optical Spectrum,Input 1 (Run 4) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.9053
191.8095,192.0094,-58.1565
192.0094,192.2092,-57.5854
192.2092,192.4091,-57.2566
192.4091,192.6089,-57.1937
192.6089,192.8088,-57.3577
192.8088,193.0086,-57.6394
193.0086,193.2084,-57.8793
193.2084,193.4083,-57.9204
193.4083,193.6081,-57.6822
193.6081,193.808,-57.22
193.808,194.0078,-56.7241
194.0078,194.2077,-56.4374
194.2077,194.4075,-56.5107
194.4075,194.6073,-56.8713
194.6073,194.8072,-57.1867
194.8072,195.007,-56.9832
195.007,195.2069,-55.8986
195.2069,195.4067,-53.8909
195.4067,195.6066,-51.3775
195.6066,195.8064,-49.1006
195.8064,196.0062,-47.8351
196.0062,196.2061,-48.0599

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.0759
191.8,1.4499
191.9,1.7915
192,2.0905
192.2,2.5248
192.4,2.7023
192.6,2.6244
192.8,2.3627
192.9,2.2034
193.1,1.932
193.2,1.8607
193.3,1.8533
193.4,1.9184
193.6,2.2473
193.7,2.4816
194,3.1304
194.4,2.9752
194.9,2.545
195,2.9283
195.2,4.4281
195.3,5.5009
195.4,6.7153
195.5,7.9817
195.6,9.1991
195.7,10.2614
195.8,11.0704

//TRACE,Optical Spectrum,Input 1 (Run 5) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.8235
191.8095,192.0094,-56.9969
192.0094,192.2092,-56.3549
192.2092,192.4091,-55.9644
192.4091,192.6089,-55.85
192.6089,192.8088,-55.9708
192.8088,193.0086,-56.2133
193.0086,193.2084,-56.4128
193.2084,193.4083,-56.4079
193.4083,193.6081,-56.1165
193.6081,193.808,-55.5964
193.808,194.0078,-55.044
194.0078,194.2077,-54.7077
194.2077,194.4075,-54.7384
194.4075,194.6073,-55.0537
194.6073,194.8072,-55.3035
194.8072,195.007,-54.9951
195.007,195.2069,-53.7576
195.2069,195.4067,-51.5547
195.4067,195.6066,-48.834
195.6066,195.8064,-46.3829
195.8064,196.0062,-45.0217
196.0062,196.2061,-45.2571

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.702
191.7,2.1392
191.8,2.5537
191.9,2.9344
192,3.2707
192.2,3.7728
192.3,3.925
192.5,4.0224
192.6,3.9764
192.7,3.882
193.2,3.3319
193.3,3.3481
193.5,3.6007
193.7,4.0886
193.8,4.365
193.9,4.6201
194,4.8216
194.1,4.9452
194.5,4.564
194.6,4.3822
194.9,4.5127
195,4.9665
195.2,6.645
195.4,9.1423
195.5,10.5132



//TRACE,Optical Spectrum,Input 1 (Run 6) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4815
191.8095,192.0094,-57.7022
192.0094,192.2092,-57.1033
192.2092,192.4091,-56.7504
192.4091,192.6089,-56.6673
192.6089,192.8088,-56.8143
192.8088,193.0086,-57.0806
193.0086,193.2084,-57.3046
193.2084,193.4083,-57.3277
193.4083,193.6081,-57.0687
193.6081,193.808,-56.5838
193.808,194.0078,-56.0659
194.0078,194.2077,-55.7597
194.2077,194.4075,-55.8163
194.4075,194.6073,-56.1591
194.6073,194.8072,-56.4487
194.8072,195.007,-56.2041
195.007,195.2069,-55.0597
195.2069,195.4067,-52.9758
195.4067,195.6066,-50.3815
195.6066,195.8064,-48.0366
195.8064,196.0062,-46.7336
196.0062,196.2061,-46.9626

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0801
191.7,1.4921
191.8,1.8819
191.9,2.2389
192,2.5525
192.2,3.0133
192.3,3.1473
192.4,3.2132
192.6,3.1536
192.7,3.0468
192.8,2.9074
192.9,2.7556
193.1,2.4994
193.3,2.4384
193.4,2.5136
193.5,2.6585
193.6,2.8646
193.7,3.1106
193.8,3.3691
193.9,3.6069
194,3.7924
194.1,3.9012
194.2,3.9146
194.4,3.6713
194.5,3.4678
194.6,3.2691
194.7,3.1355
194.8,3.1316
195,3.7261
195.1,4.3861
195.2,5.2959
195.3,6.4091
195.4,7.6653
195.5,8.9726
195.7,11.3221
195.8,12.1553



//TRACE,Optical Spectrum,Input 1 (Run 7) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.6577
191.8095,192.0094,-56.8191
192.0094,192.2092,-56.1661
192.2092,192.4091,-55.7662
192.4091,192.6089,-55.6439
192.6089,192.8088,-55.7581
192.8088,193.0086,-55.9946
193.0086,193.2084,-56.188
193.2084,193.4083,-56.176
193.4083,193.6081,-55.8764
193.6081,193.808,-55.3475
193.808,194.0078,-54.7864
194.0078,194.2077,-54.4424
194.2077,194.4075,-54.4666
194.4075,194.6073,-54.775
194.6073,194.8072,-55.0148
194.8072,195.007,-54.6903
195.007,195.2069,-53.4292
195.2069,195.4067,-51.1962
195.4067,195.6066,-48.4435
195.6066,195.8064,-45.9656
195.8064,196.0062,-44.5896
196.0062,196.2061,-44.8267

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,2.7232
192,3.452
192.1,3.7397
192.5,4.2267
192.6,4.184
192.7,4.0928
192.8,3.9682
192.9,3.8306
193.1,3.6042
193.2,3.5579
193.4,3.6725
193.5,3.8385
193.9,4.8759
194.2,5.2387
194.4,5.0267
194.5,4.8407
194.7,4.5564
194.8,4.5873
194.9,4.8149
195.3,8.1774
195.4,9.5151



//TRACE,Optical Spectrum,Input 1 (Run 8) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.7387
191.8095,192.0094,-56.906
192.0094,192.2092,-56.2583
192.2092,192.4091,-55.8631
192.4091,192.6089,-55.7446
192.6089,192.8088,-55.862
192.8088,193.0086,-56.1014
193.0086,193.2084,-56.2978
193.2084,193.4083,-56.2893
193.4083,193.6081,-55.9937
193.6081,193.808,-55.4691
193.808,194.0078,-54.9122
194.0078,194.2077,-54.572
194.2077,194.4075,-54.5994
194.4075,194.6073,-54.9112
194.6073,194.8072,-55.1558
194.8072,195.007,-54.8392
195.007,195.2069,-53.5896
195.2069,195.4067,-51.3714
195.4067,195.6066,-48.6343
195.6066,195.8064,-46.1695
195.8064,196.0062,-44.8007
196.0062,196.2061,-45.037

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,2.2227
191.8,2.6404
191.9,3.0242
192.2,3.8708
192.6,4.0826
192.8,3.8637
192.9,3.7247
193.1,3.4955
193.3,3.4655
193.9,4.7509
194,4.9545
194.4,4.8933
194.8,4.444
195.3,8.0033
195.4,9.3329



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.993
191.8095,192.0094,-58.2505
192.0094,192.2092,-57.6851
192.2092,192.4091,-57.3613
192.4091,192.6089,-57.3025
192.6089,192.8088,-57.4701
192.8088,193.0086,-57.7549
193.0086,193.2084,-57.9981
193.2084,193.4083,-58.043
193.4083,193.6081,-57.8091
193.6081,193.808,-57.3516
193.808,194.0078,-56.8603
194.0078,194.2077,-56.5775
194.2077,194.4075,-56.6544
194.4075,194.6073,-57.0186
194.6073,194.8072,-57.3394
194.8072,195.007,-57.1444
195.007,195.2069,-56.0721
195.2069,195.4067,-54.0801
195.4067,195.6066,-51.5834
195.6066,195.8064,-49.3206
195.8064,196.0062,-48.0628
196.0062,196.2061,-48.2867

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,0.9898
192,1.995
192.1,2.2393
192.4,2.5967
192.6,2.5151
192.7,2.3985
193.1,1.8147
193.2,1.7417
193.4,1.7954
193.5,1.9273
193.8,2.5961
194,2.9936
194.2,3.094
194.4,2.8313
194.5,2.617
195,2.7634
195.1,3.384
195.2,4.2488
195.5,7.7769
195.6,8.9865
195.7,10.0422
195.8,10.8462



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.7124
191.8095,192.0094,-57.9498
192.0094,192.2092,-57.366
192.2092,192.4091,-57.0263
192.4091,192.6089,-56.9541
192.6089,192.8088,-57.1104
192.8088,193.0086,-57.3851
193.0086,193.2084,-57.6177
193.2084,193.4083,-57.6507
193.4083,193.6081,-57.403
193.6081,193.808,-56.9305
193.808,194.0078,-56.4246
194.0078,194.2077,-56.129
194.2077,194.4075,-56.1947
194.4075,194.6073,-56.5472
194.6073,194.8072,-56.8509
194.8072,195.007,-56.6286
195.007,195.2069,-55.5168
195.2069,195.4067,-53.4745
195.4067,195.6066,-50.9243
195.6066,195.8064,-48.6165
195.8064,196.0062,-47.334
196.0062,196.2061,-47.5607

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.2652
191.9,1.995
192.5,2.9295
192.6,2.8652
192.9,2.4546
193,2.3074
193.4,2.1892
193.9,3.2517
194.1,3.5352
194.3,3.4582
195,3.2912
195.1,3.9334
195.2,4.8229
195.4,7.1475
195.5,8.4325
195.7,10.7439



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4843
191.8095,192.0094,-57.7053
192.0094,192.2092,-57.1066
192.2092,192.4091,-56.7538
192.4091,192.6089,-56.6708
192.6089,192.8088,-56.818
192.8088,193.0086,-57.0844
193.0086,193.2084,-57.3085
193.2084,193.4083,-57.3317
193.4083,193.6081,-57.0728
193.6081,193.808,-56.5881
193.808,194.0078,-56.0703
194.0078,194.2077,-55.7643
194.2077,194.4075,-55.821
194.4075,194.6073,-56.1639
194.6073,194.8072,-56.4537
194.8072,195.007,-56.2094
195.007,195.2069,-55.0654
195.2069,195.4067,-52.982
195.4067,195.6066,-50.3882
195.6066,195.8064,-48.0438
195.8064,196.0062,-46.7411
196.0062,196.2061,-46.97

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0773
192.1,2.8102
192.4,3.2097
192.6,3.15
192.8,2.9038
193.2,2.4327
193.3,2.4345
193.5,2.6544
193.8,3.3648
194.1,3.8967
194.4,3.6666
195,3.7207
195.8,12.148



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4958
191.8095,192.0094,-57.7176
192.0094,192.2092,-57.1196
192.2092,192.4091,-56.7675
192.4091,192.6089,-56.685
192.6089,192.8088,-56.8327
192.8088,193.0086,-57.0995
193.0086,193.2084,-57.324
193.2084,193.4083,-57.3477
193.4083,193.6081,-57.0894
193.6081,193.808,-56.6053
193.808,194.0078,-56.0881
194.0078,194.2077,-55.7826
194.2077,194.4075,-55.8398
194.4075,194.6073,-56.1831
194.6073,194.8072,-56.4737
194.8072,195.007,-56.2304
195.007,195.2069,-55.0881
195.2069,195.4067,-53.0068
195.4067,195.6066,-50.4152
195.6066,195.8064,-48.0725
195.8064,196.0062,-46.7708
196.0062,196.2061,-46.9997

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0665
191.7,1.478
191.9,2.2238
192,2.5368
192.1,2.7973
192.2,2.9968
192.4,3.1959
192.5,3.1957
192.6,3.1357
192.8,2.889
192.9,2.7369
193,2.5935
193.1,2.4802
193.2,2.4172
193.3,2.4187
193.8,3.3474
193.9,3.5849
194,3.77
194.1,3.8786
194.2,3.8916
194.3,3.81
194.4,3.6478
194.6,3.2449
194.7,3.1108
194.8,3.1064
194.9,3.2892
195.1,4.358
195.2,5.2666
195.3,6.3784
195.4,7.6332
195.5,8.9392
195.6,10.1929
195.8,12.1187



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3548
191.8095,192.0094,-57.5664
192.0094,192.2092,-56.9592
192.2092,192.4091,-56.5991
192.4091,192.6089,-56.5099
192.6089,192.8088,-56.6519
192.8088,193.0086,-56.9136
193.0086,193.2084,-57.1329
193.2084,193.4083,-57.1506
193.4083,193.6081,-56.8853
193.6081,193.808,-56.3937
193.808,194.0078,-55.8691
194.0078,194.2077,-55.5572
194.2077,194.4075,-55.6088
194.4075,194.6073,-55.9463
194.6073,194.8072,-56.2282
194.8072,195.007,-55.9713
195.007,195.2069,-54.8091
195.2069,195.4067,-52.7023
195.4067,195.6066,-50.0837
195.6066,195.8064,-47.7184
195.8064,196.0062,-46.4042
196.0062,196.2061,-46.6345

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.1997
191.7,1.6166
191.8,2.0112
191.9,2.3727
192,2.6906
192.1,2.9557
192.2,3.1594
192.3,3.2969
192.4,3.366
192.5,3.3689
192.6,3.3119
192.7,3.2075
192.8,3.0704
193,2.7798
193.2,2.6089
193.3,2.6134
193.4,2.6916
193.5,2.8398
193.6,3.0493
193.7,3.2988
193.8,3.5607
193.9,3.8018
194,3.9904
194.1,4.1021
194.2,4.118
194.4,3.8795
194.5,3.6787
194.6,3.4833
194.7,3.3538
194.8,3.3552
194.9,3.5456
195,3.9647
195.1,4.6344
195.2,5.5554
195.3,6.6807
195.4,7.9495
195.5,9.269
195.6,10.5354
195.8,12.4798



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4435
191.8095,192.0094,-57.6615
192.0094,192.2092,-57.0601
192.2092,192.4091,-56.705
192.4091,192.6089,-56.6201
192.6089,192.8088,-56.7657
192.8088,193.0086,-57.0305
193.0086,193.2084,-57.2532
193.2084,193.4083,-57.2746
193.4083,193.6081,-57.0137
193.6081,193.808,-56.5269
193.808,194.0078,-56.0069
194.0078,194.2077,-55.699
194.2077,194.4075,-55.7542
194.4075,194.6073,-56.0953
194.6073,194.8072,-56.3827
194.8072,195.007,-56.1344
195.007,195.2069,-54.9846
195.2069,195.4067,-52.8939
195.4067,195.6066,-50.2923
195.6066,195.8064,-47.9412
195.8064,196.0062,-46.6349
196.0062,196.2061,-46.8643

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.5294
191.8,1.9207
191.9,2.279
192.1,2.856
192.2,3.0571
192.3,3.1922
192.4,3.259
192.5,3.2599
192.6,3.2011
192.7,3.0949
192.8,2.9563
192.9,2.805
193,2.6626
193.1,2.5503
193.2,2.4882
193.3,2.4909
193.4,2.567
193.6,2.92
193.7,3.167
193.8,3.4265
193.9,3.6653
194.1,3.9614
194.2,3.9755
194.4,3.7337
194.6,3.3333
194.8,3.1987
194.9,3.3843
195,3.7976
195.1,4.4605
195.2,5.3737
195.3,6.4905
195.4,7.7505
195.5,9.0615
195.6,10.3199
195.8,12.2526



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.411
191.8095,192.0094,-56.5547
192.0094,192.2092,-55.8854
192.2092,192.4091,-55.4715
192.4091,192.6089,-55.3374
192.6089,192.8088,-55.4418
192.8088,193.0086,-55.6694
193.0086,193.2084,-55.8536
193.2084,193.4083,-55.8312
193.4083,193.6081,-55.5194
193.6081,193.808,-54.9773
193.808,194.0078,-54.4032
194.0078,194.2077,-54.0479
194.2077,194.4075,-54.0624
194.4075,194.6073,-54.3606
194.6073,194.8072,-54.5855
194.8072,195.007,-54.237
195.007,195.2069,-52.9409
195.2069,195.4067,-50.6631
195.4067,195.6066,-47.8627
195.6066,195.8064,-45.3448
195.8064,196.0062,-43.9469
196.0062,196.2061,-44.1865

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.2,4.2497
192.6,4.493
194.2,5.6357



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5206
191.8095,192.0094,-57.7442
192.0094,192.2092,-57.1479
192.2092,192.4091,-56.7972
192.4091,192.6089,-56.7159
192.6089,192.8088,-56.8645
192.8088,193.0086,-57.1322
193.0086,193.2084,-57.3577
193.2084,193.4083,-57.3825
193.4083,193.6081,-57.1254
193.6081,193.808,-56.6426
193.808,194.0078,-56.1267
194.0078,194.2077,-55.8223
194.2077,194.4075,-55.8805
194.4075,194.6073,-56.2249
194.6073,194.8072,-56.5169
194.8072,195.007,-56.2761
195.007,195.2069,-55.1373
195.2069,195.4067,-53.0604
195.4067,195.6066,-50.4736
195.6066,195.8064,-48.135
195.8064,196.0062,-46.8355
196.0062,196.2061,-47.0641

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0431
191.8,1.842
191.9,2.1975
192,2.5097
192.1,2.7694
192.2,2.9681
192.3,3.1011
192.6,3.1047
192.8,2.8571
192.9,2.7045
193.2,2.3834
193.3,2.3843
193.5,2.6025
193.7,3.0525
193.8,3.3099
194.1,3.8392
194.2,3.8517
194.4,3.6069
194.7,3.068
194.9,3.244
195,3.6523
195.1,4.3093
195.2,5.2156
195.4,7.5775
195.5,8.881
195.6,10.1326
195.7,11.224



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.5901
191.8095,192.0094,-56.7467
192.0094,192.2092,-56.0893
192.2092,192.4091,-55.6856
192.4091,192.6089,-55.56
192.6089,192.8088,-55.6715
192.8088,193.0086,-55.9056
193.0086,193.2084,-56.0964
193.2084,193.4083,-56.0816
193.4083,193.6081,-55.7787
193.6081,193.808,-55.2461
193.808,194.0078,-54.6815
194.0078,194.2077,-54.3344
194.2077,194.4075,-54.356
194.4075,194.6073,-54.6616
194.6073,194.8072,-54.8973
194.8072,195.007,-54.5662
195.007,195.2069,-53.2956
195.2069,195.4067,-51.0503
195.4067,195.6066,-48.2846
195.6066,195.8064,-45.7957
195.8064,196.0062,-44.4137
196.0062,196.2061,-44.6515

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.3,4.2012
192.6,4.2686
193.3,3.6712
193.6,4.1654
193.8,4.7188
194.2,5.3473
194.3,5.2829
194.7,4.673
194.8,4.7067
194.9,4.938
195.2,7.1241



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5702
191.8095,192.0094,-57.7974
192.0094,192.2092,-57.2043
192.2092,192.4091,-56.8564
192.4091,192.6089,-56.7775
192.6089,192.8088,-56.9281
192.8088,193.0086,-57.1976
193.0086,193.2084,-57.425
193.2084,193.4083,-57.4518
193.4083,193.6081,-57.1971
193.6081,193.808,-56.7171
193.808,194.0078,-56.2037
194.0078,194.2077,-55.9016
194.2077,194.4075,-55.9618
194.4075,194.6073,-56.3082
194.6073,194.8072,-56.6033
194.8072,195.007,-56.3673
195.007,195.2069,-55.2354
195.2069,195.4067,-53.1675
195.4067,195.6066,-50.5902
195.6066,195.8064,-48.2595
195.8064,196.0062,-46.9644
196.0062,196.2061,-47.1925

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9962
191.7,1.4049
192,2.4556
192.1,2.7137
192.3,3.0425
192.4,3.1061
192.5,3.1042
192.6,3.0427
192.7,2.9342
192.8,2.7933
192.9,2.6399
193,2.4952
193.1,2.3805
193.2,2.3159
193.3,2.3158
193.4,2.3889
193.5,2.5315
193.6,2.7353
193.7,2.9788
194,3.6537
194.1,3.7606
194.2,3.7721
194.3,3.689
194.5,3.3201
194.6,3.1191
194.7,2.9826
194.8,2.975
194.9,3.1538
195,3.5589
195.1,4.212
195.3,6.2188
195.5,8.765
195.6,10.0122
195.7,11.0998
195.8,11.928



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3996
191.8095,192.0094,-57.6145
192.0094,192.2092,-57.0102
192.2092,192.4091,-56.6526
192.4091,192.6089,-56.5656
192.6089,192.8088,-56.7094
192.8088,193.0086,-56.9727
193.0086,193.2084,-57.1937
193.2084,193.4083,-57.2133
193.4083,193.6081,-56.9502
193.6081,193.808,-56.461
193.808,194.0078,-55.9388
194.0078,194.2077,-55.6289
194.2077,194.4075,-55.6823
194.4075,194.6073,-56.0216
194.6073,194.8072,-56.3063
194.8072,195.007,-56.0537
195.007,195.2069,-54.8978
195.2069,195.4067,-52.7991
195.4067,195.6066,-50.1891
195.6066,195.8064,-47.831
195.8064,196.0062,-46.5208
196.0062,196.2061,-46.7506

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.1574
191.8,1.9654
192,2.6417
192.1,2.9053
192.2,3.1077
192.3,3.244
192.4,3.3119
192.5,3.3138
192.6,3.2559
192.7,3.1506
192.8,3.0127
193,2.7205
193.2,2.5479
193.4,2.6286
193.6,2.9839
194.2,4.046
194.3,3.9662
194.5,3.604
194.7,3.2765
194.8,3.2761
194.9,3.4641
195,3.8802
195.1,4.5465
195.3,6.5846
195.4,7.8489
195.5,9.1641
195.8,12.3649



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6638
191.8095,192.0094,-57.8977
192.0094,192.2092,-57.3107
192.2092,192.4091,-56.9682
192.4091,192.6089,-56.8937
192.6089,192.8088,-57.0481
192.8088,193.0086,-57.321
193.0086,193.2084,-57.5518
193.2084,193.4083,-57.5827
193.4083,193.6081,-57.3326
193.6081,193.808,-56.8575
193.808,194.0078,-56.349
194.0078,194.2077,-56.0512
194.2077,194.4075,-56.1151
194.4075,194.6073,-56.4655
194.6073,194.8072,-56.7662
194.8072,195.007,-56.5393
195.007,195.2069,-55.4206
195.2069,195.4067,-53.3695
195.4067,195.6066,-50.8101
195.6066,195.8064,-48.4944
195.8064,196.0062,-47.2076
196.0062,196.2061,-47.4348

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9079
192,2.3536
192.6,2.9259
193.3,2.1866
193.5,2.3977
195.2,4.9225
195.3,6.0183
195.6,9.785



//TRACE,Optical Spectrum,Input 1 (Run 21) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.7738
191.8095,192.0094,-56.9437
192.0094,192.2092,-56.2983
192.2092,192.4091,-55.9051
192.4091,192.6089,-55.7882
192.6089,192.8088,-55.907
192.8088,193.0086,-56.1478
193.0086,193.2084,-56.3454
193.2084,193.4083,-56.3384
193.4083,193.6081,-56.0445
193.6081,193.808,-55.5218
193.808,194.0078,-54.9668
194.0078,194.2077,-54.6282
194.2077,194.4075,-54.657
194.4075,194.6073,-54.9702
194.6073,194.8072,-55.217
194.8072,195.007,-54.9038
195.007,195.2069,-53.6592
195.2069,195.4067,-51.4473
195.4067,195.6066,-48.717
195.6066,195.8064,-46.2579
195.8064,196.0062,-44.8922
196.0062,196.2061,-45.1282

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.2,3.8302
192.6,4.0386
192.7,3.9451
193,3.5482
193.7,4.1625
195.3,7.9278



//TRACE,Optical Spectrum,Input 1 (Run 22) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.1367
191.8095,192.0094,-56.2606
192.0094,192.2092,-55.5732
192.2092,192.4091,-55.1436
192.4091,192.6089,-54.9965
192.6089,192.8088,-55.0899
192.8088,193.0086,-55.3077
193.0086,193.2084,-55.4818
193.2084,193.4083,-55.4477
193.4083,193.6081,-55.1224
