//DATASET,
//created,Mon, 01 Feb 2021 15:42:55 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
193.808,194.0078,-56.7669
194.0078,194.2077,-56.4814
194.2077,194.4075,-56.5558
194.4075,194.6073,-56.9175
194.6073,194.8072,-57.2347
194.8072,195.007,-57.0338
195.007,195.2069,-55.9531
195.2069,195.4067,-53.9503
195.4067,195.6066,-51.4421
195.6066,195.8064,-49.1697
195.8064,196.0062,-47.9066
196.0062,196.2061,-48.1311

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.0489
191.8,1.4218
191.9,1.7625
192.2,2.4931
192.8,2.3273
192.9,2.1676
193,2.0165
193.1,1.8952
193.3,1.8153
194,3.0874
194.4,2.93
194.6,2.5067
195.2,4.3718
195.3,5.442
195.5,7.9174
195.6,9.1323
195.8,11



//TRACE,Optical Spectrum,Input 1 (Run 7) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6893
191.8095,192.0094,-57.925
192.0094,192.2092,-57.3397
192.2092,192.4091,-56.9986
192.4091,192.6089,-56.9254
192.6089,192.8088,-57.0807
192.8088,193.0086,-57.3545
193.0086,193.2084,-57.5863
193.2084,193.4083,-57.6183
193.4083,193.6081,-57.3695
193.6081,193.808,-56.8957
193.808,194.0078,-56.3886
194.0078,194.2077,-56.092
194.2077,194.4075,-56.1568
194.4075,194.6073,-56.5083
194.6073,194.8072,-56.8106
194.8072,195.007,-56.5861
195.007,195.2069,-55.471
195.2069,195.4067,-53.4245
195.4067,195.6066,-50.8699
195.6066,195.8064,-48.5584
195.8064,196.0062,-47.2738
196.0062,196.2061,-47.5007

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.4,2.9626
192.7,2.7833
192.9,2.4848
193.3,2.1515
193.5,2.3613
193.6,2.5618
193.8,3.0549
193.9,3.2873
194.7,2.7776
194.9,2.9375
195.1,3.9788
195.3,5.9637
195.4,7.1994
195.5,8.4866
195.6,9.7232



//TRACE,Optical Spectrum,Input 1 (Run 8) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.732
191.8095,192.0094,-57.9707
192.0094,192.2092,-57.3883
192.2092,192.4091,-57.0496
192.4091,192.6089,-56.9784
192.6089,192.8088,-57.1355
192.8088,193.0086,-57.4108
193.0086,193.2084,-57.6442
193.2084,193.4083,-57.678
193.4083,193.6081,-57.4313
193.6081,193.808,-56.9598
193.808,194.0078,-56.4549
194.0078,194.2077,-56.1602
194.2077,194.4075,-56.2267
194.4075,194.6073,-56.58
194.6073,194.8072,-56.8849
194.8072,195.007,-56.6646
195.007,195.2069,-55.5555
195.2069,195.4067,-53.5167
195.4067,195.6066,-50.9702
195.6066,195.8064,-48.6656
195.8064,196.0062,-47.3847
196.0062,196.2061,-47.6112

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.246
191.8,1.6265
192.1,2.5322
192.3,2.8516
192.4,2.9112
192.5,2.9056
192.6,2.8408
192.8,2.5854
192.9,2.4292
193,2.2816
193.1,2.164
193.4,2.1617
193.5,2.3002
193.6,2.4997
193.8,2.9904
193.9,3.2216
194,3.401
194.1,3.5043
194.2,3.5125
194.3,3.4265
194.5,3.051
194.6,2.8459
194.7,2.7041
194.8,2.6897
195.1,3.8951
195.2,4.7829
195.4,7.1037
195.5,8.3868
195.6,9.6196
195.7,10.695
195.8,11.5139



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.7736
191.8095,192.0094,-56.9434
192.0094,192.2092,-56.298
192.2092,192.4091,-55.9047
192.4091,192.6089,-55.7879
192.6089,192.8088,-55.9067
192.8088,193.0086,-56.1474
193.0086,193.2084,-56.3451
193.2084,193.4083,-56.3381
193.4083,193.6081,-56.0442
193.6081,193.808,-55.5215
193.808,194.0078,-54.9664
194.0078,194.2077,-54.6278
194.2077,194.4075,-54.6566
194.4075,194.6073,-54.9698
194.6073,194.8072,-55.2166
194.8072,195.007,-54.9033
195.007,195.2069,-53.6587
195.2069,195.4067,-51.4468
195.4067,195.6066,-48.7164
195.6066,195.8064,-46.2573
195.8064,196.0062,-44.8916
196.0062,196.2061,-45.1275

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.7493
191.8,2.6047
192,3.3253
192.2,3.8305
192.3,3.9841
192.6,4.0389
192.9,3.6792
193.3,3.4173
193.4,3.5093
194.1,5.0245
194.3,4.9842
194.6,4.4668
195.5,10.6303



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.2266
191.8095,192.0094,-57.429
192.0094,192.2092,-56.8134
192.2092,192.4091,-56.446
192.4091,192.6089,-56.3507
192.6089,192.8088,-56.4876
192.8088,193.0086,-56.7447
193.0086,193.2084,-56.9592
193.2084,193.4083,-56.9714
193.4083,193.6081,-56.6998
193.6081,193.808,-56.2014
193.808,194.0078,-55.6701
194.0078,194.2077,-55.3523
194.2077,194.4075,-55.3988
194.4075,194.6073,-55.7309
194.6073,194.8072,-56.0051
194.8072,195.007,-55.7358
195.007,195.2069,-54.5554
195.2069,195.4067,-52.4255
195.4067,195.6066,-49.7823
195.6066,195.8064,-47.3963
195.8064,196.0062,-46.0708
196.0062,196.2061,-46.3023

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.7426
191.8,2.142
192.7,3.3701
192.9,3.0878
193.4,2.8718
193.8,3.7546
194.6,3.7
195.1,4.8859
195.3,6.9557
195.5,9.569



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.3994
191.8095,192.0094,-58.686
192.0094,192.2092,-58.1472
192.2092,192.4091,-57.8465
192.4091,192.6089,-57.8071
192.6089,192.8088,-57.9909
192.8088,193.0086,-58.2906
193.0086,193.2084,-58.5491
193.2084,193.4083,-58.6114
193.4083,193.6081,-58.3975
193.6081,193.808,-57.9615
193.808,194.0078,-57.4912
194.0078,194.2077,-57.2271
194.2077,194.4075,-57.32
194.4075,194.6073,-57.7014
194.6073,194.8072,-58.0472
194.8072,195.007,-57.8916
195.007,195.2069,-56.8763
195.2069,195.4067,-54.9568
195.4067,195.6066,-52.5373
195.6066,195.8064,-50.3394
195.8064,196.0062,-49.1172
196.0062,196.2061,-49.3372

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.6,2.0086
193,1.4017
193.2,1.1906
194.8,1.5141
195.1,2.5892
195.5,6.8287
195.8,9.808



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.2919
191.8095,192.0094,-57.4991
192.0094,192.2092,-56.8877
192.2092,192.4091,-56.524
192.4091,192.6089,-56.4319
192.6089,192.8088,-56.5713
192.8088,193.0086,-56.8308
193.0086,193.2084,-57.0477
193.2084,193.4083,-57.0627
193.4083,193.6081,-56.7944
193.6081,193.808,-56.2994
193.808,194.0078,-55.7715
194.0078,194.2077,-55.4567
194.2077,194.4075,-55.5059
194.4075,194.6073,-55.8407
194.6073,194.8072,-56.1188
194.8072,195.007,-55.8558
195.007,195.2069,-54.6847
195.2069,195.4067,-52.5666
195.4067,195.6066,-49.9359
195.6066,195.8064,-47.5605
195.8064,196.0062,-46.2407
196.0062,196.2061,-46.4716

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.6784
191.9,2.4391
192,2.7592
192.2,3.2319
192.4,3.4418
192.5,3.4462
192.6,3.3905
192.7,3.2872
193,2.8629
193.1,2.7533
193.2,2.6943
193.3,2.7003
193.4,2.78
193.9,3.8986
194,4.0887
194.2,4.2189
194.3,4.1412
194.4,3.9829
194.6,3.5895
194.8,3.4662
195.1,4.7577
195.2,5.6842
195.3,6.8155
195.4,8.0905
195.5,9.4161
195.6,10.6881



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3621
191.8095,192.0094,-57.5743
192.0094,192.2092,-56.9676
192.2092,192.4091,-56.6079
192.4091,192.6089,-56.5191
192.6089,192.8088,-56.6614
192.8088,193.0086,-56.9233
193.0086,193.2084,-57.1429
193.2084,193.4083,-57.1609
193.4083,193.6081,-56.896
193.6081,193.808,-56.4048
193.808,194.0078,-55.8806
194.0078,194.2077,-55.569
194.2077,194.4075,-55.6209
194.4075,194.6073,-55.9587
194.6073,194.8072,-56.2411
194.8072,195.007,-55.9849
195.007,195.2069,-54.8236
195.2069,195.4067,-52.7182
