epoch,loss,mean_absolute_percentage_error,r_squared,val_loss,val_mean_absolute_percentage_error,val_r_squared
0,1.926025152206421,75.92904663085938,-36.54500198364258,1.108543872833252,57.4027099609375,-15.65807056427002
1,1.2131874561309814,55.08100509643555,-22.56764793395996,0.5728304386138916,36.098331451416016,-7.61705207824707
2,0.9922487735748291,47.83740997314453,-18.00251579284668,0.6941247582435608,43.46346664428711,-9.413092613220215
3,0.861644446849823,44.39985275268555,-15.868992805480957,0.7985784411430359,48.579898834228516,-10.968742370605469
4,0.7656066417694092,41.69141387939453,-13.986845016479492,0.8823040723800659,52.115753173828125,-12.216355323791504
5,0.6611871719360352,38.43317413330078,-11.922371864318848,0.898851215839386,52.989681243896484,-12.45057487487793
6,0.5977902412414551,36.680843353271484,-10.506635665893555,0.9232561588287354,54.04616165161133,-12.798955917358398
7,0.5474599003791809,34.79133224487305,-9.522174835205078,0.9631532430648804,55.515167236328125,-13.386604309082031
8,0.5123353600502014,33.82076644897461,-9.032930374145508,0.9248002171516418,54.37800979614258,-12.813148498535156
9,0.4900306761264801,32.729766845703125,-8.411600112915039,0.9336793422698975,54.75939178466797,-12.942024230957031
10,0.48385170102119446,32.57347869873047,-8.48638916015625,0.9426297545433044,55.09922409057617,-13.070108413696289
11,0.4523237347602844,31.260473251342773,-8.11948013305664,0.9377931952476501,54.99488830566406,-12.989300727844238
12,0.4240267276763916,30.3380126953125,-7.412976264953613,0.9263612031936646,54.685848236083984,-12.8106689453125
13,0.41192615032196045,30.172536849975586,-6.98032808303833,0.9411430358886719,55.2148323059082,-13.026815414428711
14,0.3975941836833954,29.57493019104004,-6.804476261138916,0.9197560548782349,54.54350280761719,-12.708390235900879
15,0.3944181203842163,29.035600662231445,-6.616842269897461,0.93580561876297,55.09482192993164,-12.943943977355957
16,0.37315016984939575,28.594215393066406,-6.312982559204102,0.8957564830780029,53.85105514526367,-12.340045928955078
17,0.35737648606300354,27.928504943847656,-5.872581481933594,0.8816137313842773,53.43529510498047,-12.12861442565918
18,0.3557113707065582,27.568538665771484,-5.866410255432129,0.8820827603340149,53.498233795166016,-12.139335632324219
19,0.34522533416748047,27.37249755859375,-5.6361613273620605,0.8447228074073792,52.284000396728516,-11.580686569213867
20,0.34015974402427673,27.227834701538086,-5.532635688781738,0.8354020118713379,51.9886474609375,-11.440933227539062
21,0.3335829973220825,26.938425064086914,-5.435877323150635,0.8362616300582886,52.03750991821289,-11.454480171203613
22,0.31509530544281006,26.049020767211914,-5.135795593261719,0.8138189911842346,51.3089485168457,-11.116961479187012
23,0.31272321939468384,26.07049560546875,-5.08628511428833,0.7935786247253418,50.65656280517578,-10.816025733947754
24,0.3013000190258026,25.537866592407227,-4.818707466125488,0.795312762260437,50.75699234008789,-10.845168113708496
25,0.30577361583709717,25.855209350585938,-4.898797035217285,0.817935049533844,51.54984664916992,-11.181467056274414
26,0.3005884289741516,25.419879913330078,-4.726107120513916,0.7815271615982056,50.34268569946289,-10.639518737792969
27,0.2892346978187561,25.15097427368164,-4.570249557495117,0.8015422821044922,51.0689582824707,-10.938085556030273
28,0.28230223059654236,24.619091033935547,-4.429043769836426,0.7747264504432678,50.18427658081055,-10.536473274230957
29,0.28238925337791443,24.72550392150879,-4.523719787597656,0.7625264525413513,49.7946662902832,-10.351058959960938
30,0.2845170497894287,24.666805267333984,-4.549452304840088,0.7494540214538574,49.37853240966797,-10.156742095947266
31,0.2693057358264923,23.957849502563477,-4.206240653991699,0.7416948080062866,49.11161804199219,-10.04063606262207
32,0.26200664043426514,23.513683319091797,-4.166348457336426,0.7205681204795837,48.37739181518555,-9.721665382385254
33,0.25586986541748047,23.44860076904297,-3.9682400226593018,0.7059814929962158,47.88019561767578,-9.509580612182617
34,0.2553246319293976,23.52632713317871,-3.9150850772857666,0.6979166269302368,47.590354919433594,-9.389756202697754
35,0.24984689056873322,23.45160484313965,-3.929312229156494,0.7184316515922546,48.37757873535156,-9.697443962097168
36,0.2553078234195709,23.326507568359375,-3.9059624671936035,0.7006921172142029,47.775718688964844,-9.436896324157715
37,0.25342464447021484,23.479684829711914,-3.931321382522583,0.699917733669281,47.77565002441406,-9.424066543579102
38,0.25002357363700867,23.097183227539062,-3.9298694133758545,0.6858878135681152,47.28725051879883,-9.213994979858398
39,0.23755405843257904,22.838808059692383,-3.5829129219055176,0.6734943985939026,46.831207275390625,-9.028512954711914
40,0.23629891872406006,22.700664520263672,-3.6063389778137207,0.6563699841499329,46.19992446899414,-8.771171569824219
41,0.22870704531669617,22.120805740356445,-3.378513813018799,0.6384338736534119,45.53457260131836,-8.503406524658203
42,0.22781066596508026,22.149795532226562,-3.3868672847747803,0.6328604817390442,45.34625244140625,-8.423205375671387
43,0.22833675146102905,22.25008201599121,-3.3504905700683594,0.6241812705993652,45.01667022705078,-8.293817520141602
44,0.2260885387659073,22.095417022705078,-3.3495113849639893,0.6433073282241821,45.78038787841797,-8.580967903137207
45,0.2247847318649292,21.96200180053711,-3.2371885776519775,0.6267281770706177,45.17655944824219,-8.33610725402832
46,0.21663795411586761,21.579288482666016,-3.238431453704834,0.613136351108551,44.68064880371094,-8.134469985961914
47,0.21986152231693268,21.801015853881836,-3.2101378440856934,0.6028292179107666,44.310569763183594,-7.983632564544678
48,0.2064676433801651,21.102249145507812,-2.944364309310913,0.5999372601509094,44.2275390625,-7.942747116088867
49,0.2110494077205658,21.187395095825195,-3.086434841156006,0.5969252586364746,44.15389633178711,-7.89997673034668
50,0.20273050665855408,20.81954574584961,-2.8951032161712646,0.5710036158561707,43.12614059448242,-7.513912200927734
51,0.20787684619426727,21.039052963256836,-3.0953996181488037,0.5924800038337708,43.98000717163086,-7.83389949798584
52,0.19876804947853088,20.39592170715332,-2.8192172050476074,0.5744574069976807,43.29811477661133,-7.563694953918457
53,0.1939951777458191,20.32836151123047,-2.7318525314331055,0.5578212738037109,42.67730712890625,-7.317940711975098
54,0.1983986645936966,20.58531951904297,-2.824962854385376,0.563025712966919,42.89487838745117,-7.3994035720825195
55,0.19666646420955658,20.76531410217285,-2.7623722553253174,0.5627124309539795,42.92434310913086,-7.396202564239502
56,0.19417400658130646,20.384214401245117,-2.791959047317505,0.5382603406906128,41.93815612792969,-7.030515193939209
57,0.18621434271335602,19.9655704498291,-2.60475492477417,0.5242416858673096,41.36284255981445,-6.821197986602783
58,0.18281005322933197,19.946483612060547,-2.5752956867218018,0.524154782295227,41.38337707519531,-6.822303771972656
