//DATASET,
//created,Wed, 03 Feb 2021 16:29:59 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4808
191.8095,192.0094,-57.7015
192.0094,192.2092,-57.1025
192.2092,192.4091,-56.7496
192.4091,192.6089,-56.6664
192.6089,192.8088,-56.8134
192.8088,193.0086,-57.0797
193.0086,193.2084,-57.3037
193.2084,193.4083,-57.3267
193.4083,193.6081,-57.0677
193.6081,193.808,-56.5828
193.808,194.0078,-56.0648
194.0078,194.2077,-55.7586
194.2077,194.4075,-55.8152
194.4075,194.6073,-56.1579
194.6073,194.8072,-56.4476
194.8072,195.007,-56.2029
195.007,195.2069,-55.0584
195.2069,195.4067,-52.9744
195.4067,195.6066,-50.3799
195.6066,195.8064,-48.0349
195.8064,196.0062,-46.7318
196.0062,196.2061,-46.9608



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.7204
191.8,1.4935
192,2.1371
192.2,2.5741
192.6,2.6778
192.8,2.4176
192.9,2.2591
193,2.1093
193.2,1.9188
193.3,1.9123
193.8,2.7931
194,3.1972
194.1,3.2975
194.9,2.6227
195,3.0088
195.3,5.5925
195.4,6.8112
195.5,8.0817
195.6,9.3028
195.8,11.1799

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.8626
191.8095,192.0094,-58.1107
192.0094,192.2092,-57.5368
192.2092,192.4091,-57.2055
192.4091,192.6089,-57.1405
192.6089,192.8088,-57.3029
192.8088,193.0086,-57.5829
193.0086,193.2084,-57.8212
193.2084,193.4083,-57.8606
193.4083,193.6081,-57.6203
193.6081,193.808,-57.1558
193.808,194.0078,-56.6577
194.0078,194.2077,-56.369
194.2077,194.4075,-56.4406
194.4075,194.6073,-56.7994
194.6073,194.8072,-57.1122
194.8072,195.007,-56.9046
195.007,195.2069,-55.8139
195.2069,195.4067,-53.7985
195.4067,195.6066,-51.277
195.6066,195.8064,-48.9933
195.8064,196.0062,-47.7239
196.0062,196.2061,-47.9492



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.7224
192.1,3.5773
192.2,3.7977
192.5,4.049
192.6,4.0033
192.8,3.7822
193,3.5109
193.1,3.4105
193.4,3.4693
193.5,3.6315
193.8,4.3977
193.9,4.6533
194.2,5.0065
194.6,4.4187
194.7,4.3072
194.8,4.332
194.9,4.5519
195,5.0071
195.1,5.7195
195.2,6.6892
195.5,10.5637

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.802
191.8095,192.0094,-56.9738
192.0094,192.2092,-56.3303
192.2092,192.4091,-55.9387
192.4091,192.6089,-55.8232
192.6089,192.8088,-55.9431
192.8088,193.0086,-56.1849
193.0086,193.2084,-56.3836
193.2084,193.4083,-56.3778
193.4083,193.6081,-56.0853
193.6081,193.808,-55.5641
193.808,194.0078,-55.0106
194.0078,194.2077,-54.6732
194.2077,194.4075,-54.7031
194.4075,194.6073,-55.0175
194.6073,194.8072,-55.266
194.8072,195.007,-54.9555
195.007,195.2069,-53.7149
195.2069,195.4067,-51.5082
195.4067,195.6066,-48.7833
195.6066,195.8064,-46.3287
195.8064,196.0062,-44.9655
196.0062,196.2061,-45.2012



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.8816
191.7,1.2856
191.8,1.6676
192,2.3233
192.1,2.5774
192.5,2.955
192.7,2.7803
192.8,2.6372
192.9,2.4816
193.1,2.2179
193.2,2.1509
193.4,2.2183
193.6,2.5583
193.7,2.7986
194,3.464
194.2,3.5772
194.4,3.326
194.6,2.9139
194.8,2.7608
195,3.3303
195.1,3.9741
195.2,4.8654
195.3,5.9585
195.4,7.194
195.5,8.481
195.7,10.7958
195.8,11.6171

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6917
191.8095,192.0094,-57.9275
192.0094,192.2092,-57.3424
192.2092,192.4091,-57.0015
192.4091,192.6089,-56.9283
192.6089,192.8088,-57.0838
192.8088,193.0086,-57.3577
193.0086,193.2084,-57.5896
193.2084,193.4083,-57.6216
193.4083,193.6081,-57.3729
193.6081,193.808,-56.8993
193.808,194.0078,-56.3923
194.0078,194.2077,-56.0958
194.2077,194.4075,-56.1607
194.4075,194.6073,-56.5123
194.6073,194.8072,-56.8147
194.8072,195.007,-56.5905
195.007,195.2069,-55.4758
195.2069,195.4067,-53.4297
195.4067,195.6066,-50.8756
195.6066,195.8064,-48.5644
195.8064,196.0062,-47.28
196.0062,196.2061,-47.5069



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.1451
191.7,1.5597
191.9,2.3116
192.1,2.8907
192.2,3.0927
192.4,3.2962
192.7,3.1341
193.1,2.5916
193.2,2.5302
193.5,2.757
193.6,2.965
193.7,3.2129
193.9,3.7128
194.1,4.0104
194.3,3.945
194.4,3.7844
194.7,3.2541
195.1,4.521
195.5,9.1337
195.8,12.3316

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4126
191.8095,192.0094,-57.6284
192.0094,192.2092,-57.025
192.2092,192.4091,-56.6682
192.4091,192.6089,-56.5818
192.6089,192.8088,-56.7261
192.8088,193.0086,-56.9899
193.0086,193.2084,-57.2113
193.2084,193.4083,-57.2315
193.4083,193.6081,-56.969
193.6081,193.808,-56.4805
193.808,194.0078,-55.959
194.0078,194.2077,-55.6497
194.2077,194.4075,-55.7036
194.4075,194.6073,-56.0435
194.6073,194.8072,-56.3289
194.8072,195.007,-56.0776
195.007,195.2069,-54.9235
195.2069,195.4067,-52.8272
195.4067,195.6066,-50.2197
195.6066,195.8064,-47.8637
195.8064,196.0062,-46.5546
196.0062,196.2061,-46.7843



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.5241
191.7,1.9541
191.8,2.3615
191.9,2.7355
192,3.0652
192.2,3.5555
192.5,3.791
192.6,3.741
192.7,3.6431
192.8,3.5121
193,3.2335
193.1,3.1292
193.2,3.0758
193.3,3.0879
193.5,3.3311
193.6,3.5499
193.7,3.8088
193.8,4.0801
193.9,4.3303
194,4.5272
194.3,4.5969
194.4,4.444
194.5,4.2504
194.6,4.0638
195.2,6.2591
195.3,7.4171
195.5,10.0725
195.6,11.3695

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.0116
191.8095,192.0094,-57.1986
192.0094,192.2092,-56.5688
192.2092,192.4091,-56.1891
192.4091,192.6089,-56.0836
192.6089,192.8088,-56.2119
192.8088,193.0086,-56.4612
193.0086,193.2084,-56.6677
193.2084,193.4083,-56.6708
193.4083,193.6081,-56.3887
193.6081,193.808,-55.8787
193.808,194.0078,-55.3362
194.0078,194.2077,-55.0085
194.2077,194.4075,-55.0466
194.4075,194.6073,-55.3697
194.6073,194.8072,-55.6309
194.8072,195.007,-55.3407
195.007,195.2069,-54.1299
195.2069,195.4067,-51.9611
195.4067,195.6066,-49.2766
195.6066,195.8064,-46.8559
195.8064,196.0062,-45.5113
196.0062,196.2061,-45.745



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0284
191.7,1.4384
191.9,2.1812
192,2.4928
192.1,2.752
192.4,3.1473
192.5,3.1461
192.6,3.0853
192.7,2.9775
192.8,2.8372
192.9,2.6843
193,2.5402
193.1,2.4262
193.2,2.3623
193.3,2.3629
193.4,2.4368
193.5,2.5803
193.6,2.785
193.7,3.0295
193.8,3.2865
193.9,3.5228
194,3.707
194.1,3.8146
194.4,3.5815
194.5,3.3768
194.6,3.1768
194.7,3.0413
194.8,3.0352
194.9,3.2159
195.1,4.2789
195.2,5.1839
195.5,8.8448
195.6,10.095
195.7,11.1852
195.8,12.0153

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5361
191.8095,192.0094,-57.7608
192.0094,192.2092,-57.1655
192.2092,192.4091,-56.8157
192.4091,192.6089,-56.7351
192.6089,192.8088,-56.8844
192.8088,193.0086,-57.1526
193.0086,193.2084,-57.3787
193.2084,193.4083,-57.4041
193.4083,193.6081,-57.1478
193.6081,193.808,-56.6659
193.808,194.0078,-56.1507
194.0078,194.2077,-55.8471
194.2077,194.4075,-55.9059
194.4075,194.6073,-56.2509
194.6073,194.8072,-56.5439
194.8072,195.007,-56.3046
195.007,195.2069,-55.1679
195.2069,195.4067,-53.0938
195.4067,195.6066,-50.51
195.6066,195.8064,-48.1738
195.8064,196.0062,-46.8757
196.0062,196.2061,-47.1041



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.4129
191.9,2.1537
192.1,2.7229
192.4,3.116
192.5,3.1142
192.7,2.9445
192.8,2.8038
192.9,2.6505
193.5,2.5432
193.6,2.7472
194.1,3.7735
194.2,3.7852
194.3,3.7023
194.5,3.3336
194.6,3.1329
194.7,2.9966
194.8,2.9894
195,3.5743
195.1,4.228
195.3,6.2363
195.4,7.4845
195.5,8.7841
195.8,11.9489

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5621
191.8095,192.0094,-57.7886
192.0094,192.2092,-57.195
192.2092,192.4091,-56.8467
192.4091,192.6089,-56.7674
192.6089,192.8088,-56.9177
192.8088,193.0086,-57.1869
193.0086,193.2084,-57.4139
193.2084,193.4083,-57.4404
193.4083,193.6081,-57.1853
193.6081,193.808,-56.7048
193.808,194.0078,-56.1911
194.0078,194.2077,-55.8886
194.2077,194.4075,-55.9484
194.4075,194.6073,-56.2945
194.6073,194.8072,-56.5891
194.8072,195.007,-56.3523
195.007,195.2069,-55.2193
195.2069,195.4067,-53.1499
195.4067,195.6066,-50.571
195.6066,195.8064,-48.239
195.8064,196.0062,-46.9432
196.0062,196.2061,-47.1714



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.1393
191.9,1.8596
192,2.1608
192.4,2.7801
193.2,1.9484
193.4,2.0091
193.7,2.5774
195.1,3.6821
195.5,8.1326
195.7,10.4229

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.8408
191.8095,192.0094,-58.0873
192.0094,192.2092,-57.512
192.2092,192.4091,-57.1795
192.4091,192.6089,-57.1135
192.6089,192.8088,-57.2749
192.8088,193.0086,-57.5542
193.0086,193.2084,-57.7917
193.2084,193.4083,-57.8301
193.4083,193.6081,-57.5887
193.6081,193.808,-57.1231
193.808,194.0078,-56.6238
194.0078,194.2077,-56.3341
194.2077,194.4075,-56.4049
194.4075,194.6073,-56.7628
194.6073,194.8072,-57.0743
194.8072,195.007,-56.8645
195.007,195.2069,-55.7708
195.2069,195.4067,-53.7515
195.4067,195.6066,-51.2258
195.6066,195.8064,-48.9386
195.8064,196.0062,-47.6673
196.0062,196.2061,-47.8928



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.932
191.7,1.338
191.9,2.0733
192,2.3815
192.1,2.6373
192.2,2.8325
192.3,2.9622
192.4,3.0241
192.8,2.7058
192.9,2.5512
193,2.4053
193.1,2.2894
193.2,2.2235
193.3,2.2219
193.6,2.6361
193.7,2.8778
193.9,3.3657
194,3.5474
194.2,3.6629
194.3,3.5786
194.4,3.4137
194.6,3.0041
194.7,2.8654
194.8,2.8549
194.9,3.0302
195,3.4308
195.1,4.0787
195.3,6.073
195.5,8.6059
195.6,9.847
195.7,10.9295
195.8,11.7538

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6383
191.8095,192.0094,-57.8703
192.0094,192.2092,-57.2817
192.2092,192.4091,-56.9377
192.4091,192.6089,-56.862
192.6089,192.8088,-57.0154
192.8088,193.0086,-57.2873
193.0086,193.2084,-57.5172
193.2084,193.4083,-57.547
193.4083,193.6081,-57.2956
193.6081,193.808,-56.8192
193.808,194.0078,-56.3094
194.0078,194.2077,-56.0104
194.2077,194.4075,-56.0732
194.4075,194.6073,-56.4226
194.6073,194.8072,-56.7218
194.8072,195.007,-56.4923
195.007,195.2069,-55.3701
195.2069,195.4067,-53.3144
195.4067,195.6066,-50.7501
195.6066,195.8064,-48.4304
195.8064,196.0062,-47.1412
196.0062,196.2061,-47.3687



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0667
191.7,1.4782
191.8,1.8675
191.9,2.2239
192,2.537
192.1,2.7975
192.2,2.997
192.3,3.1306
192.4,3.1961
192.5,3.1959
192.6,3.136
192.7,3.0288
192.8,2.8893
192.9,2.7371
193,2.5937
193.1,2.4805
193.2,2.4174
193.3,2.4189
193.4,2.4937
193.5,2.6383
193.6,2.844
193.7,3.0896
193.8,3.3477
193.9,3.5852
194,3.7703
194.1,3.8788
194.2,3.8919
194.3,3.8103
194.4,3.6481
194.5,3.4443
194.6,3.2452
194.7,3.1111
194.8,3.1067
194.9,3.2895
195,3.6995
195.1,4.3583
195.2,5.2669
195.3,6.3788
195.4,7.6336
195.5,8.9396
195.6,10.1934
195.7,11.2867
195.8,12.1191

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4956
191.8095,192.0094,-57.7174
192.0094,192.2092,-57.1194
192.2092,192.4091,-56.7673
192.4091,192.6089,-56.6848
192.6089,192.8088,-56.8324
192.8088,193.0086,-57.0992
193.0086,193.2084,-57.3238
193.2084,193.4083,-57.3475
193.4083,193.6081,-57.0891
193.6081,193.808,-56.6051
193.808,194.0078,-56.0878
194.0078,194.2077,-55.7823
194.2077,194.4075,-55.8395
194.4075,194.6073,-56.1829
194.6073,194.8072,-56.4734
194.8072,195.007,-56.2301
195.007,195.2069,-55.0877
195.2069,195.4067,-53.0064
195.4067,195.6066,-50.4147
195.6066,195.8064,-48.0721
195.8064,196.0062,-46.7704
196.0062,196.2061,-46.9992



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9344
191.7,1.3406
191.8,1.7246
191.9,2.076
192,2.3843
192.1,2.6402
192.2,2.8355
192.3,2.9652
192.4,3.0272
192.7,2.8512
192.8,2.7091
193,2.4087
193.2,2.227
193.3,2.2254
193.5,2.4379
193.6,2.6399
193.7,2.8816
193.9,3.3697
194,3.5514
194.1,3.6568
194.2,3.667
194.4,3.4179
194.5,3.2111
194.6,3.0085
194.7,2.8698
195,3.4356
195.1,4.0837
195.2,4.98
195.3,6.0785
195.5,8.6119
195.6,9.8532
195.7,10.9359
195.8,11.7603

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6357
191.8095,192.0094,-57.8675
192.0094,192.2092,-57.2788
192.2092,192.4091,-56.9346
192.4091,192.6089,-56.8588
192.6089,192.8088,-57.0121
192.8088,193.0086,-57.2839
193.0086,193.2084,-57.5137
193.2084,193.4083,-57.5434
193.4083,193.6081,-57.2919
193.6081,193.808,-56.8153
193.808,194.0078,-56.3054
194.0078,194.2077,-56.0063
194.2077,194.4075,-56.069
194.4075,194.6073,-56.4183
194.6073,194.8072,-56.7173
194.8072,195.007,-56.4876
195.007,195.2069,-55.365
195.2069,195.4067,-53.3089
195.4067,195.6066,-50.744
195.6066,195.8064,-48.4239
195.8064,196.0062,-47.1346
196.0062,196.2061,-47.362



//TRACE,Optical Spectrum,Input 1 (Run 21) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.4,3.3179
192.5,3.3199
193.1,2.6157
193.2,2.5546
194.2,4.0539
194.7,3.285
195,3.8896
195.3,6.5952
