epoch,loss,mean_absolute_percentage_error,r_squared,val_loss,val_mean_absolute_percentage_error,val_r_squared
0,1.4819014072418213,52.156044006347656,-23.386465072631836,1.3493860960006714,55.98003387451172,-22.378036499023438
1,1.1835633516311646,45.37395477294922,-18.428050994873047,1.2468657493591309,54.08850860595703,-20.628520965576172
2,0.9894738793373108,41.403404235839844,-15.481847763061523,1.2729417085647583,55.334144592285156,-21.106868743896484
3,0.8503265380859375,38.05595397949219,-13.223801612854004,1.2877084016799927,56.12424087524414,-21.29911994934082
4,0.7451932430267334,35.35622787475586,-11.761930465698242,1.2907466888427734,56.44096374511719,-21.27692413330078
5,0.6754274368286133,33.621795654296875,-10.166197776794434,1.3681857585906982,58.44066619873047,-22.546979904174805
6,0.654029369354248,32.980735778808594,-9.814763069152832,1.3540761470794678,58.24040985107422,-22.275012969970703
7,0.6168249845504761,32.0645751953125,-9.18724536895752,1.3382617235183716,57.9542236328125,-21.999122619628906
8,0.5537543892860413,30.31683921813965,-8.266096115112305,1.3160793781280518,57.50014114379883,-21.5804386138916
9,0.5193455219268799,29.372371673583984,-7.541067123413086,1.3133552074432373,57.492759704589844,-21.553607940673828
10,0.49821093678474426,28.782268524169922,-7.245619773864746,1.3076413869857788,57.40934371948242,-21.43328285217285
11,0.49258172512054443,28.617786407470703,-7.224913597106934,1.3007088899612427,57.29108810424805,-21.311779022216797
12,0.4670793116092682,27.803470611572266,-6.95719051361084,1.300548791885376,57.32893371582031,-21.323699951171875
13,0.4700472354888916,28.116146087646484,-7.037285804748535,1.2890534400939941,57.12382125854492,-21.146347045898438
14,0.44164228439331055,27.170734405517578,-6.3453874588012695,1.3118813037872314,57.71156311035156,-21.543365478515625
15,0.4138984978199005,26.401796340942383,-5.909039497375488,1.286574363708496,57.16572570800781,-21.117137908935547
16,0.42612412571907043,26.40550422668457,-6.028501510620117,1.2788667678833008,57.036441802978516,-20.98137664794922
17,0.3936639130115509,25.634145736694336,-5.693946361541748,1.2147157192230225,55.581626892089844,-19.878408432006836
18,0.3939318060874939,25.536489486694336,-5.615086078643799,1.2498599290847778,56.455291748046875,-20.503660202026367
19,0.37753474712371826,25.102052688598633,-5.209968090057373,1.1990079879760742,55.29011917114258,-19.63775634765625
20,0.3745299279689789,24.87557029724121,-5.145914554595947,1.1565072536468506,54.30392837524414,-18.91214370727539
21,0.3571385145187378,24.21476173400879,-4.862143516540527,1.1583808660507202,54.38311767578125,-18.935976028442383
22,0.3504192531108856,24.03458595275879,-4.727072715759277,1.1932458877563477,55.259124755859375,-19.555604934692383
23,0.3383948504924774,23.735837936401367,-4.662090301513672,1.1440461874008179,54.093544006347656,-18.691003799438477
24,0.3566229045391083,24.158946990966797,-4.930893898010254,1.0903140306472778,52.79924011230469,-17.77121353149414
25,0.3282630741596222,23.214597702026367,-4.405158042907715,1.113186240196228,53.3994140625,-18.18393325805664
26,0.3299756944179535,23.53209114074707,-4.458657264709473,1.09428071975708,52.9570198059082,-17.87883949279785
27,0.32781168818473816,23.204769134521484,-4.55008602142334,1.0736474990844727,52.48350524902344,-17.53546905517578
28,0.3258165419101715,23.16981315612793,-4.355899810791016,1.049102783203125,51.87362289428711,-17.11078453063965
29,0.3208269774913788,23.00897979736328,-4.255928993225098,1.0715359449386597,52.46490478515625,-17.51309585571289
30,0.3036957085132599,22.73145866394043,-4.083768367767334,1.0412266254425049,51.708030700683594,-16.99439239501953
31,0.3012234568595886,22.400556564331055,-4.037372589111328,1.0472888946533203,51.880584716796875,-17.08544158935547
32,0.2893863022327423,22.049787521362305,-3.8152732849121094,1.0319393873214722,51.504913330078125,-16.81151580810547
33,0.2961525321006775,22.178762435913086,-4.093123435974121,1.0101885795593262,50.968990325927734,-16.445228576660156
34,0.29541346430778503,22.114604949951172,-3.9632937908172607,1.0053828954696655,50.863555908203125,-16.36663055419922
35,0.29534056782722473,22.15665626525879,-3.9775609970092773,1.018430471420288,51.21424102783203,-16.603633880615234
36,0.2796003520488739,21.37734603881836,-3.713068962097168,1.0036077499389648,50.84321212768555,-16.356929779052734
37,0.28057679533958435,21.54360008239746,-3.6629834175109863,0.9766490459442139,50.15860366821289,-15.899307250976562
38,0.27672725915908813,21.257896423339844,-3.5285706520080566,0.9661723375320435,49.90699768066406,-15.71900463104248
39,0.25859296321868896,20.83281898498535,-3.328256130218506,0.9695760607719421,49.9957389831543,-15.779838562011719
40,0.2628970146179199,20.830223083496094,-3.346774101257324,0.9437275528907776,49.31238555908203,-15.33576488494873
41,0.27271389961242676,21.21840476989746,-3.5222842693328857,0.9385769963264465,49.19026184082031,-15.248530387878418
42,0.2573903501033783,20.61892318725586,-3.2426652908325195,0.9414637684822083,49.28469467163086,-15.300661087036133
43,0.25560104846954346,20.62734603881836,-3.1952590942382812,0.9185798764228821,48.67632293701172,-14.910355567932129
44,0.25144556164741516,20.44481658935547,-3.1900651454925537,0.9205334782600403,48.73836898803711,-14.942008972167969
45,0.2555009126663208,20.540422439575195,-3.1930124759674072,0.8881514072418213,47.85761642456055,-14.384857177734375
46,0.24653172492980957,20.115325927734375,-3.14031982421875,0.9057483077049255,48.3470458984375,-14.681825637817383
47,0.24917928874492645,20.325756072998047,-3.080023765563965,0.8897395730018616,47.917484283447266,-14.405211448669434
48,0.24229548871517181,20.09065055847168,-2.975447654724121,0.8853946328163147,47.80449676513672,-14.329221725463867
49,0.23786835372447968,19.85964012145996,-2.9112765789031982,0.8411429524421692,46.57841110229492,-13.562897682189941
50,0.22288838028907776,19.373443603515625,-2.772634983062744,0.8562875390052795,47.00578689575195,-13.825939178466797
51,0.23025912046432495,19.506954193115234,-2.8296587467193604,0.8350740671157837,46.40100860595703,-13.457117080688477
52,0.22171562910079956,19.26885414123535,-2.6412007808685303,0.822180986404419,46.04352569580078,-13.23231315612793
53,0.21900370717048645,19.11136245727539,-2.7546308040618896,0.8393170237541199,46.525882720947266,-13.53268814086914
54,0.22207385301589966,19.206031799316406,-2.7363429069519043,0.8223190903663635,46.04239273071289,-13.248489379882812
55,0.21909867227077484,19.0845890045166,-2.6067557334899902,0.8100243210792542,45.71028518676758,-13.029592514038086
56,0.21049675345420837,18.80839729309082,-2.454712390899658,0.8159144520759583,45.88749313354492,-13.13572883605957
57,0.21441975235939026,18.889469146728516,-2.60654354095459,0.79558265209198,45.29507827758789,-12.779655456542969
58,0.20790141820907593,18.523406982421875,-2.4851632118225098,0.786353588104248,45.03019332885742,-12.611654281616211
59,0.21289700269699097,18.84784507751465,-2.561800479888916,0.7696700692176819,44.539493560791016,-12.325165748596191
60,0.20436879992485046,18.368440628051758,-2.4209890365600586,0.768337070941925,44.495853424072266,-12.301118850708008
61,0.20534157752990723,18.279539108276367,-2.3946967124938965,0.7689270377159119,44.50872802734375,-12.313023567199707
62,0.19871820509433746,18.21114158630371,-2.277290105819702,0.7363707423210144,43.5395622253418,-11.755646705627441
63,0.20198719203472137,18.234390258789062,-2.316100597381592,0.7318084239959717,43.39380645751953,-11.672479629516602
64,0.1931886225938797,17.982933044433594,-2.223492383956909,0.7456016540527344,43.8206787109375,-11.907696723937988
65,0.19743919372558594,18.076393127441406,-2.2748701572418213,0.7226184606552124,43.128292083740234,-11.505666732788086
66,0.1968742161989212,18.029399871826172,-2.2333061695098877,0.7107539176940918,42.748416900634766,-11.297367095947266
67,0.1897914707660675,17.823963165283203,-2.1517467498779297,0.6872091889381409,42.00168991088867,-10.893269538879395
68,0.18869097530841827,17.685577392578125,-2.214583158493042,0.6837905645370483,41.903297424316406,-10.833589553833008
69,0.19176657497882843,17.813867568969727,-2.1659326553344727,0.6630386114120483,41.2475471496582,-10.475521087646484
70,0.1830425262451172,17.32268524169922,-2.0206658840179443,0.6727362871170044,41.560203552246094,-10.64338207244873
71,0.1791120320558548,17.273754119873047,-1.9945623874664307,0.6606430411338806,41.17327117919922,-10.43244743347168
72,0.17416037619113922,16.968833923339844,-1.9580470323562622,0.6488984823226929,40.782623291015625,-10.229655265808105
73,0.18069101870059967,17.300817489624023,-1.9710304737091064,0.6405236721038818,40.506797790527344,-10.087667465209961
74,0.181085467338562,17.407821655273438,-2.0170111656188965,0.6386393904685974,40.434871673583984,-10.05488395690918
75,0.1711130142211914,16.966707229614258,-1.8864542245864868,0.6356964111328125,40.3168830871582,-10.003210067749023
76,0.17769241333007812,17.20515251159668,-1.955461025238037,0.6124997138977051,39.54080581665039,-9.602897644042969
77,0.17740954458713531,17.000274658203125,-1.9311097860336304,0.6079849600791931,39.385887145996094,-9.521736145019531
78,0.17519043385982513,16.983888626098633,-1.920081377029419,0.6049641370773315,39.31464385986328,-9.460832595825195
79,0.16515295207500458,16.59220314025879,-1.7642982006072998,0.5787924528121948,38.429752349853516,-9.009971618652344
80,0.16698887944221497,16.647689819335938,-1.797667145729065,0.5867919921875,38.70390701293945,-9.14427375793457
81,0.17287619411945343,17.024145126342773,-1.8253182172775269,0.5932518243789673,38.88661575317383,-9.253227233886719
82,0.16468359529972076,16.579885482788086,-1.743728518486023,0.5493968725204468,37.403541564941406,-8.492351531982422
83,0.1595141440629959,16.426387786865234,-1.5953625440597534,0.5541129112243652,37.57089614868164,-8.572132110595703
84,0.1645851880311966,16.588245391845703,-1.7279661893844604,0.5679658055305481,38.021175384521484,-8.811185836791992
85,0.16143599152565002,16.37228012084961,-1.6576135158538818,0.5451557636260986,37.203216552734375,-8.423646926879883
86,0.16336774826049805,16.477523803710938,-1.7555841207504272,0.5402454733848572,37.02817153930664,-8.3414306640625
87,0.15378805994987488,15.843498229980469,-1.5441203117370605,0.5355609059333801,36.897769927978516,-8.257874488830566
88,0.16135075688362122,16.259275436401367,-1.6938340663909912,0.5051508545875549,35.82060241699219,-7.733270645141602
89,0.157917782664299,16.128562927246094,-1.5930564403533936,0.5108988285064697,36.0368766784668,-7.833176612854004
90,0.15518756210803986,15.886762619018555,-1.5333396196365356,0.5131634473800659,36.10403823852539,-7.866093635559082
91,0.15417136251926422,15.955205917358398,-1.5494881868362427,0.49467551708221436,35.42182540893555,-7.54313850402832
92,0.14440912008285522,15.331452369689941,-1.3821167945861816,0.48396867513656616,35.02903747558594,-7.357682228088379
93,0.14192305505275726,15.366804122924805,-1.3462001085281372,0.4839583933353424,35.00077819824219,-7.361255645751953
94,0.1476035863161087,15.509968757629395,-1.4451251029968262,0.46181222796440125,34.16008758544922,-6.979853630065918
95,0.14656749367713928,15.553668975830078,-1.4627766609191895,0.47176986932754517,34.52111053466797,-7.1484222412109375
96,0.14604875445365906,15.434273719787598,-1.4798986911773682,0.44985684752464294,33.68605041503906,-6.768176078796387
97,0.14420261979103088,15.361246109008789,-1.4005602598190308,0.43901681900024414,33.245094299316406,-6.578029155731201
98,0.13981474936008453,15.075634956359863,-1.370339035987854,0.4333096444606781,33.003173828125,-6.479807376861572
99,0.1418495923280716,15.262052536010742,-1.3378571271896362,0.4418991804122925,33.339290618896484,-6.624175071716309
100,0.13679367303848267,15.149401664733887,-1.2498812675476074,0.42857882380485535,32.82653045654297,-6.394889831542969
101,0.14055249094963074,15.264918327331543,-1.3148466348648071,0.4187222719192505,32.394195556640625,-6.226186752319336
102,0.1337546855211258,14.841558456420898,-1.2137134075164795,0.40923935174942017,31.99053192138672,-6.065280914306641
103,0.13814720511436462,15.114415168762207,-1.2912477254867554,0.41150009632110596,32.08979034423828,-6.103135108947754
104,0.13995783030986786,15.085124015808105,-1.3027287721633911,0.4054810106754303,31.8483829498291,-5.9981889724731445
105,0.13567663729190826,14.902612686157227,-1.2716509103775024,0.3814226984977722,30.850156784057617,-5.582581043243408
106,0.12909093499183655,14.582795143127441,-1.1514235734939575,0.37517204880714417,30.56136703491211,-5.475157737731934
107,0.13503415882587433,14.730796813964844,-1.2537626028060913,0.37252768874168396,30.430150985717773,-5.427549839019775
108,0.12771138548851013,14.507425308227539,-1.0919044017791748,0.350028395652771,29.465465545654297,-5.034673690795898
109,0.12942180037498474,14.615926742553711,-1.1586329936981201,0.3644566833972931,30.07464027404785,-5.280860900878906
110,0.1267596185207367,14.40933895111084,-1.0962282419204712,0.3488709628582001,29.380023956298828,-5.010671615600586
111,0.12402284145355225,14.333975791931152,-1.0923720598220825,0.3464958667755127,29.27358627319336,-4.966979026794434
112,0.12345460057258606,14.221489906311035,-1.1076399087905884,0.3519783318042755,29.494081497192383,-5.0609517097473145
113,0.124577097594738,14.246755599975586,-1.043652892112732,0.33377426862716675,28.671796798706055,-4.74786376953125
114,0.12597253918647766,14.293787002563477,-1.1149611473083496,0.3186946213245392,28.02501106262207,-4.489363193511963
115,0.11847956478595734,13.943489074707031,-0.9779493808746338,0.32137733697891235,28.139408111572266,-4.5332112312316895
116,0.1215967983007431,14.211629867553711,-1.0126537084579468,0.30474382638931274,27.3354434967041,-4.242951393127441
117,0.11904025077819824,13.964996337890625,-0.9661800861358643,0.3075735867023468,27.45548439025879,-4.292017459869385
118,0.11546405404806137,13.633149147033691,-0.9152568578720093,0.3012235462665558,27.143062591552734,-4.181639671325684
119,0.11806824058294296,13.940197944641113,-0.9826669096946716,0.29814413189888,27.003835678100586,-4.127893447875977
120,0.11748755723237991,13.8549222946167,-0.9491640329360962,0.2855929434299469,26.397809982299805,-3.9122681617736816
121,0.11600646376609802,13.801959991455078,-0.9383879899978638,0.27162376046180725,25.70592498779297,-3.670222520828247
122,0.1165345087647438,13.723938941955566,-0.9395254850387573,0.2695647180080414,25.569704055786133,-3.6333818435668945
123,0.1095242127776146,13.443662643432617,-0.8184477686882019,0.2747017741203308,25.783390045166016,-3.7210450172424316
124,0.10995767265558243,13.347797393798828,-0.8236454725265503,0.2640274465084076,25.231273651123047,-3.535693883895874
125,0.11369272321462631,13.759331703186035,-0.8675612807273865,0.2538042962551117,24.709064483642578,-3.358015537261963
126,0.10973511636257172,13.330318450927734,-0.8012886643409729,0.24306049942970276,24.14936065673828,-3.1706385612487793
127,0.10856107622385025,13.427811622619629,-0.8020656108856201,0.24487856030464172,24.25699806213379,-3.2000913619995117
128,0.1074531078338623,13.276947975158691,-0.7517295479774475,0.231665700674057,23.53784942626953,-2.9725379943847656
129,0.11082754284143448,13.410279273986816,-0.8294766545295715,0.23318856954574585,23.626304626464844,-2.9972760677337646
130,0.10561423748731613,13.124533653259277,-0.7784696817398071,0.23008249700069427,23.454103469848633,-2.9432544708251953
131,0.10919705033302307,13.284342765808105,-0.7994571328163147,0.22289350628852844,23.044851303100586,-2.8184609413146973
132,0.10158548504114151,12.881292343139648,-0.6962711811065674,0.21227110922336578,22.426319122314453,-2.6351771354675293
133,0.10394009202718735,12.989532470703125,-0.7272045612335205,0.2163739651441574,22.640857696533203,-2.7065157890319824
134,0.10182227939367294,12.745012283325195,-0.6843691468238831,0.21388782560825348,22.470121383666992,-2.664153814315796
135,0.10353988409042358,13.002906799316406,-0.7247966527938843,0.199609637260437,21.657793045043945,-2.418886423110962
136,0.09856555610895157,12.676824569702148,-0.6268497109413147,0.19694530963897705,21.471397399902344,-2.3730995655059814
137,0.09816621989011765,12.556169509887695,-0.6311655640602112,0.19240622222423553,21.227327346801758,-2.2938590049743652
138,0.09890295565128326,12.753535270690918,-0.668850302696228,0.18650346994400024,20.857236862182617,-2.1921305656433105
139,0.10164599865674973,12.982218742370605,-0.6855593323707581,0.1828676462173462,20.60639762878418,-2.128815174102783
140,0.09498637169599533,12.488128662109375,-0.5705388188362122,0.1762864589691162,20.194211959838867,-2.0158324241638184
141,0.09763489663600922,12.594605445861816,-0.6162792444229126,0.16796644032001495,19.695119857788086,-1.8721678256988525
142,0.0994066670536995,12.70854377746582,-0.6596043705940247,0.17108705639839172,19.8584041595459,-1.9242973327636719
143,0.09905851632356644,12.643827438354492,-0.6741269826889038,0.17009331285953522,19.78642463684082,-1.9070894718170166
144,0.09704579412937164,12.524751663208008,-0.6149303317070007,0.16006256639957428,19.15273094177246,-1.7342445850372314
145,0.09231974929571152,12.220623016357422,-0.5318843126296997,0.15854667127132416,19.03461265563965,-1.707679033279419
146,0.09283425658941269,12.260370254516602,-0.526538610458374,0.15417033433914185,18.741315841674805,-1.6329156160354614
147,0.09150105714797974,12.41132926940918,-0.5325943827629089,0.15737983584403992,18.935487747192383,-1.6875779628753662
148,0.09277721494436264,12.295315742492676,-0.5224545001983643,0.14491097629070282,18.13261604309082,-1.4734545946121216
149,0.08947696536779404,12.12965202331543,-0.49742838740348816,0.14843617379665375,18.352577209472656,-1.534494400024414
150,0.09184911847114563,12.241185188293457,-0.5368705987930298,0.13762231171131134,17.59322738647461,-1.347990870475769
151,0.08708838373422623,11.972625732421875,-0.4708540737628937,0.13137634098529816,17.14455795288086,-1.2406177520751953
152,0.08925434947013855,12.130882263183594,-0.4724001884460449,0.13880272209644318,17.654216766357422,-1.3686163425445557
153,0.08906351774930954,11.984233856201172,-0.46890681982040405,0.12438584119081497,16.621641159057617,-1.1204891204833984
154,0.08596973121166229,11.906373023986816,-0.42937660217285156,0.12335415929555893,16.56841278076172,-1.103045105934143
155,0.08648430556058884,11.841991424560547,-0.4382094740867615,0.12866102159023285,16.8884334564209,-1.193713665008545
156,0.08609107881784439,11.880489349365234,-0.43443483114242554,0.11480744183063507,15.861352920532227,-0.9556947350502014
157,0.08617158234119415,11.775940895080566,-0.4213208556175232,0.1121765524148941,15.710007667541504,-0.9101252555847168
158,0.08372175693511963,11.699220657348633,-0.3913602828979492,0.11353158950805664,15.779804229736328,-0.9319284558296204
159,0.0826714038848877,11.575155258178711,-0.3633052110671997,0.10709353536367416,15.258415222167969,-0.820684015750885
160,0.0836290568113327,11.55577278137207,-0.389570027589798,0.10841813683509827,15.35318374633789,-0.8438555002212524
161,0.08267541974782944,11.478972434997559,-0.3756462633609772,0.10917554050683975,15.386987686157227,-0.8571187257766724
162,0.0843786746263504,11.566454887390137,-0.3831571340560913,0.10560782253742218,15.092824935913086,-0.7948148846626282
163,0.0793643370270729,11.287418365478516,-0.3270505666732788,0.1007097139954567,14.632797241210938,-0.7103887796401978
