//DATASET,
//created,Sat, 20 Feb 2021 20:56:48 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
194.8072,195.007,-55.7123
195.007,195.2069,-54.5301
195.2069,195.4067,-52.3979
195.4067,195.6066,-49.7522
195.6066,195.8064,-47.3642
195.8064,196.0062,-46.0375
196.0062,196.2061,-46.2692

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,2.5217
192.1,3.1141
192.2,3.3221
192.3,3.4635
192.4,3.5361
192.5,3.5422
192.6,3.4881
192.7,3.3863
192.9,3.1045
193,2.9661
193.1,2.8581
193.4,2.8898
193.6,3.2549
193.7,3.5082
193.8,3.774
193.9,4.0188
194,4.2108
194.2,4.3444
194.6,3.7217
194.7,3.5968
194.9,3.8021
195,4.2304
195.1,4.911
195.2,5.8444
195.5,9.599
195.7,11.9925



//TRACE,Optical Spectrum,Input 1 (Run 90) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.0779
191.8095,192.0094,-57.2697
192.0094,192.2092,-56.6443
192.2092,192.4091,-56.2684
192.4091,192.6089,-56.166
192.6089,192.8088,-56.297
192.8088,193.0086,-56.5487
193.0086,193.2084,-56.7576
193.2084,193.4083,-56.7636
193.4083,193.6081,-56.4846
193.6081,193.808,-55.9783
193.808,194.0078,-55.4392
194.0078,194.2077,-55.1145
194.2077,194.4075,-55.1553
194.4075,194.6073,-55.4812
194.6073,194.8072,-55.7463
194.8072,195.007,-55.4626
195.007,195.2069,-54.2612
195.2069,195.4067,-52.1044
195.4067,195.6066,-49.4326
195.6066,195.8064,-47.0227
195.8064,196.0062,-45.684
196.0062,196.2061,-45.9169

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.1,3.2668
192.2,3.4789
192.4,3.7001
192.5,3.7094
192.7,3.5588
192.8,3.4267
192.9,3.2818
193,3.1458
193.3,2.9962
193.4,3.0809
193.6,3.4531
193.8,3.9797
193.9,4.2281
194,4.4234
194.2,4.5627
194.4,4.3348
194.8,3.8442
194.9,4.0494
195.4,8.5708
195.6,11.2082



//TRACE,Optical Spectrum,Input 1 (Run 91) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5092
191.8095,192.0094,-57.7319
192.0094,192.2092,-57.1349
192.2092,192.4091,-56.7835
192.4091,192.6089,-56.7017
192.6089,192.8088,-56.8499
192.8088,193.0086,-57.1172
193.0086,193.2084,-57.3422
193.2084,193.4083,-57.3665
193.4083,193.6081,-57.1088
193.6081,193.808,-56.6255
193.808,194.0078,-56.1089
194.0078,194.2077,-55.8041
194.2077,194.4075,-55.8618
194.4075,194.6073,-56.2057
194.6073,194.8072,-56.497
194.8072,195.007,-56.2551
195.007,195.2069,-55.1146
195.2069,195.4067,-53.0357
195.4067,195.6066,-50.4467
195.6066,195.8064,-48.1062
195.8064,196.0062,-46.8057
196.0062,196.2061,-47.0344

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0539
191.7,1.4648
191.8,1.8536
191.9,2.2096
192,2.5222
192.1,2.7822
192.2,2.9813
192.3,3.1146
192.4,3.1797
192.5,3.1792
192.6,3.119
192.7,3.0116
192.8,2.8718
192.9,2.7194
193,2.5758
193.1,2.4623
193.2,2.3989
193.3,2.4001
193.4,2.4746
193.5,2.6188
193.6,2.8242
193.7,3.0694
193.8,3.3272
193.9,3.5642
194,3.7491
194.1,3.8573
194.2,3.87
194.3,3.7882
194.5,3.4217
194.6,3.2223
194.7,3.0877
194.8,3.0827
194.9,3.2648
195,3.6739
195.1,4.3317
195.2,5.2391
195.3,6.3496
195.4,7.6031
195.5,8.9078
195.6,10.1604
195.7,11.2526
195.8,12.0843



//TRACE,Optical Spectrum,Input 1 (Run 92) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5375
191.8095,192.0094,-57.7623
192.0094,192.2092,-57.1671
192.2092,192.4091,-56.8173
192.4091,192.6089,-56.7369
192.6089,192.8088,-56.8862
192.8088,193.0086,-57.1545
193.0086,193.2084,-57.3806
193.2084,193.4083,-57.4061
193.4083,193.6081,-57.1498
193.6081,193.808,-56.6679
193.808,194.0078,-56.1529
194.0078,194.2077,-55.8493
194.2077,194.4075,-55.9082
194.4075,194.6073,-56.2533
194.6073,194.8072,-56.5463
194.8072,195.007,-56.3071
195.007,195.2069,-55.1706
195.2069,195.4067,-53.0968
195.4067,195.6066,-50.5132
195.6066,195.8064,-48.1773
195.8064,196.0062,-46.8793
196.0062,196.2061,-47.1077

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0271
191.7,1.437
191.9,2.1797
192.1,2.7505
192.3,3.0812
192.5,3.1444
192.6,3.0836
192.7,2.9757
192.8,2.8354
193,2.5384
193.1,2.4243
193.2,2.3604
193.4,2.4349
193.5,2.5783
193.6,2.783
193.9,3.5207
194,3.7048
194.3,3.7422
194.4,3.5792
194.5,3.3745
194.6,3.1744
194.7,3.039
194.9,3.2133
195.1,4.2762
195.2,5.1811
195.5,8.8416
195.7,11.1818
195.8,12.0118



//TRACE,Optical Spectrum,Input 1 (Run 93) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.0954
191.8095,192.0094,-57.2884
192.0094,192.2092,-56.6642
192.2092,192.4091,-56.2893
192.4091,192.6089,-56.1877
192.6089,192.8088,-56.3194
192.8088,193.0086,-56.5717
193.0086,193.2084,-56.7813
193.2084,193.4083,-56.788
193.4083,193.6081,-56.5099
193.6081,193.808,-56.0045
193.808,194.0078,-55.4663
194.0078,194.2077,-55.1425
194.2077,194.4075,-55.1839
194.4075,194.6073,-55.5105
194.6073,194.8072,-55.7768
194.8072,195.007,-55.4947
195.007,195.2069,-54.2957
195.2069,195.4067,-52.1421
195.4067,195.6066,-49.4737
195.6066,195.8064,-47.0666
195.8064,196.0062,-45.7294
196.0062,196.2061,-45.9622

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.2,3.4588
192.7,3.5367
192.8,3.4042
193,3.1227
193.8,3.9532
194.2,4.5347
194.5,4.1108
194.7,3.8009
194.9,4.0176
195.5,9.8763



//TRACE,Optical Spectrum,Input 1 (Run 94) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3521
191.8095,192.0094,-57.5636
192.0094,192.2092,-56.9562
192.2092,192.4091,-56.5959
192.4091,192.6089,-56.5066
192.6089,192.8088,-56.6485
192.8088,193.0086,-56.9101
193.0086,193.2084,-57.1293
193.2084,193.4083,-57.1469
193.4083,193.6081,-56.8815
193.6081,193.808,-56.3898
193.808,194.0078,-55.865
194.0078,194.2077,-55.5529
194.2077,194.4075,-55.6045
194.4075,194.6073,-55.9418
194.6073,194.8072,-56.2236
194.8072,195.007,-55.9665
195.007,195.2069,-54.8038
195.2069,195.4067,-52.6966
195.4067,195.6066,-50.0775
195.6066,195.8064,-47.7117
195.8064,196.0062,-46.3973
196.0062,196.2061,-46.6276

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.2022
191.7,1.6192
191.9,2.3755
192,2.6935
192.2,3.1625
192.3,3.3001
192.4,3.3692
192.5,3.3722
192.6,3.3152
192.7,3.2108
192.8,3.0738
193,2.7833
193.1,2.6727
193.2,2.6125
193.3,2.6171
193.4,2.6954
193.6,3.0532
193.8,3.5647
193.9,3.8059
194,3.9946
194.1,4.1063
194.2,4.1222
194.3,4.0433
194.4,3.8839
194.5,3.6831
194.6,3.4877
194.7,3.3583
194.8,3.3599
194.9,3.5504
195,3.9697
195.1,4.6397
195.2,5.5609
195.3,6.6864
195.4,7.9554
195.5,9.2752
195.6,10.5418
195.7,11.646



//TRACE,Optical Spectrum,Input 1 (Run 95) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3989
191.8095,192.0094,-57.6137
192.0094,192.2092,-57.0094
192.2092,192.4091,-56.6518
192.4091,192.6089,-56.5647
192.6089,192.8088,-56.7085
192.8088,193.0086,-56.9717
193.0086,193.2084,-57.1927
193.2084,193.4083,-57.2123
193.4083,193.6081,-56.9492
193.6081,193.808,-56.4599
193.808,194.0078,-55.9376
194.0078,194.2077,-55.6277
194.2077,194.4075,-55.6811
194.4075,194.6073,-56.0204
194.6073,194.8072,-56.305
194.8072,195.007,-56.0524
195.007,195.2069,-54.8963
195.2069,195.4067,-52.7976
195.4067,195.6066,-50.1874
195.6066,195.8064,-47.8292
195.8064,196.0062,-46.5189
196.0062,196.2061,-46.7487

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.158
191.7,1.5732
191.8,1.9662
192.1,2.9061
192.3,3.2449
192.4,3.3128
192.5,3.3147
192.6,3.2568
192.7,3.1515
193,2.7215
193.1,2.61
193.2,2.5489
193.7,3.2333
193.9,3.734
194.2,4.0471
195.1,4.548
195.2,5.4651
195.4,7.8505
195.8,12.3668



//TRACE,Optical Spectrum,Input 1 (Run 96) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.304
191.8095,192.0094,-57.512
192.0094,192.2092,-56.9014
192.2092,192.4091,-56.5384
192.4091,192.6089,-56.4468
192.6089,192.8088,-56.5868
192.8088,193.0086,-56.8466
193.0086,193.2084,-57.064
193.2084,193.4083,-57.0795
193.4083,193.6081,-56.8118
193.6081,193.808,-56.3175
193.808,194.0078,-55.7902
194.0078,194.2077,-55.4759
194.2077,194.4075,-55.5256
194.4075,194.6073,-55.8609
194.6073,194.8072,-56.1398
194.8072,195.007,-55.8779
195.007,195.2069,-54.7085
195.2069,195.4067,-52.5926
195.4067,195.6066,-49.9642
195.6066,195.8064,-47.5907
195.8064,196.0062,-46.272
196.0062,196.2061,-46.5028

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.6666
191.9,2.4264
192,2.7461
192.1,3.0128
192.3,3.357
192.5,3.4314
192.6,3.3754
192.7,3.2719
192.8,3.1358
193,2.847
193.1,2.7372
193.2,2.678
193.3,2.6837
193.5,2.9125
193.6,3.1234
193.8,3.6376
193.9,3.8801
194,4.0699
194.1,4.1827
194.3,4.1216
194.4,3.9631
194.5,3.7633
194.6,3.5692
194.7,3.4414
194.8,3.445
194.9,3.6381
195,4.0605
195.2,5.6596
195.3,6.7897
195.6,10.6588
195.8,12.61



//TRACE,Optical Spectrum,Input 1 (Run 97) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5963
191.8095,192.0094,-57.8253
192.0094,192.2092,-57.234
192.2092,192.4091,-56.8876
192.4091,192.6089,-56.8099
192.6089,192.8088,-56.9616
192.8088,193.0086,-57.232
193.0086,193.2084,-57.4603
193.2084,193.4083,-57.4883
193.4083,193.6081,-57.2349
193.6081,193.808,-56.7562
193.808,194.0078,-56.2442
194.0078,194.2077,-55.9434
194.2077,194.4075,-56.0045
194.4075,194.6073,-56.3521
194.6073,194.8072,-56.6487
194.8072,195.007,-56.4152
195.007,195.2069,-55.2871
195.2069,195.4067,-53.2238
195.4067,195.6066,-50.6515
195.6066,195.8064,-48.325
195.8064,196.0062,-47.0322
196.0062,196.2061,-47.2601

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9716
191.7,1.3792
191.8,1.7648
192,2.4272
192.4,3.0747
192.5,3.0721
192.7,2.9011
192.9,2.6059
193.1,2.3456
193.2,2.2805
193.3,2.2798
193.4,2.3522
193.6,2.6973
193.8,3.1954
194,3.6129
194.3,3.6467
194.4,3.4826
194.6,3.075
194.7,2.9376
194.8,2.929
194.9,3.1064
195.2,5.0606
195.5,8.704
195.7,11.0345
195.8,11.8612



//TRACE,Optical Spectrum,Input 1 (Run 98) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6261
191.8095,192.0094,-57.8573
192.0094,192.2092,-57.2679
192.2092,192.4091,-56.9232
192.4091,192.6089,-56.8469
192.6089,192.8088,-56.9998
192.8088,193.0086,-57.2713
193.0086,193.2084,-57.5007
193.2084,193.4083,-57.53
193.4083,193.6081,-57.2781
193.6081,193.808,-56.801
193.808,194.0078,-56.2905
194.0078,194.2077,-55.991
194.2077,194.4075,-56.0533
194.4075,194.6073,-56.4022
194.6073,194.8072,-56.7006
194.8072,195.007,-56.47
195.007,195.2069,-55.346
195.2069,195.4067,-53.2882
195.4067,195.6066,-50.7215
195.6066,195.8064,-48.3999
195.8064,196.0062,-47.1097
196.0062,196.2061,-47.3372

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9435
191.7,1.35
191.8,1.7344
192,2.3947
192.3,2.9765
192.5,3.0355
192.6,2.9729
192.7,2.8633
192.8,2.7214
193.1,2.3057
193.3,2.2386
193.4,2.3104
193.6,2.6538
193.7,2.8958
193.8,3.1504
193.9,3.3844
194.1,3.672
194.2,3.6824
194.4,3.4336
194.5,3.2271
194.6,3.0247
194.8,2.8764
194.9,3.0523
195.1,4.1025
195.2,4.9996
195.3,6.099
195.4,7.341
195.5,8.6343
195.7,10.9599
195.8,11.7849



//TRACE,Optical Spectrum,Input 1 (Run 99) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3332
191.8095,192.0094,-57.5433
192.0094,192.2092,-56.9347
192.2092,192.4091,-56.5733
192.4091,192.6089,-56.4832
192.6089,192.8088,-56.6243
192.8088,193.0086,-56.8852
193.0086,193.2084,-57.1037
193.2084,193.4083,-57.1205
193.4083,193.6081,-56.8541
193.6081,193.808,-56.3614
193.808,194.0078,-55.8357
194.0078,194.2077,-55.5227
194.2077,194.4075,-55.5735
194.4075,194.6073,-55.9101
194.6073,194.8072,-56.1907
194.8072,195.007,-55.9317
195.007,195.2069,-54.7664
195.2069,195.4067,-52.6558
195.4067,195.6066,-50.033
195.6066,195.8064,-47.6643
195.8064,196.0062,-46.3482
196.0062,196.2061,-46.5786

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.2201
191.8,2.0332
192,2.7141
192.3,3.3224
192.4,3.392
192.7,3.2348
192.8,3.0981
193,2.8083
193.2,2.6382
193.9,3.835
194,4.0241
194.1,4.1363
194.3,4.074
194.4,3.9149
194.6,3.5197
195.8,12.535



//TRACE,Optical Spectrum,Input 1 (Run 100) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.2427
191.8095,192.0094,-58.518
192.0094,192.2092,-57.969
192.2092,192.4091,-57.6594
192.4091,192.6089,-57.6125
192.6089,192.8088,-57.7901
192.8088,193.0086,-58.084
193.0086,193.2084,-58.3366
193.2084,193.4083,-58.3922
193.4083,193.6081,-58.1706
193.6081,193.808,-57.7263
193.808,194.0078,-57.2479
194.0078,194.2077,-56.9766
194.2077,194.4075,-57.0633
194.4075,194.6073,-57.4381
194.6073,194.8072,-57.7742
194.8072,195.007,-57.6034
195.007,195.2069,-56.5662
195.2069,195.4067,-54.6188
195.4067,195.6066,-52.1695
195.6066,195.8064,-49.9466
195.8064,196.0062,-48.7107
196.0062,196.2061,-48.9322

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.362
192.2,2.1366
192.7,2.0826
193.9,2.4373
194.1,2.6961
194.2,2.6941
194.9,1.9329
195.4,5.9604
195.5,7.1942
195.8,10.2082



//TRACE,Optical Spectrum,Input 1 (Run 101) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6643
191.8095,192.0094,-57.8982
192.0094,192.2092,-57.3114
192.2092,192.4091,-56.9688
192.4091,192.6089,-56.8944
192.6089,192.8088,-57.0488
192.8088,193.0086,-57.3217
193.0086,193.2084,-57.5525
193.2084,193.4083,-57.5834
193.4083,193.6081,-57.3334
193.6081,193.808,-56.8583
193.808,194.0078,-56.3499
194.0078,194.2077,-56.0521
194.2077,194.4075,-56.116
194.4075,194.6073,-56.4664
194.6073,194.8072,-56.7671
194.8072,195.007,-56.5403
195.007,195.2069,-55.4217
195.2069,195.4067,-53.3707
195.4067,195.6066,-50.8113
195.6066,195.8064,-48.4958
195.8064,196.0062,-47.209
196.0062,196.2061,-47.4362

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.3124
191.9,2.0458
192,2.353
192.1,2.6081
192.2,2.8025
192.3,2.9314
192.7,2.8149
192.8,2.6723
192.9,2.5172
193.1,2.2545
193.2,2.188
193.4,2.2567
193.5,2.3969
193.7,2.8391
193.8,3.0926
193.9,3.3256
194,3.5066
194.1,3.6114
194.2,3.621
194.3,3.5362
194.4,3.3708
194.5,3.1635
194.7,2.8205
194.8,2.809
194.9,2.9828
195,3.3817
195.1,4.0276
195.2,4.9213
195.3,6.0171
195.5,8.5449
195.6,9.7837
195.7,10.8642
195.8,11.687



//TRACE,Optical Spectrum,Input 1 (Run 102) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5561
191.8095,192.0094,-57.7823
192.0094,192.2092,-57.1883
192.2092,192.4091,-56.8396
192.4091,192.6089,-56.76
192.6089,192.8088,-56.9101
192.8088,193.0086,-57.179
193.0086,193.2084,-57.4058
193.2084,193.4083,-57.4321
193.4083,193.6081,-57.1767
193.6081,193.808,-56.6959
193.808,194.0078,-56.1818
194.0078,194.2077,-55.8791
194.2077,194.4075,-55.9387
194.4075,194.6073,-56.2846
194.6073,194.8072,-56.5788
194.8072,195.007,-56.3414
195.007,195.2069,-55.2075
195.2069,195.4067,-53.1371
195.4067,195.6066,-50.557
195.6066,195.8064,-48.2241
195.8064,196.0062,-46.9277
196.0062,196.2061,-47.156

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.4187
191.8,1.8058
191.9,2.16
192.1,2.7295
192.3,3.0592
192.4,3.1231
192.5,3.1215
192.7,2.9521
192.9,2.6582
193,2.5138
193.3,2.3353
193.4,2.4087
193.5,2.5517
193.6,2.7558
193.7,2.9997
193.8,3.2562
193.9,3.492
194,3.6757
194.3,3.7119
194.4,3.5486
194.6,3.1429
194.8,2.9999
194.9,3.1795
195,3.5855
195.2,5.1429
195.3,6.249
195.4,7.4979
195.5,8.798
195.6,10.0464
195.8,11.9641



//TRACE,Optical Spectrum,Input 1 (Run 103) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.0215
191.8095,192.0094,-57.2092
192.0094,192.2092,-56.5801
192.2092,192.4091,-56.201
192.4091,192.6089,-56.096
192.6089,192.8088,-56.2247
192.8088,193.0086,-56.4743
193.0086,193.2084,-56.6812
193.2084,193.4083,-56.6847
193.4083,193.6081,-56.403
193.6081,193.808,-55.8936
193.808,194.0078,-55.3516
194.0078,194.2077,-55.0244
194.2077,194.4075,-55.0629
194.4075,194.6073,-55.3864
194.6073,194.8072,-55.6482
194.8072,195.007,-55.359
195.007,195.2069,-54.1495
195.2069,195.4067,-51.9825
195.4067,195.6066,-49.2999
195.6066,195.8064,-46.8809
195.8064,196.0062,-45.5372
196.0062,196.2061,-45.7707

//Parameterized
#Frequency,Power
#(THz),(dBm)
192,3.0544
192.7,3.6305
192.9,3.3554
193,3.2204
194.5,4.2339
195.4,8.6975



//TRACE,Optical Spectrum,Input 1 (Run 104) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6248
191.8095,192.0094,-57.8558
192.0094,192.2092,-57.2664
192.2092,192.4091,-56.9216
192.4091,192.6089,-56.8453
192.6089,192.8088,-56.9981
192.8088,193.0086,-57.2695
193.0086,193.2084,-57.4989
193.2084,193.4083,-57.5281
193.4083,193.6081,-57.2761
193.6081,193.808,-56.7989
193.808,194.0078,-56.2884
194.0078,194.2077,-55.9889
194.2077,194.4075,-56.0511
194.4075,194.6073,-56.3999
194.6073,194.8072,-56.6983
194.8072,195.007,-56.4675
195.007,195.2069,-55.3434
195.2069,195.4067,-53.2853
195.4067,195.6066,-50.7184
195.6066,195.8064,-48.3965
195.8064,196.0062,-47.1062
196.0062,196.2061,-47.3337

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9447
191.7,1.3513
191.9,2.0875
192,2.3962
192.2,2.8481
192.3,2.9781
192.5,3.0372
192.7,2.865
192.8,2.7232
192.9,2.5688
193,2.4231
193.1,2.3075
193.2,2.2418
193.4,2.3123
193.5,2.4535
193.6,2.6558
193.7,2.8978
193.8,3.1524
193.9,3.3865
194,3.5684
194.1,3.6741
194.2,3.6845
194.3,3.6005
194.4,3.4358
194.5,3.2293
194.6,3.0269
194.8,2.8788
194.9,3.0547
195,3.4562
195.1,4.1051
195.3,6.1019
195.4,7.344
195.5,8.6374
195.6,9.8797
195.7,10.9633
195.8,11.7883



//TRACE,Optical Spectrum,Input 1 (Run 105) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6117
191.8095,192.0094,-57.8418
192.0094,192.2092,-57.2515
192.2092,192.4091,-56.9059
192.4091,192.6089,-56.829
192.6089,192.8088,-56.9813
192.8088,193.0086,-57.2523
193.0086,193.2084,-57.4811
193.2084,193.4083,-57.5098
193.4083,193.6081,-57.2571
193.6081,193.808,-56.7793
193.808,194.0078,-56.2681
194.0078,194.2077,-55.9679
194.2077,194.4075,-56.0297
194.4075,194.6073,-56.3779
194.6073,194.8072,-56.6755
194.8072,195.007,-56.4435
195.007,195.2069,-55.3175
195.2069,195.4067,-53.257
195.4067,195.6066,-50.6876
195.6066,195.8064,-48.3636
195.8064,196.0062,-47.0721
196.0062,196.2061,-47.2998

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9571
191.7,1.3642
191.9,2.1014
192.1,2.6672
192.2,2.8632
192.5,3.0533
192.7,2.8817
192.8,2.74
192.9,2.5859
193.1,2.325
193.2,2.2596
193.8,3.1722
194.1,3.6949
194.4,3.4574
194.5,3.2511
194.6,3.0491
194.8,2.9019
195,3.4809
195.1,4.1308
195.4,7.3733
195.5,8.6681
195.6,9.9115
195.7,10.9961



//TRACE,Optical Spectrum,Input 1 (Run 106) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6172
191.8095,192.0094,-57.8477
192.0094,192.2092,-57.2577
192.2092,192.4091,-56.9125
192.4091,192.6089,-56.8358
192.6089,192.8088,-56.9883
192.8088,193.0086,-57.2595
193.0086,193.2084,-57.4886
193.2084,193.4083,-57.5175
193.4083,193.6081,-57.2651
193.6081,193.808,-56.7875
193.808,194.0078,-56.2766
194.0078,194.2077,-55.9767
194.2077,194.4075,-56.0387
194.4075,194.6073,-56.3871
194.6073,194.8072,-56.685
194.8072,195.007,-56.4536
195.007,195.2069,-55.3283
195.2069,195.4067,-53.2689
195.4067,195.6066,-50.7005
195.6066,195.8064,-48.3774
195.8064,196.0062,-47.0864
196.0062,196.2061,-47.314

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9519
191.7,1.3588
191.8,1.7435
191.9,2.0956
192,2.4045
192.3,2.9871
192.4,3.0495
192.5,3.0465
192.6,2.9841
192.7,2.8747
192.8,2.7329
192.9,2.5787
193,2.4332
193.1,2.3176
193.2,2.2521
193.4,2.323
193.5,2.4644
193.8,3.1639
194,3.5803
194.1,3.6862
194.2,3.6967
194.3,3.6128
194.4,3.4483
194.5,3.242
194.6,3.0398
194.7,2.9017
194.8,2.8922
194.9,3.0685
195,3.4705
195.1,4.12
195.2,5.0179
195.3,6.1182
195.4,7.361
195.5,8.6552
195.6,9.8982
195.7,10.9823
195.8,11.8078



//TRACE,Optical Spectrum,Input 1 (Run 107) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6536
191.8095,192.0094,-57.8867
192.0094,192.2092,-57.2991
192.2092,192.4091,-56.956
192.4091,192.6089,-56.881
192.6089,192.8088,-57.035
192.8088,193.0086,-57.3075
193.0086,193.2084,-57.538
193.2084,193.4083,-57.5684
193.4083,193.6081,-57.3178
193.6081,193.808,-56.8422
193.808,194.0078,-56.3332
194.0078,194.2077,-56.0349
194.2077,194.4075,-56.0983
194.4075,194.6073,-56.4483
194.6073,194.8072,-56.7484
194.8072,195.007,-56.5205
195.007,195.2069,-55.4004
195.2069,195.4067,-53.3475
195.4067,195.6066,-50.786
195.6066,195.8064,-48.4688
195.8064,196.0062,-47.181
196.0062,196.2061,-47.4083

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9175
191.7,1.323
191.8,1.7064
192,2.3648
192.1,2.6201
192.2,2.8149
192.3,2.9441
192.4,3.0056
192.7,2.8285
192.8,2.6861
193.1,2.2689
193.3,2.2007
193.4,2.2718
193.5,2.4123
193.6,2.6138
193.7,2.8551
193.8,3.1089
193.9,3.3422
194,3.5235
194.1,3.6285
194.3,3.5537
194.5,3.1814
194.6,2.9783
194.7,2.839
194.8,2.8279
194.9,3.0023
195,3.402
195.4,7.2794
195.5,8.5701
195.6,9.8098
195.7,10.8912
195.8,11.7146



//TRACE,Optical Spectrum,Input 1 (Run 108) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5595
191.8095,192.0094,-57.7859
192.0094,192.2092,-57.1922
192.2092,192.4091,-56.8437
192.4091,192.6089,-56.7642
192.6089,192.8088,-56.9144
192.8088,193.0086,-57.1835
193.0086,193.2084,-57.4105
193.2084,193.4083,-57.4369
193.4083,193.6081,-57.1817
193.6081,193.808,-56.701
193.808,194.0078,-56.1871
194.0078,194.2077,-55.8846
194.2077,194.4075,-55.9443
194.4075,194.6073,-56.2903
194.6073,194.8072,-56.5847
194.8072,195.007,-56.3476
195.007,195.2069,-55.2143
195.2069,195.4067,-53.1444
195.4067,195.6066,-50.565
195.6066,195.8064,-48.2327
195.8064,196.0062,-46.9366
196.0062,196.2061,-47.1648

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0063
191.7,1.4154
191.8,1.8023
191.9,2.1564
192.1,2.7257
192.3,3.0551
192.4,3.119
192.6,3.0561
192.7,2.9478
192.9,2.6538
193,2.5093
193.1,2.3948
193.2,2.3305
193.3,2.3306
193.4,2.4039
193.6,2.7508
193.7,2.9947
193.8,3.251
193.9,3.4868
194.1,3.7775
194.3,3.7064
194.4,3.543
194.6,3.1372
194.8,2.9938
195,3.579
195.1,4.233
195.2,5.1359
195.3,6.2417
195.4,7.4902
195.5,8.79
195.7,11.1266
195.8,11.9553



//TRACE,Optical Spectrum,Input 1 (Run 109) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.8775
191.8095,192.0094,-58.1267
192.0094,192.2092,-57.5537
192.2092,192.4091,-57.2233
192.4091,192.6089,-57.1591
192.6089,192.8088,-57.322
192.8088,193.0086,-57.6026
193.0086,193.2084,-57.8415
193.2084,193.4083,-57.8815
193.4083,193.6081,-57.6419
193.6081,193.808,-57.1782
193.808,194.0078,-56.6808
194.0078,194.2077,-56.3928
194.2077,194.4075,-56.4651
194.4075,194.6073,-56.8245
194.6073,194.8072,-57.1382
194.8072,195.007,-56.932
195.007,195.2069,-55.8434
195.2069,195.4067,-53.8307
195.4067,195.6066,-51.3121
