//DATASET,
//created,Tue, 16 Feb 2021 13:41:47 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.6089,192.8088,-56.9467
192.8088,193.0086,-57.2167
193.0086,193.2084,-57.4445
193.2084,193.4083,-57.472
193.4083,193.6081,-57.2181
193.6081,193.808,-56.7388
193.808,194.0078,-56.2262
194.0078,194.2077,-55.9247
194.2077,194.4075,-55.9854
194.4075,194.6073,-56.3325
194.6073,194.8072,-56.6284
194.8072,195.007,-56.3938
195.007,195.2069,-55.264
195.2069,195.4067,-53.1987
195.4067,195.6066,-50.6241
195.6066,195.8064,-48.2958
195.8064,196.0062,-47.0019
196.0062,196.2061,-47.2299



//TRACE,Optical Spectrum,Input 1 (Run 6) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0224
191.7,1.4321
191.8,1.8196
191.9,2.1744
192,2.4858
192.1,2.7448
192.2,2.9429
192.4,3.1395
192.5,3.1382
192.6,3.0773
192.7,2.9693
192.8,2.8289
192.9,2.6759
193,2.5317
193.1,2.4176
193.2,2.3536
193.3,2.354
193.4,2.4278
193.5,2.5711
193.6,2.7756
193.7,3.0199
193.8,3.2767
194,3.6969
194.1,3.8044
194.2,3.8165
194.3,3.734
194.5,3.3661
194.6,3.1659
194.7,3.0302
194.8,3.0238
194.9,3.2041
195,3.611
195.1,4.2663
195.2,5.1707
195.3,6.2781
195.4,7.5283
195.5,8.8297
195.6,10.0793
195.7,11.1691
195.8,11.9988

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5426
191.8095,192.0094,-57.7677
192.0094,192.2092,-57.1728
192.2092,192.4091,-56.8234
192.4091,192.6089,-56.7431
192.6089,192.8088,-56.8927
192.8088,193.0086,-57.1611
193.0086,193.2084,-57.3874
193.2084,193.4083,-57.4131
193.4083,193.6081,-57.1571
193.6081,193.808,-56.6755
193.808,194.0078,-56.1607
194.0078,194.2077,-55.8574
194.2077,194.4075,-55.9164
194.4075,194.6073,-56.2618
194.6073,194.8072,-56.5551
194.8072,195.007,-56.3164
195.007,195.2069,-55.1807
195.2069,195.4067,-53.1078
195.4067,195.6066,-50.5251
195.6066,195.8064,-48.19
195.8064,196.0062,-46.8924
196.0062,196.2061,-47.1208



//TRACE,Optical Spectrum,Input 1 (Run 7) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,0.5139
191.8,0.8665
193.2,1.0832
193.6,1.4136
194,2.2365
194.2,2.3163
195,1.851
195.5,6.6437
195.7,8.8292
195.8,9.6055

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.4787
191.8095,192.0094,-58.771
192.0094,192.2092,-58.2374
192.2092,192.4091,-57.9411
192.4091,192.6089,-57.9055
192.6089,192.8088,-58.0926
192.8088,193.0086,-58.3952
193.0086,193.2084,-58.6566
193.2084,193.4083,-58.7223
193.4083,193.6081,-58.5123
193.6081,193.808,-58.0806
193.808,194.0078,-57.6144
194.0078,194.2077,-57.3539
194.2077,194.4075,-57.4499
194.4075,194.6073,-57.8347
194.6073,194.8072,-58.1853
194.8072,195.007,-58.0375
195.007,195.2069,-57.0333
195.2069,195.4067,-55.1279
195.4067,195.6066,-52.7234
195.6066,195.8064,-50.5381
195.8064,196.0062,-49.3229
196.0062,196.2061,-49.5421



//TRACE,Optical Spectrum,Input 1 (Run 8) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.3252
191.8,2.1467
191.9,2.513
192,2.8355
192.1,3.1049
192.2,3.3126
192.3,3.4539
192.4,3.5262
192.6,3.4779
192.7,3.376
192.8,3.2413
192.9,3.0939
193.2,2.7895
193.4,2.8783
193.5,3.0298
193.7,3.4961
193.8,3.7616
193.9,4.0063
194.1,4.3127
194.2,4.3313
194.5,3.8999
194.6,3.7078
194.7,3.5827
194.8,3.5897
195,4.215
195.1,4.8949
195.3,6.9656
195.5,9.5799
195.8,12.8201

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.222
191.8095,192.0094,-57.4241
192.0094,192.2092,-56.8082
192.2092,192.4091,-56.4405
192.4091,192.6089,-56.345
192.6089,192.8088,-56.4817
192.8088,193.0086,-56.7386
193.0086,193.2084,-56.9529
193.2084,193.4083,-56.9649
193.4083,193.6081,-56.6931
193.6081,193.808,-56.1944
193.808,194.0078,-55.6629
194.0078,194.2077,-55.3449
194.2077,194.4075,-55.3913
194.4075,194.6073,-55.7232
194.6073,194.8072,-55.9971
194.8072,195.007,-55.7273
195.007,195.2069,-54.5463
195.2069,195.4067,-52.4155
195.4067,195.6066,-49.7714
195.6066,195.8064,-47.3847
195.8064,196.0062,-46.0588
196.0062,196.2061,-46.2903



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.363
191.8,1.7479
191.9,2.1001
192.1,2.6658
192.2,2.8618
192.3,2.9922
192.5,3.0518
192.7,2.8801
192.9,2.5843
193,2.4388
193.4,2.329
193.5,2.4705
193.6,2.6731
193.7,2.9155
193.8,3.1704
193.9,3.4047
194,3.587
194.2,3.7036
194.3,3.6198
195,3.4786
195.3,6.1273
195.5,8.6652
195.6,9.9086
195.8,11.8187

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6129
191.8095,192.0094,-57.8431
192.0094,192.2092,-57.2528
192.2092,192.4091,-56.9074
192.4091,192.6089,-56.8305
192.6089,192.8088,-56.9828
192.8088,193.0086,-57.2539
193.0086,193.2084,-57.4828
193.2084,193.4083,-57.5115
193.4083,193.6081,-57.2589
193.6081,193.808,-56.7811
193.808,194.0078,-56.27
194.0078,194.2077,-55.9699
194.2077,194.4075,-56.0317
194.4075,194.6073,-56.3799
194.6073,194.8072,-56.6776
194.8072,195.007,-56.4457
195.007,195.2069,-55.3199
195.2069,195.4067,-53.2596
195.4067,195.6066,-50.6904
195.6066,195.8064,-48.3667
195.8064,196.0062,-47.0753
196.0062,196.2061,-47.303



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0204
191.7,1.43
191.8,1.8175
191.9,2.1722
192,2.4836
192.1,2.7425
192.2,2.9405
192.3,3.0728
192.5,3.1356
192.6,3.0747
192.7,2.9667
192.8,2.8262
192.9,2.6732
193,2.529
193.1,2.4148
193.2,2.3508
193.3,2.3512
193.4,2.4249
193.5,2.5681
193.6,2.7726
193.7,3.0168
194,3.6937
194.1,3.8011
194.2,3.8132
194.3,3.7306
194.4,3.5675
194.5,3.3627
194.6,3.1624
194.7,3.0267
194.8,3.0202
194.9,3.2004
195,3.6071
195.1,4.2622
195.2,5.1665
195.3,6.2737
195.4,7.5237
195.5,8.8249
195.6,10.0743
195.7,11.1639
195.8,11.9936

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5446
191.8095,192.0094,-57.7699
192.0094,192.2092,-57.1752
192.2092,192.4091,-56.8258
192.4091,192.6089,-56.7457
192.6089,192.8088,-56.8953
192.8088,193.0086,-57.1639
193.0086,193.2084,-57.3902
193.2084,193.4083,-57.416
193.4083,193.6081,-57.1601
193.6081,193.808,-56.6786
193.808,194.0078,-56.164
194.0078,194.2077,-55.8607
194.2077,194.4075,-55.9198
194.4075,194.6073,-56.2652
194.6073,194.8072,-56.5587
194.8072,195.007,-56.3202
195.007,195.2069,-55.1847
195.2069,195.4067,-53.1122
195.4067,195.6066,-50.53
195.6066,195.8064,-48.1952
195.8064,196.0062,-46.8978
196.0062,196.2061,-47.1262



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,1.765
192.1,2.6847
192.5,3.0724
192.7,2.9014
192.9,2.6061
193,2.461
193.6,2.6976
193.9,3.4306
194.5,3.277
194.8,2.9293
195,3.5102
195.1,4.1613
195.4,7.4082
195.5,8.7045
195.6,9.9493

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5961
191.8095,192.0094,-57.8251
192.0094,192.2092,-57.2337
192.2092,192.4091,-56.8873
192.4091,192.6089,-56.8097
192.6089,192.8088,-56.9613
192.8088,193.0086,-57.2317
193.0086,193.2084,-57.46
193.2084,193.4083,-57.488
193.4083,193.6081,-57.2346
193.6081,193.808,-56.7559
193.808,194.0078,-56.2439
194.0078,194.2077,-55.943
194.2077,194.4075,-56.0042
194.4075,194.6073,-56.3517
194.6073,194.8072,-56.6483
194.8072,195.007,-56.4148
195.007,195.2069,-55.2866
195.2069,195.4067,-53.2234
195.4067,195.6066,-50.651
195.6066,195.8064,-48.3245
195.8064,196.0062,-47.0317
196.0062,196.2061,-47.2595



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192,2.1142
192.1,2.3621
192.9,2.2318
193,2.0816
193.1,1.9611
193.2,1.8903
193.3,1.8834
193.5,2.0836
193.8,2.7614
193.9,2.9887
194,3.1644
194.2,3.2695
194.6,2.59
194.8,2.4225
194.9,2.5846
195.3,5.5476
195.4,6.7641
195.5,8.0326
195.6,9.2519
195.8,11.1261

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.8836
191.8095,192.0094,-58.1332
192.0094,192.2092,-57.5607
192.2092,192.4091,-57.2306
192.4091,192.6089,-57.1666
192.6089,192.8088,-57.3298
192.8088,193.0086,-57.6106
193.0086,193.2084,-57.8497
193.2084,193.4083,-57.8899
193.4083,193.6081,-57.6507
193.6081,193.808,-57.1873
193.808,194.0078,-56.6903
194.0078,194.2077,-56.4025
194.2077,194.4075,-56.475
194.4075,194.6073,-56.8347
194.6073,194.8072,-57.1488
194.8072,195.007,-56.9432
195.007,195.2069,-55.8555
195.2069,195.4067,-53.8439
195.4067,195.6066,-51.3263
195.6066,195.8064,-49.046
195.8064,196.0062,-47.7785
196.0062,196.2061,-48.0035



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0667
191.7,1.4782
191.8,1.8675
191.9,2.2239
192,2.537
192.1,2.7975
192.2,2.997
192.3,3.1306
192.4,3.1961
192.5,3.1959
192.6,3.136
192.7,3.0288
192.8,2.8893
192.9,2.7371
193,2.5937
193.1,2.4805
193.2,2.4174
193.3,2.4189
193.4,2.4937
193.5,2.6383
193.6,2.844
193.7,3.0896
193.8,3.3477
193.9,3.5852
194,3.7703
194.1,3.8788
194.2,3.8919
194.3,3.8103
194.4,3.6481
194.5,3.4443
194.6,3.2452
194.7,3.1111
194.8,3.1067
194.9,3.2895
195,3.6995
195.1,4.3583
195.2,5.2669
195.3,6.3788
195.4,7.6336
195.5,8.9396
195.6,10.1934
195.7,11.2867
195.8,12.1191

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4956
191.8095,192.0094,-57.7174
192.0094,192.2092,-57.1194
192.2092,192.4091,-56.7673
192.4091,192.6089,-56.6848
192.6089,192.8088,-56.8324
192.8088,193.0086,-57.0992
193.0086,193.2084,-57.3238
193.2084,193.4083,-57.3475
193.4083,193.6081,-57.0891
193.6081,193.808,-56.6051
193.808,194.0078,-56.0878
194.0078,194.2077,-55.7823
194.2077,194.4075,-55.8395
194.4075,194.6073,-56.1829
194.6073,194.8072,-56.4734
194.8072,195.007,-56.2301
195.007,195.2069,-55.0877
195.2069,195.4067,-53.0064
195.4067,195.6066,-50.4147
195.6066,195.8064,-48.0721
195.8064,196.0062,-46.7704
196.0062,196.2061,-46.9992



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0667
191.7,1.4782
191.8,1.8675
191.9,2.2239
192,2.537
192.1,2.7975
192.2,2.997
192.3,3.1306
192.4,3.1961
192.5,3.1959
192.6,3.136
192.7,3.0288
192.8,2.8893
192.9,2.7371
193,2.5937
193.1,2.4805
193.2,2.4174
193.3,2.4189
193.4,2.4937
193.5,2.6383
193.6,2.844
193.7,3.0896
193.8,3.3477
193.9,3.5852
194,3.7703
