//DATASET,
//created,Sat, 20 Mar 2021 15:59:15 GMT

//TRACE,Optical Spectrum,Input 1 (sel 1) (log_pow 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
194.0525,194.1523,-56.6608
194.1523,194.2522,-56.6482
194.2522,194.352,-56.7296
194.352,194.4519,-56.888
194.4519,194.5517,-57.091
194.5517,194.6516,-57.2891
194.6516,194.7514,-57.4223
194.7514,194.8512,-57.4295
194.8512,194.9511,-57.254
194.9511,195.0509,-56.8554
195.0509,195.1508,-56.2186
195.1508,195.2506,-55.3399
195.2506,195.3505,-54.2612
195.3505,195.4503,-53.0464
195.4503,195.5502,-51.7817
195.5502,195.65,-50.5684
195.65,195.7498,-49.5083
195.7498,195.8497,-48.6968
195.8497,195.9495,-48.2124
195.9495,196.0494,-48.1008
196.0494,196.1492,-48.3828
196.1492,196.2491,-49.0414
196.2491,196.3489,-50.0346
196.3489,196.4488,-51.2954
196.4488,196.5486,-52.7411
196.5486,196.6484,-54.2863



//TRACE,Optical Spectrum,Input 1 (sel 2) (log_pow 3) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.085,0.5805
192.185,0.7301
192.285,0.8192
192.385,0.8451
192.485,0.8094
192.535,-Infinity
192.585,0.717
192.685,0.5788
192.785,0.4079
192.885,0.2224
192.985,0.0421
193.085,-0.1128
193.185,-0.2229
193.285,-0.2739
193.385,-0.2558
193.485,-0.1707
193.585,-0.0252
193.685,0.1625
193.785,0.3673
193.885,0.5585
193.985,0.705
194.085,0.7824
194.185,0.7702
194.285,0.6651
194.385,0.4762
194.485,0.2354
194.585,-0.0162
194.685,-0.2255
194.785,-0.3324
194.885,-0.2815
194.985,-0.031
195.085,0.4425
195.185,1.1471
195.285,2.0474
195.385,3.0938
195.485,4.2087
195.585,5.3005
195.685,6.2725
195.785,7.0318
195.885,7.5103
195.935,20.6358
195.985,7.6514
196.085,7.4366
196.185,6.8733
196.285,6.002
196.385,4.8808

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
192.0556,192.1555,-59.3521
192.1555,192.2553,-59.1982
192.2553,192.3552,-59.1067
192.3552,192.455,-59.0788
192.455,192.5548,-59.1127
192.5548,192.6547,-59.2017
192.6547,192.7545,-59.3354
192.7545,192.8544,-59.4984
192.8544,192.9542,-59.6727
192.9542,193.0541,-59.8382
193.0541,193.1539,-59.9738
193.1539,193.2538,-60.0615
193.2538,193.3536,-60.087
193.3536,193.4534,-60.0435
193.4534,193.5533,-59.9315
193.5533,193.6531,-59.7623
193.6531,193.753,-59.5551
193.753,193.8528,-59.3368
193.8528,193.9527,-59.1375
193.9527,194.0525,-58.9877
194.0525,194.1523,-58.9137
194.1523,194.2522,-58.9297
194.2522,194.352,-59.0387
194.352,194.4519,-59.2253
194.4519,194.5517,-59.46
194.5517,194.6516,-59.6963
194.6516,194.7514,-59.8775
194.7514,194.8512,-59.9451
194.8512,194.9511,-59.8445
194.9511,195.0509,-59.5359
195.0509,195.1508,-59.004
195.1508,195.2506,-58.2444
195.2506,195.3505,-57.2947
195.3505,195.4503,-56.2136
195.4503,195.5502,-55.0805
195.5502,195.65,-53.989
195.65,195.7498,-53.0328
195.7498,195.8497,-52.3001
195.8497,195.9495,-51.864
195.9495,196.0494,-51.7658
196.0494,196.1492,-52.0255
196.1492,196.2491,-52.6271
196.2491,196.3489,-53.532
196.3489,196.4488,-54.6786
196.4488,196.5486,-55.9908
196.5486,196.6484,-57.3906



//TRACE,Optical Spectrum,Input 1 (sel 1) (log_pow 4) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.085,3.913
192.185,4.1534
192.285,4.326
192.385,4.4278
192.485,4.461
192.535,32.4634
192.585,4.4308
192.685,4.3496
192.785,4.2322
192.885,4.0985
192.985,3.9705
193.085,3.8702
193.185,3.8188
193.285,3.832
193.385,3.92
193.485,4.0805
193.585,4.3056
193.685,4.5751
193.785,4.8615
193.885,5.1314
193.985,5.3514
194.085,5.4962
194.185,5.5451
194.285,5.4968
194.385,5.3641
194.485,5.1851
194.585,5.0074
194.685,4.8917
194.785,4.9056
194.885,5.1104
194.985,5.5498
195.085,6.2477
195.185,7.2102
195.285,8.3923
195.385,9.7321
195.485,11.1371
195.585,12.4987
195.685,13.7034
195.785,14.6419
195.885,15.235
195.935,-Infinity
195.985,15.4164
196.085,15.1643
196.185,14.4876
196.285,13.4335
196.385,12.0702

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
192.0556,192.1555,-55.9607
192.1555,192.2553,-55.7182
192.2553,192.3552,-55.545
192.3552,192.455,-55.4425
192.455,192.5548,-55.4083
192.5548,192.6547,-55.435
192.6547,192.7545,-55.5109
192.7545,192.8544,-55.619
192.8544,192.9542,-55.7394
192.9542,193.0541,-55.8501
193.0541,193.1539,-55.9285
193.1539,193.2538,-55.955
193.2538,193.3536,-55.9146
193.3536,193.4534,-55.8001
193.4534,193.5533,-55.6128
193.5533,193.6531,-55.365
193.6531,193.753,-55.0778
193.753,193.8528,-54.7803
193.8528,193.9527,-54.5048
193.9527,194.0525,-54.2838
194.0525,194.1523,-54.144
194.1523,194.2522,-54.0995
194.2522,194.352,-54.1506
194.352,194.4519,-54.2783
194.4519,194.5517,-54.4468
194.5517,194.6516,-54.6031
194.6516,194.7514,-54.6838
194.7514,194.8512,-54.6241
194.8512,194.9511,-54.3648
194.9511,195.0509,-53.8649
195.0509,195.1508,-53.109
195.1508,195.2506,-52.0946
195.2506,195.3505,-50.8687
195.3505,195.4503,-49.5015
195.4503,195.5502,-48.0869
195.5502,195.65,-46.7353
195.65,195.7498,-45.5571
195.7498,195.8497,-44.6564
195.8497,195.9495,-44.1174
195.9495,196.0494,-43.9905
196.0494,196.1492,-44.2977
196.1492,196.2491,-45.0212
196.2491,196.3489,-46.1146
196.3489,196.4488,-47.5055
196.4488,196.5486,-49.1035
196.5486,196.6484,-50.8153



//TRACE,Optical Spectrum,Input 1 (sel 2) (log_pow 4) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.085,-0.4902
192.185,-0.3698
192.285,-0.3076
192.385,-0.306
192.485,-0.3638
192.535,-Infinity
192.585,-0.4762
192.685,-0.6328
192.785,-0.8208
192.885,-1.023
192.985,-1.22
193.085,-1.3925
193.185,-1.5215
193.285,-1.5931
193.385,-1.5975
193.485,-1.5366
193.585,-1.4166
193.685,-1.2552
193.785,-1.0766
193.885,-0.9107
193.985,-0.7878
194.085,-0.7321
194.185,-0.764
194.285,-0.8873
194.385,-1.0943
194.485,-1.3549
194.585,-1.6303
194.685,-1.8697
194.785,-2.0154
194.885,-2.0139
194.985,-1.8241
195.085,-1.4226
195.185,-0.8009
195.285,0.0089
195.385,0.9609
195.485,1.9826
195.585,2.9877
195.685,3.8851
195.785,4.5867
195.885,5.0283
195.935,33.1443
195.985,5.1566
196.085,4.9537
196.185,4.4269
196.285,3.6142
196.385,2.5708

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
192.0556,192.1555,-60.4499
192.1555,192.2553,-60.3246
192.2553,192.3552,-60.2595
192.3552,192.455,-60.2559
192.455,192.5548,-60.3121
192.5548,192.6547,-60.4216
192.6547,192.7545,-60.5744
192.7545,192.8544,-60.7558
192.8544,192.9542,-60.9482
192.9542,193.0541,-61.1319
193.0541,193.1539,-61.2867
193.1539,193.2538,-61.3947
193.2538,193.3536,-61.442
193.3536,193.4534,-61.4215
193.4534,193.5533,-61.3338
193.5533,193.6531,-61.1898
193.6531,193.753,-61.0082
193.753,193.8528,-60.815
193.8528,193.9527,-60.64
193.9527,194.0525,-60.513
194.0525,194.1523,-60.4603
194.1523,194.2522,-60.4961
194.2522,194.352,-60.6244
194.352,194.4519,-60.831
194.4519,194.5517,-61.0883
194.5517,194.6516,-61.3519
194.6516,194.7514,-61.5668
194.7514,194.8512,-61.6767
194.8512,194.9511,-61.6278
194.9511,195.0509,-61.3805
195.0509,195.1508,-60.9195
195.1508,195.2506,-60.2398
195.2506,195.3505,-59.3763
195.3505,195.4503,-58.3846
195.4503,195.5502,-57.3394
195.5502,195.65,-56.3294
195.65,195.7498,-55.443
195.7498,195.8497,-54.7633
195.8497,195.9495,-54.3598
195.9495,196.0494,-54.2707
196.0494,196.1492,-54.5155
196.1492,196.2491,-55.0787
196.2491,196.3489,-55.9245
196.3489,196.4488,-56.9947
196.4488,196.5486,-58.218
196.5486,196.6484,-59.5214



//TRACE,Optical Spectrum,Input 1 (sel 1) (log_pow 5) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.085,4.3601
192.185,4.6127
192.285,4.7965
192.385,4.9086
192.485,4.9509
192.535,47.9577
192.585,4.9291
192.685,4.8556
192.785,4.7453
192.885,4.6185
192.985,4.4975
193.085,4.4046
193.185,4.3611
193.285,4.3829
193.385,4.4803
193.485,4.6509
193.585,4.8867
193.685,5.1672
193.785,5.4645
193.885,5.745
193.985,5.9749
194.085,6.1287
194.185,6.1857
194.285,6.1451
194.385,6.02
194.485,5.8492
194.585,5.6815
194.685,5.5783
194.785,5.6084
194.885,5.8338
194.985,6.2987
195.085,7.0266
195.185,8.0237
195.285,9.2436
195.385,10.6228
195.485,12.0667
195.585,13.4645
195.685,14.7004
195.785,15.663
195.885,16.2714
195.935,-Infinity
195.985,16.4582
196.085,16.2012
196.185,15.5093
196.285,14.4306
196.385,13.0349

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
192.0556,192.1555,-55.5076
192.1555,192.2553,-55.2533
192.2553,192.3552,-55.0691
192.3552,192.455,-54.9566
192.455,192.5548,-54.9134
192.5548,192.6547,-54.9319
192.6547,192.7545,-55.0001
192.7545,192.8544,-55.101
192.8544,192.9542,-55.2143
192.9542,193.0541,-55.3178
193.0541,193.1539,-55.3887
193.1539,193.2538,-55.4071
193.2538,193.3536,-55.358
193.3536,193.4534,-55.234
193.4534,193.5533,-55.0365
193.5533,193.6531,-54.7781
193.6531,193.753,-54.4802
193.753,193.8528,-54.1719
193.8528,193.9527,-53.8862
193.9527,194.0525,-53.6556
194.0525,194.1523,-53.5069
194.1523,194.2522,-53.4544
194.2522,194.352,-53.4979
194.352,194.4519,-53.6178
194.4519,194.5517,-53.7777
194.5517,194.6516,-53.9235
194.6516,194.7514,-53.991
194.7514,194.8512,-53.9145
194.8512,194.9511,-53.6339
194.9511,195.0509,-53.1082
195.0509,195.1508,-52.3219
195.1508,195.2506,-51.2729
195.2506,195.3505,-50.0094
195.3505,195.4503,-48.6032
195.4503,195.5502,-47.1505
195.5502,195.65,-45.7635
195.65,195.7498,-44.5554
195.7498,195.8497,-43.632
195.8497,195.9495,-43.079
195.9495,196.0494,-42.9482
196.0494,196.1492,-43.2619
196.1492,196.2491,-44.0019
196.2491,196.3489,-45.1208
196.3489,196.4488,-46.5448
196.4488,196.5486,-48.1817
196.5486,196.6484,-49.9362



//TRACE,Optical Spectrum,Input 1 (sel 2) (log_pow 5) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.085,-0.5537
192.185,-0.4351
192.285,-0.3745
192.385,-0.3744
192.485,-0.4334
192.535,-Infinity
192.585,-0.5471
192.685,-0.7047
192.785,-0.8938
192.885,-1.0969
192.985,-1.295
193.085,-1.4685
193.185,-1.5986
193.285,-1.6714
193.385,-1.6772
193.485,-1.6177
193.585,-1.4993
193.685,-1.3394
193.785,-1.1624
193.885,-0.998
193.985,-0.8765
194.085,-0.8221
194.185,-0.8551
194.285,-0.9795
194.385,-1.1876
194.485,-1.4493
194.585,-1.7262
194.685,-1.9674
194.785,-2.1153
194.885,-2.1168
194.985,-1.9306
195.085,-1.5334
195.185,-0.9166
195.285,-0.1122
195.385,0.8342
195.485,1.8504
195.585,2.8504
195.685,3.7433
195.785,4.4414
195.885,4.8809
195.935,47.9963
195.985,5.0084
196.085,4.8062
196.185,4.2816
196.285,3.4724
196.385,2.4336

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
192.0556,192.1555,-60.5153
192.1555,192.2553,-60.3917
192.2553,192.3552,-60.3281
192.3552,192.455,-60.326
192.455,192.5548,-60.3835
192.5548,192.6547,-60.4942
192.6547,192.7545,-60.6482
192.7545,192.8544,-60.8307
192.8544,192.9542,-61.0242
192.9542,193.0541,-61.2091
193.0541,193.1539,-61.365
193.1539,193.2538,-61.4742
193.2538,193.3536,-61.5228
193.3536,193.4534,-61.5037
193.4534,193.5533,-61.4175
193.5533,193.6531,-61.2749
193.6531,193.753,-61.0948
193.753,193.8528,-60.9032
193.8528,193.9527,-60.7296
193.9527,194.0525,-60.6039
194.0525,194.1523,-60.5525
194.1523,194.2522,-60.5895
194.2522,194.352,-60.7189
194.352,194.4519,-60.9267
194.4519,194.5517,-61.1855
194.5517,194.6516,-61.4507
194.6516,194.7514,-61.6677
194.7514,194.8512,-61.7801
194.8512,194.9511,-61.7343
194.9511,195.0509,-61.4906
195.0509,195.1508,-61.0338
195.1508,195.2506,-60.3588
195.2506,195.3505,-59.5004
195.3505,195.4503,-58.5139
195.4503,195.5502,-57.4739
195.5502,195.65,-56.4687
195.65,195.7498,-55.5864
195.7498,195.8497,-54.9099
195.8497,195.9495,-54.5082
195.9495,196.0494,-54.4197
196.0494,196.1492,-54.6637
196.1492,196.2491,-55.2246
196.2491,196.3489,-56.0669
196.3489,196.4488,-57.1326
196.4488,196.5486,-58.3507
196.5486,196.6484,-59.6484

