//DATASET,
//created,Wed, 03 Feb 2021 13:28:32 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
195.6,10.1934
195.7,11.2867
195.8,12.1191

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4956
191.8095,192.0094,-57.7174
192.0094,192.2092,-57.1194
192.2092,192.4091,-56.7673
192.4091,192.6089,-56.6848
192.6089,192.8088,-56.8324
192.8088,193.0086,-57.0992
193.0086,193.2084,-57.3238
193.2084,193.4083,-57.3475
193.4083,193.6081,-57.0891
193.6081,193.808,-56.6051
193.808,194.0078,-56.0878
194.0078,194.2077,-55.7823
194.2077,194.4075,-55.8395
194.4075,194.6073,-56.1829
194.6073,194.8072,-56.4734
194.8072,195.007,-56.2301
195.007,195.2069,-55.0877
195.2069,195.4067,-53.0064
195.4067,195.6066,-50.4147
195.6066,195.8064,-48.0721
195.8064,196.0062,-46.7704
196.0062,196.2061,-46.9992



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.3891
192.4,2.3309
193.4,1.4857
193.9,2.4814
194.7,1.8751
195.3,4.8406
195.5,7.2612
195.7,9.4902

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.2139
191.8095,192.0094,-58.4872
192.0094,192.2092,-57.9363
192.2092,192.4091,-57.6251
192.4091,192.6089,-57.5768
192.6089,192.8088,-57.7533
192.8088,193.0086,-58.0461
193.0086,193.2084,-58.2976
193.2084,193.4083,-58.352
193.4083,193.6081,-58.129
193.6081,193.808,-57.6832
193.808,194.0078,-57.2033
194.0078,194.2077,-56.9307
194.2077,194.4075,-57.0162
194.4075,194.6073,-57.3898
194.6073,194.8072,-57.7241
194.8072,195.007,-57.5506
195.007,195.2069,-56.5093
195.2069,195.4067,-54.5568
195.4067,195.6066,-52.1021
195.6066,195.8064,-49.8746
195.8064,196.0062,-48.6361
196.0062,196.2061,-48.8579



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9708
191.7,1.3784
191.8,1.7639
191.9,2.1167
192.1,2.6834
192.2,2.8799
192.3,3.0107
192.4,3.0736
192.8,2.7586
192.9,2.6047
193,2.4596
193.1,2.3444
193.2,2.2793
193.3,2.2786
193.5,2.493
193.6,2.696
193.7,2.9388
193.8,3.1941
194,3.6115
194.1,3.7178
194.2,3.7288
194.3,3.6452
194.4,3.4811
194.5,3.2752
194.6,3.0735
194.7,2.9361
194.8,2.9274
194.9,3.1048
195,3.5081
195.1,4.1592
195.2,5.0588
195.4,7.4058
195.5,8.7019
195.6,9.9467
195.7,11.0323
195.8,11.8589

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5972
191.8095,192.0094,-57.8263
192.0094,192.2092,-57.235
192.2092,192.4091,-56.8886
192.4091,192.6089,-56.811
192.6089,192.8088,-56.9627
192.8088,193.0086,-57.2332
193.0086,193.2084,-57.4615
193.2084,193.4083,-57.4895
193.4083,193.6081,-57.2362
193.6081,193.808,-56.7575
193.808,194.0078,-56.2456
194.0078,194.2077,-55.9448
194.2077,194.4075,-56.006
194.4075,194.6073,-56.3536
194.6073,194.8072,-56.6502
194.8072,195.007,-56.4168
195.007,195.2069,-55.2888
195.2069,195.4067,-53.2257
195.4067,195.6066,-50.6535
195.6066,195.8064,-48.3272
195.8064,196.0062,-47.0345
196.0062,196.2061,-47.2623



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.5747
191.8,1.9677
192,2.6441
192.1,2.9078
192.3,3.2466
192.5,3.3165
192.8,3.0155
192.9,2.8651
193.2,2.5509
193.3,2.5545
193.4,2.6317
193.5,2.7788
193.6,2.9872
193.7,3.2355
194.3,3.9698
194.5,3.6077
194.6,3.4112
194.7,3.2803
195.1,4.5509
195.3,6.5893
195.4,7.8538
195.5,9.1693
195.7,11.5326

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3974
191.8095,192.0094,-57.6121
192.0094,192.2092,-57.0077
192.2092,192.4091,-56.65
