//DATASET,
//created,Mon, 01 Feb 2021 18:06:36 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
193.9,3.5038
194,3.6877
194.1,3.795
194.2,3.807
194.3,3.7244
194.4,3.5612
194.5,3.3563
194.6,3.1559
194.7,3.0201
194.9,3.1934
195,3.5999
195.1,4.2547
195.2,5.1586
195.3,6.2655
195.4,7.5151
195.5,8.8159
195.7,11.1543
195.8,11.9837

//TRACE,Optical Spectrum,Input 1 (Run 3) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.3686
191.8095,192.0094,-58.653
192.0094,192.2092,-58.1122
192.2092,192.4091,-57.8097
192.4091,192.6089,-57.7689
192.6089,192.8088,-57.9515
192.8088,193.0086,-58.2501
193.0086,193.2084,-58.5074
193.2084,193.4083,-58.5684
193.4083,193.6081,-58.3529
193.6081,193.808,-57.9153
193.808,194.0078,-57.4435
194.0078,194.2077,-57.1779
194.2077,194.4075,-57.2696
194.4075,194.6073,-57.6497
194.6073,194.8072,-57.9936
194.8072,195.007,-57.835
195.007,195.2069,-56.8154
195.2069,195.4067,-54.8905
195.4067,195.6066,-52.4651
195.6066,195.8064,-50.2623
195.8064,196.0062,-49.0375
196.0062,196.2061,-49.2577

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.8,1.7682
193.2,1.2323
193.4,1.2689
194.6,1.7719
195.5,6.9004
195.7,9.1039

//TRACE,Optical Spectrum,Input 1 (Run 4) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.414
191.8095,192.0094,-57.6299
192.0094,192.2092,-57.0266
192.2092,192.4091,-56.6698
192.4091,192.6089,-56.5835
192.6089,192.8088,-56.7279
192.8088,193.0086,-56.9917
193.0086,193.2084,-57.2132
193.2084,193.4083,-57.2334
193.4083,193.6081,-56.971
193.6081,193.808,-56.4826
193.808,194.0078,-55.9611
194.0078,194.2077,-55.6519
194.2077,194.4075,-55.7059
194.4075,194.6073,-56.0458
194.6073,194.8072,-56.3313
194.8072,195.007,-56.0802
195.007,195.2069,-54.9263
195.2069,195.4067,-52.8302
195.4067,195.6066,-50.223
195.6066,195.8064,-47.8672
195.8064,196.0062,-46.5582
196.0062,196.2061,-46.7879

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.1438
191.7,1.5584
191.8,1.9507
192,2.626
192.1,2.8891
192.3,3.227
192.4,3.2945
192.5,3.2961
192.7,3.1323
192.8,2.9942
193,2.7015
193.2,2.5283
193.3,2.5316
193.4,2.6084
193.5,2.755
193.6,2.963
193.7,3.2108
193.8,3.4711
193.9,3.7107
194,3.8978
194.2,4.0228
194.4,3.7822
194.6,3.3831
194.8,3.2507
194.9,3.4379
195,3.8531
195.1,4.5183
195.2,5.4341
195.3,6.5537
195.4,7.8166
195.5,9.1304
195.6,10.3915
195.7,11.491

//TRACE,Optical Spectrum,Input 1 (Run 5) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.2276
191.8095,192.0094,-57.4302
192.0094,192.2092,-56.8146
192.2092,192.4091,-56.4472
192.4091,192.6089,-56.352
192.6089,192.8088,-56.4889
192.8088,193.0086,-56.746
193.0086,193.2084,-56.9606
193.2084,193.4083,-56.9729
193.4083,193.6081,-56.7013
193.6081,193.808,-56.2029
193.808,194.0078,-55.6717
194.0078,194.2077,-55.3539
194.2077,194.4075,-55.4006
194.4075,194.6073,-55.7327
194.6073,194.8072,-56.0069
194.8072,195.007,-55.7377
195.007,195.2069,-54.5575
195.2069,195.4067,-52.4278
195.4067,195.6066,-49.7848
195.6066,195.8064,-47.399
195.8064,196.0062,-46.0735
196.0062,196.2061,-46.305

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.3198
191.7,1.7416
191.8,2.1409
192,2.8294
192.1,3.0985
192.2,3.3061
192.3,3.4472
192.4,3.5194
192.7,3.3688
192.8,3.234
193,2.9478
193.1,2.8395
193.4,2.8704
193.5,3.0217
193.6,3.2347
193.7,3.4877
194,4.1892
194.2,4.3222
194.4,4.0886
194.5,3.8904
194.6,3.6983
194.7,3.5729
194.8,3.5797
194.9,3.7769
195.1,4.8838
195.3,6.9534
195.4,8.2347
195.5,9.5666
195.7,11.9579



//TRACE,Optical Spectrum,Input 1 (Run 6) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.7141
191.8095,192.0094,-57.9516
192.0094,192.2092,-57.368
192.2092,192.4091,-57.0283
192.4091,192.6089,-56.9562
192.6089,192.8088,-57.1126
192.8088,193.0086,-57.3873
193.0086,193.2084,-57.62
193.2084,193.4083,-57.653
193.4083,193.6081,-57.4054
193.6081,193.808,-56.933
193.808,194.0078,-56.4272
194.0078,194.2077,-56.1317
194.2077,194.4075,-56.1975
194.4075,194.6073,-56.55
194.6073,194.8072,-56.8538
194.8072,195.007,-56.6318
195.007,195.2069,-55.5202
195.2069,195.4067,-53.4782
195.4067,195.6066,-50.9283
195.6066,195.8064,-48.6208
195.8064,196.0062,-47.3384
196.0062,196.2061,-47.5651

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.2636
192.4,2.9327
193,2.3052
193.4,2.1868
194,3.4289
194.5,3.0807
194.6,2.876
194.8,2.7212
194.9,2.8923
195,3.288
195.5,8.4285
195.7,10.7397



//TRACE,Optical Spectrum,Input 1 (Run 7) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.0489
191.8095,192.0094,-57.2385
192.0094,192.2092,-56.6112
192.2092,192.4091,-56.2336
192.4091,192.6089,-56.1299
192.6089,192.8088,-56.2597
192.8088,193.0086,-56.5103
193.0086,193.2084,-56.7182
193.2084,193.4083,-56.7229
193.4083,193.6081,-56.4426
193.6081,193.808,-55.9346
193.808,194.0078,-55.394
194.0078,194.2077,-55.068
194.2077,194.4075,-55.1076
194.4075,194.6073,-55.4323
194.6073,194.8072,-55.6957
194.8072,195.007,-55.4091
195.007,195.2069,-54.2036
195.2069,195.4067,-52.0416
195.4067,195.6066,-49.3642
195.6066,195.8064,-46.9495
195.8064,196.0062,-45.6083
196.0062,196.2061,-45.8415

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.4889
191.7,1.9174
191.8,2.3235
192,3.0246
192.3,3.6585
192.4,3.7352
192.5,3.7451
192.6,3.6944
192.7,3.5958
192.8,3.4641
192.9,3.3198
193.1,3.0793
193.2,3.0251
193.3,3.0364
193.5,3.2778
193.6,3.4956
193.8,4.0237
193.9,4.2729
194.3,4.5364
194.5,4.1883
194.6,4.0008
194.7,3.8812
194.9,4.1023
195,4.5414
195.1,5.2347
195.5,9.9853
195.7,12.406



//TRACE,Optical Spectrum,Input 1 (Run 8) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.1646
191.8095,192.0094,-57.3626
192.0094,192.2092,-56.7429
192.2092,192.4091,-56.372
192.4091,192.6089,-56.2737
192.6089,192.8088,-56.4081
192.8088,193.0086,-56.663
193.0086,193.2084,-56.8752
193.2084,193.4083,-56.8848
193.4083,193.6081,-56.6101
193.6081,193.808,-56.1084
193.808,194.0078,-55.5738
194.0078,194.2077,-55.2532
194.2077,194.4075,-55.2973
194.4075,194.6073,-55.6268
194.6073,194.8072,-55.8973
194.8072,195.007,-55.6219
195.007,195.2069,-54.4327
195.2069,195.4067,-52.2917
195.4067,195.6066,-49.6366
195.6066,195.8064,-47.2406
195.8064,196.0062,-45.9096
196.0062,196.2061,-46.1417

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.3794
191.7,1.8036
191.8,2.2052
191.9,2.5736
192,2.8981
192.4,3.5954
192.5,3.6027
192.6,3.5496
192.7,3.4488
192.8,3.3151
192.9,3.1687
193,3.0311
193.1,2.924
193.2,2.8675
193.3,2.8763
193.5,3.112
193.6,3.3266
193.7,3.5813
193.8,3.8484
193.9,4.0946
194,4.2878
194.1,4.4037
194.2,4.4234
194.3,4.3481
194.4,4.1922
194.5,3.9954
194.7,3.6816
194.9,3.8916
195.1,5.0075
195.2,5.9452
195.3,7.0887
195.4,8.3762
195.5,9.7141
195.7,12.1158



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4181
191.8095,192.0094,-57.6343
192.0094,192.2092,-57.0313
192.2092,192.4091,-56.6748
192.4091,192.6089,-56.5886
192.6089,192.8088,-56.7331
192.8088,193.0086,-56.9971
193.0086,193.2084,-57.2188
193.2084,193.4083,-57.2392
193.4083,193.6081,-56.977
193.6081,193.808,-56.4888
193.808,194.0078,-55.9675
194.0078,194.2077,-55.6585
194.2077,194.4075,-55.7126
194.4075,194.6073,-56.0527
194.6073,194.8072,-56.3385
194.8072,195.007,-56.0878
195.007,195.2069,-54.9344
195.2069,195.4067,-52.8391
195.4067,195.6066,-50.2327
195.6066,195.8064,-47.8775
195.8064,196.0062,-46.569
196.0062,196.2061,-46.7986

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.5543
191.9,2.3058
192,2.6215
192.1,2.8845
192.2,3.0863
192.3,3.2221
192.4,3.2895
192.5,3.2911
192.6,3.2327
192.7,3.1271
192.8,2.9889
192.9,2.8381
193,2.6961
193.3,2.5259
193.4,2.6026
193.5,2.7491
193.6,2.9569
193.7,3.2047
193.8,3.4649
194,3.8914
194.2,4.0162
194.3,3.9361
194.4,3.7754
194.5,3.5732
194.6,3.3762
194.7,3.2446
194.8,3.2434
194.9,3.4304
195.1,4.5102
195.4,7.8073
195.5,9.1208
195.6,10.3815
195.8,12.3175



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.2499
191.8095,192.0094,-57.454
192.0094,192.2092,-56.8399
192.2092,192.4091,-56.4738
192.4091,192.6089,-56.3796
192.6089,192.8088,-56.5175
192.8088,193.0086,-56.7754
193.0086,193.2084,-56.9907
193.2084,193.4083,-57.004
193.4083,193.6081,-56.7335
193.6081,193.808,-56.2363
193.808,194.0078,-55.7063
194.0078,194.2077,-55.3895
194.2077,194.4075,-55.437
194.4075,194.6073,-55.7701
194.6073,194.8072,-56.0457
194.8072,195.007,-55.7786
195.007,195.2069,-54.6015
195.2069,195.4067,-52.4758
195.4067,195.6066,-49.8371
195.6066,195.8064,-47.4549
195.8064,196.0062,-46.1314
196.0062,196.2061,-46.3627

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.2988
191.7,1.7197
191.8,2.1182
191.9,2.4835
192,2.8051
192.1,3.0735
192.2,3.2804
192.4,3.4925
192.5,3.4979
192.6,3.443
192.7,3.3405
192.8,3.2053
192.9,3.0575
193,2.9184
193.1,2.8097
193.3,2.7584
193.6,3.2023
193.7,3.4546
193.8,3.7194
194,4.1544
194.1,4.2684
194.2,4.2864
194.4,4.052
194.6,3.6606
194.7,3.5346
194.8,3.5405
194.9,3.7364
195,4.1624
195.2,5.7704
195.3,6.9057
195.4,8.1848
195.5,9.5145
195.8,12.7486



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5322
191.8095,192.0094,-57.7566
192.0094,192.2092,-57.161
192.2092,192.4091,-56.811
192.4091,192.6089,-56.7302
192.6089,192.8088,-56.8793
192.8088,193.0086,-57.1474
193.0086,193.2084,-57.3734
193.2084,193.4083,-57.3986
193.4083,193.6081,-57.1421
193.6081,193.808,-56.6599
193.808,194.0078,-56.1446
194.0078,194.2077,-55.8408
194.2077,194.4075,-55.8994
194.4075,194.6073,-56.2443
194.6073,194.8072,-56.537
194.8072,195.007,-56.2973
195.007,195.2069,-55.1601
195.2069,195.4067,-53.0853
195.4067,195.6066,-50.5007
195.6066,195.8064,-48.1639
195.8064,196.0062,-46.8654
196.0062,196.2061,-47.0939

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0322
191.7,1.4423
191.8,1.8302
191.9,2.1853
192,2.4971
192.1,2.7564
192.2,2.9548
192.3,3.0875
192.4,3.152
192.5,3.1509
192.6,3.0903
192.7,2.9825
192.8,2.8422
192.9,2.6895
193,2.5454
193.1,2.4315
193.2,2.3677
193.4,2.4424
193.5,2.586
193.6,2.7907
193.7,3.0353
193.9,3.5289
194,3.7131
194.1,3.8209
194.2,3.8332
194.3,3.7509
194.4,3.588
194.5,3.3834
194.6,3.1834
194.7,3.0481
194.8,3.0422
194.9,3.223
195,3.6306
195.1,4.2867
195.3,6.3004
195.4,7.5516
195.5,8.854
195.6,10.1046
195.7,11.1951
195.8,12.0254



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6441
191.8095,192.0094,-57.8765
192.0094,192.2092,-57.2883
192.2092,192.4091,-56.9446
192.4091,192.6089,-56.8692
192.6089,192.8088,-57.0228
192.8088,193.0086,-57.295
193.0086,193.2084,-57.5251
193.2084,193.4083,-57.5551
193.4083,193.6081,-57.304
193.6081,193.808,-56.8279
193.808,194.0078,-56.3184
194.0078,194.2077,-56.0197
194.2077,194.4075,-56.0827
194.4075,194.6073,-56.4323
194.6073,194.8072,-56.7318
194.8072,195.007,-56.503
195.007,195.2069,-55.3816
195.2069,195.4067,-53.3269
195.4067,195.6066,-50.7637
195.6066,195.8064,-48.4449
195.8064,196.0062,-47.1563
196.0062,196.2061,-47.3837

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9265
191.7,1.3323
191.8,1.7161
192.1,2.6308
192.2,2.8258
192.4,3.0171
192.5,3.0135
192.6,2.9505
192.9,2.5437
193,2.3977
193.1,2.2816
193.2,2.2156
193.3,2.2139
193.4,2.2852
193.5,2.4259
193.6,2.6277
193.7,2.8692
193.8,3.1232
193.9,3.3568
194,3.5383
194.1,3.6435
194.2,3.6536
194.3,3.5691
194.4,3.4041
194.5,3.1972
194.6,2.9943
194.9,3.0196
195,3.4199
195.1,4.0673
195.3,6.0605
195.4,7.3007
195.5,8.5923
195.6,9.8329
195.7,10.915
195.8,11.7389



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6749
191.8095,192.0094,-57.9095
192.0094,192.2092,-57.3233
192.2092,192.4091,-56.9814
192.4091,192.6089,-56.9075
192.6089,192.8088,-57.0623
192.8088,193.0086,-57.3355
193.0086,193.2084,-57.5668
193.2084,193.4083,-57.5981
193.4083,193.6081,-57.3486
193.6081,193.808,-56.8741
193.808,194.0078,-56.3662
194.0078,194.2077,-56.0689
194.2077,194.4075,-56.1332
194.4075,194.6073,-56.484
194.6073,194.8072,-56.7854
194.8072,195.007,-56.5596
195.007,195.2069,-55.4425
195.2069,195.4067,-53.3934
195.4067,195.6066,-50.836
195.6066,195.8064,-48.5222
195.8064,196.0062,-47.2363
196.0062,196.2061,-47.4634

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.2,2.7903
192.3,2.919
192.4,2.98
192.6,2.9121
193,2.357
193.2,2.1738
193.5,2.3819
194,3.4902
194.1,3.5948
194.5,3.146
194.6,2.9423
195.2,4.8998
195.5,8.5203
195.7,10.8379



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6886
191.8095,192.0094,-57.9242
192.0094,192.2092,-57.3389
192.2092,192.4091,-56.9977
192.4091,192.6089,-56.9245
192.6089,192.8088,-57.0798
192.8088,193.0086,-57.3536
193.0086,193.2084,-57.5854
193.2084,193.4083,-57.6173
193.4083,193.6081,-57.3684
193.6081,193.808,-56.8947
193.808,194.0078,-56.3875
194.0078,194.2077,-56.0908
194.2077,194.4075,-56.1556
194.4075,194.6073,-56.507
194.6073,194.8072,-56.8093
194.8072,195.007,-56.5848
195.007,195.2069,-55.4696
195.2069,195.4067,-53.423
195.4067,195.6066,-50.8682
195.6066,195.8064,-48.5566
195.8064,196.0062,-47.2719
196.0062,196.2061,-47.4989

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.8845
191.7,1.2887
191.9,2.0202
192.1,2.5809
192.2,2.7746
192.3,2.9029
192.4,2.9635
192.5,2.9589
192.6,2.895
192.7,2.7842
192.8,2.6412
192.9,2.4857
193,2.3389
193.1,2.2221
193.2,2.1552
193.3,2.1525
193.7,2.8032
194,3.4688
194.1,3.5731
194.2,3.5822
194.3,3.4969
194.4,3.3311
194.6,2.9192
194.7,2.7788
194.8,2.7663
195,3.3362
195.1,3.9802
195.2,4.8718
195.3,5.9652
195.4,7.201
195.5,8.4883
195.6,9.725
195.7,10.8037
195.8,11.6251



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5263
191.8095,192.0094,-57.7503
192.0094,192.2092,-57.1544
192.2092,192.4091,-56.804
192.4091,192.6089,-56.723
192.6089,192.8088,-56.8718
192.8088,193.0086,-57.1397
193.0086,193.2084,-57.3654
193.2084,193.4083,-57.3904
193.4083,193.6081,-57.1336
193.6081,193.808,-56.6512
193.808,194.0078,-56.1355
194.0078,194.2077,-55.8315
194.2077,194.4075,-55.8899
194.4075,194.6073,-56.2345
194.6073,194.8072,-56.5269
194.8072,195.007,-56.2866
195.007,195.2069,-55.1485
195.2069,195.4067,-53.0727
195.4067,195.6066,-50.487
195.6066,195.8064,-48.1493
195.8064,196.0062,-46.8503
196.0062,196.2061,-47.0788

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.448
191.8,1.8362
191.9,2.1915
192,2.5035
192.1,2.763
192.2,2.9616
192.3,3.0944
192.4,3.1591
192.5,3.1581
192.6,3.0976
192.7,2.9899
192.8,2.8497
192.9,2.6971
193,2.5532
193.1,2.4393
193.2,2.3756
193.3,2.3765
193.4,2.4506
193.5,2.5943
193.6,2.7992
193.7,3.044
193.8,3.3012
193.9,3.5379
194,3.7223
194.1,3.8301
194.2,3.8425
194.3,3.7603
194.4,3.5976
194.5,3.3931
194.6,3.1933
194.7,3.0582
194.8,3.0525
194.9,3.2337
195,3.6416
195.1,4.2981
195.2,5.204
195.3,6.3129
195.4,7.5647
195.5,8.8677
195.6,10.1188
195.7,11.2097
195.8,12.0404



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.7859
191.8095,192.0094,-58.0285
192.0094,192.2092,-57.4495
192.2092,192.4091,-57.1139
192.4091,192.6089,-57.0453
192.6089,192.8088,-57.2045
192.8088,193.0086,-57.4819
193.0086,193.2084,-57.7173
193.2084,193.4083,-57.7533
193.4083,193.6081,-57.5093
193.6081,193.808,-57.0407
193.808,194.0078,-56.5386
194.0078,194.2077,-56.2464
194.2077,194.4075,-56.315
194.4075,194.6073,-56.6705
194.6073,194.8072,-56.9787
194.8072,195.007,-56.7636
195.007,195.2069,-55.6621
195.2069,195.4067,-53.633
195.4067,195.6066,-51.0968
195.6066,195.8064,-48.8008
195.8064,196.0062,-47.5247
196.0062,196.2061,-47.7507

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.7927
191.7,1.1931
191.9,1.9175
192.1,2.4717
192.2,2.6624
192.4,2.8463
192.5,2.8394
192.7,2.6609
192.8,2.5162
192.9,2.359
193,2.2105
193.1,2.0919
193.3,2.0182
193.6,2.4212
193.7,2.6588
194,3.3169
194.2,3.4261
194.4,3.1713
194.6,2.7549
194.7,2.6113
194.9,2.762
195,3.1531
195.1,3.7896
195.2,4.6726
195.3,5.7568
195.4,6.983
195.5,8.2609
195.6,9.4889
195.7,10.5602
195.8,11.3761



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6016
191.8095,192.0094,-57.831
192.0094,192.2092,-57.24
192.2092,192.4091,-56.8939
192.4091,192.6089,-56.8165
192.6089,192.8088,-56.9683
192.8088,193.0086,-57.239
193.0086,193.2084,-57.4675
193.2084,193.4083,-57.4957
193.4083,193.6081,-57.2426
193.6081,193.808,-56.7642
193.808,194.0078,-56.2524
194.0078,194.2077,-55.9518
194.2077,194.4075,-56.0132
194.4075,194.6073,-56.3609
194.6073,194.8072,-56.6579
194.8072,195.007,-56.4249
195.007,195.2069,-55.2975
195.2069,195.4067,-53.2352
195.4067,195.6066,-50.6639
195.6066,195.8064,-48.3383
195.8064,196.0062,-47.0459
196.0062,196.2061,-47.2737

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9666
191.7,1.3741
191.8,1.7594
192,2.4214
192.1,2.6785
192.2,2.8748
192.3,3.0055
192.4,3.0683
192.5,3.0657
192.8,2.753
192.9,2.599
193,2.4537
193.1,2.3385
193.2,2.2733
193.3,2.2725
193.5,2.4867
193.6,2.6896
193.8,3.1874
193.9,3.4221
194,3.6047
194.1,3.7108
194.2,3.7217
194.3,3.6381
194.4,3.4739
194.5,3.2679
194.6,3.0661
194.7,2.9285
194.8,2.9197
194.9,3.0968
195,3.4999
195.1,4.1506
195.2,5.0498
195.3,6.1516
195.4,7.3959
195.5,8.6916
195.6,9.936
195.7,11.0213
195.8,11.8477



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.8781
191.8095,192.0094,-58.1273
192.0094,192.2092,-57.5544
192.2092,192.4091,-57.2241
192.4091,192.6089,-57.1598
192.6089,192.8088,-57.3228
192.8088,193.0086,-57.6034
193.0086,193.2084,-57.8423
193.2084,193.4083,-57.8823
193.4083,193.6081,-57.6427
193.6081,193.808,-57.1791
193.808,194.0078,-56.6818
194.0078,194.2077,-56.3938
194.2077,194.4075,-56.4661
194.4075,194.6073,-56.8255
194.6073,194.8072,-57.1393
194.8072,195.007,-56.9331
195.007,195.2069,-55.8446
195.2069,195.4067,-53.832
195.4067,195.6066,-51.3134
195.6066,195.8064,-49.0322
195.8064,196.0062,-47.7643
196.0062,196.2061,-47.9893

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.7057
191.8,1.4776
191.9,1.8203
192.2,2.5562
192.3,2.6793
192.4,2.7352
192.7,2.5441
192.8,2.3977
193.2,1.8978
193.4,1.9567
193.5,2.0915
193.8,2.7697
194.4,3.02
194.7,2.4526
195,2.9796
195.1,3.609
195.2,4.4839
195.4,6.7764
195.5,8.0454
195.7,10.3296
195.8,11.1401



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6486
191.8095,192.0094,-57.8814
192.0094,192.2092,-57.2935
192.2092,192.4091,-56.95
192.4091,192.6089,-56.8749
192.6089,192.8088,-57.0286
192.8088,193.0086,-57.3009
193.0086,193.2084,-57.5312
193.2084,193.4083,-57.5614
193.4083,193.6081,-57.3106
193.6081,193.808,-56.8347
193.808,194.0078,-56.3254
194.0078,194.2077,-56.027
194.2077,194.4075,-56.0902
194.4075,194.6073,-56.4399
194.6073,194.8072,-56.7398
194.8072,195.007,-56.5113
195.007,195.2069,-55.3905
195.2069,195.4067,-53.3367
195.4067,195.6066,-50.7744
195.6066,195.8064,-48.4563
195.8064,196.0062,-47.1681
196.0062,196.2061,-47.3954

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.3279
191.9,2.0624
192,2.3702
192.1,2.6257
192.2,2.8206
192.3,2.95
192.5,3.0079
192.6,2.9448
192.8,2.6925
192.9,2.5377
193,2.3917
193.1,2.2756
193.2,2.2094
193.3,2.2076
193.4,2.2788
193.5,2.4194
193.6,2.6211
193.7,2.8625
193.8,3.1164
193.9,3.3498
194,3.5312
194.1,3.6363
194.2,3.6463
194.3,3.5618
194.5,3.1897
194.6,2.9867
194.9,3.0114
195,3.4113
195.1,4.0584
195.2,4.9536
195.3,6.0508
195.4,7.2905
195.5,8.5817
195.6,9.8219
195.7,10.9036
195.8,11.7273



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.2908
191.8095,192.0094,-58.5696
192.0094,192.2092,-58.0238
192.2092,192.4091,-57.7169
192.4091,192.6089,-57.6723
192.6089,192.8088,-57.8518
192.8088,193.0086,-58.1475
193.0086,193.2084,-58.4019
193.2084,193.4083,-58.4595
193.4083,193.6081,-58.2403
193.6081,193.808,-57.7986
193.808,194.0078,-57.3227
194.0078,194.2077,-57.0536
194.2077,194.4075,-57.1422
194.4075,194.6073,-57.519
194.6073,194.8072,-57.858
194.8072,195.007,-57.692
195.007,195.2069,-56.6614
195.2069,195.4067,-54.7226
195.4067,195.6066,-52.2825
195.6066,195.8064,-50.0673
