//DATASET,
//created,Sun, 22 Nov 2020 21:09:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
193.753,193.8528,-57.0572
193.8528,193.9527,-56.82
193.9527,194.0525,-56.6347
194.0525,194.1523,-56.5279
194.1523,194.2522,-56.5136
194.2522,194.352,-56.5934
194.352,194.4519,-56.7502
194.4519,194.5517,-56.9514
194.5517,194.6516,-57.1472
194.6516,194.7514,-57.2777
194.7514,194.8512,-57.2813
194.8512,194.9511,-57.1013
194.9511,195.0509,-56.6975
195.0509,195.1508,-56.0544
195.1508,195.2506,-55.1686
195.2506,195.3505,-54.0821
195.3505,195.4503,-52.8594
195.4503,195.5502,-51.5868
195.5502,195.65,-50.3663
195.65,195.7498,-49.3
195.7498,195.8497,-48.4838
195.8497,195.9495,-47.9965
195.9495,196.0494,-47.8841
196.0494,196.1492,-48.1674
196.1492,196.2491,-48.8295
196.2491,196.3489,-49.8279
196.3489,196.4488,-51.0956
196.4488,196.5486,-52.5492
196.5486,196.6484,-54.1032
196.6484,196.7483,-55.6736
196.7483,196.8481,-57.188
196.8481,196.948,-58.5901
196.948,197.0478,-59.8412
197.0478,197.1477,-60.9229
197.1477,197.2475,-61.8301
197.2475,197.3473,-62.5736
197.3473,197.4472,-63.1723
197.4472,197.547,-63.6527
197.547,197.6469,-64.0421
197.6469,197.7467,-64.3686
197.7467,197.8466,-64.6563
197.8466,197.9464,-64.9261
197.9464,198.0462,-65.1932
198.0462,198.1461,-65.4688
198.1461,198.2459,-65.759
198.2459,198.3458,-66.0669
198.3458,198.4456,-66.3925
198.4456,198.5455,-66.7341
198.5455,198.6453,-67.0887
198.6453,198.7452,-67.4527
198.7452,198.845,-67.822
198.845,198.9448,-68.1927
198.9448,199.0447,-68.561
199.0447,199.1445,-68.9241
199.1445,199.2444,-69.2798
199.2444,199.3442,-69.6203
199.3442,199.4441,-69.9519
199.4441,199.5439,-70.2709
199.5439,199.6438,-70.5756
199.6438,199.7436,-70.8658
199.7436,199.8503,-71.1511

//Parameterized
#Frequency,Power
#(THz),(dBm)
192,15.0413
192.1,15.2867
192.2,15.4722
192.3,15.593
192.4,15.6468
192.5,15.636
192.6,15.5666
193.3,14.7882
193.4,14.852
193.5,14.9847
193.8,15.6563
193.9,15.8816
194.2,16.1572
194.4,15.8958
194.5,15.6822
194.6,15.4713
194.7,15.322
194.8,15.2981
195.4,19.6033
195.5,20.8644
195.8,23.9409
195.9,24.424



//TRACE,Optical Spectrum,Input 1 (Run 3) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
187.363,187.4628,-73.9218
187.4628,187.5627,-73.7251
187.5627,187.6625,-73.5098
187.6625,187.7623,-73.2741
187.7623,187.8622,-73.0171
187.8622,187.962,-72.7388
187.962,188.0619,-72.4399
188.0619,188.1617,-72.1208
188.1617,188.2616,-71.783
188.2616,188.3614,-71.428
188.3614,188.4612,-71.0576
188.4612,188.5611,-70.6741
188.5611,188.6609,-70.2799
188.6609,188.7608,-69.8775
188.7608,188.8606,-69.4693
188.8606,188.9605,-69.0583
188.9605,189.0603,-68.647
189.0603,189.1602,-68.2382
189.1602,189.26,-67.834
189.26,189.3598,-67.437
189.3598,189.4597,-67.049
189.4597,189.5595,-66.6717
189.5595,189.6594,-66.3062
