//DATASET,
//created,Sat, 06 Feb 2021 21:23:39 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
194.8072,195.007,-56.3382
195.007,195.2069,-55.2041
195.2069,195.4067,-53.1333
195.4067,195.6066,-50.553
195.6066,195.8064,-48.2198
195.8064,196.0062,-46.9232
196.0062,196.2061,-47.1515



//TRACE,Optical Spectrum,Input 1 (Run 8) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.4161
191.8,1.803
191.9,2.1572
192,2.4681
192.2,2.9241
192.3,3.056
192.4,3.1199
192.5,3.1182
192.8,2.808
192.9,2.6547
193,2.5102
193.1,2.3958
193.2,2.3315
193.3,2.3316
193.4,2.4049
193.5,2.5478
193.8,3.2521
193.9,3.4879
194,3.6715
194.3,3.7076
194.5,3.3391
194.6,3.1384
194.7,3.0022
194.8,2.9951
194.9,3.1746
195.1,4.2344
195.3,6.2432
195.4,7.4918
195.5,8.7917
195.7,11.1284
195.8,11.9572

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5588
191.8095,192.0094,-57.7851
192.0094,192.2092,-57.1913
192.2092,192.4091,-56.8428
192.4091,192.6089,-56.7633
192.6089,192.8088,-56.9135
192.8088,193.0086,-57.1826
193.0086,193.2084,-57.4095
193.2084,193.4083,-57.4359
193.4083,193.6081,-57.1806
193.6081,193.808,-56.6999
193.808,194.0078,-56.186
194.0078,194.2077,-55.8834
194.2077,194.4075,-55.9431
194.4075,194.6073,-56.2891
194.6073,194.8072,-56.5834
194.8072,195.007,-56.3463
195.007,195.2069,-55.2128
195.2069,195.4067,-53.1429
195.4067,195.6066,-50.5633
195.6066,195.8064,-48.2309
195.8064,196.0062,-46.9347
196.0062,196.2061,-47.1629



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.3964
191.8,1.7826
191.9,2.136
192,2.4462
192.1,2.704
192.5,3.0936
192.7,2.9232
192.8,2.7822
192.9,2.6286
193,2.4838
193.3,2.3039
193.6,2.7227
193.8,3.2218
194.1,3.7468
194.4,3.5112
194.5,3.3057
194.6,3.1045
194.7,2.9677
194.8,2.9597
195,3.5426
195.1,4.1951
195.2,5.0964
195.3,6.2003
195.4,7.4469
195.5,8.7448
195.6,9.9912
195.7,11.0782

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5789
191.8095,192.0094,-57.8066
192.0094,192.2092,-57.2141
192.2092,192.4091,-56.8667
192.4091,192.6089,-56.7883
192.6089,192.8088,-56.9392
192.8088,193.0086,-57.209
193.0086,193.2084,-57.4367
193.2084,193.4083,-57.4639
193.4083,193.6081,-57.2097
193.6081,193.808,-56.73
193.808,194.0078,-56.2171
194.0078,194.2077,-55.9155
194.2077,194.4075,-55.9759
194.4075,194.6073,-56.3228
194.6073,194.8072,-56.6183
194.8072,195.007,-56.3832
195.007,195.2069,-55.2525
195.2069,195.4067,-53.1862
195.4067,195.6066,-50.6105
195.6066,195.8064,-48.2812
195.8064,196.0062,-46.9869
196.0062,196.2061,-47.2149



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.1074
191.8,1.9115
191.9,2.2695
192.2,3.0467
192.3,3.1816
192.5,3.2489
192.6,3.1898
192.8,2.9447
192.9,2.7933
193.1,2.5382
193.2,2.476
193.3,2.4785
193.4,2.5543
193.5,2.7
193.6,2.9069
193.7,3.1537
193.8,3.4129
194.2,3.9611
194.3,3.8803
194.4,3.7189
194.5,3.516
194.6,3.3181
194.7,3.1854
194.8,3.1828
194.9,3.3679
195,3.7807
195.1,4.4429
195.4,7.7303
195.5,9.0404
195.6,10.2981
195.8,12.2295

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4525
191.8095,192.0094,-57.6712
192.0094,192.2092,-57.0704
192.2092,192.4091,-56.7158
192.4091,192.6089,-56.6313
192.6089,192.8088,-56.7772
192.8088,193.0086,-57.0424
193.0086,193.2084,-57.2653
193.2084,193.4083,-57.2872
193.4083,193.6081,-57.0267
193.6081,193.808,-56.5404
193.808,194.0078,-56.0209
194.0078,194.2077,-55.7134
194.2077,194.4075,-55.7689
194.4075,194.6073,-56.1104
194.6073,194.8072,-56.3983
194.8072,195.007,-56.1509
195.007,195.2069,-55.0024
195.2069,195.4067,-52.9133
