,Weights,Ch 0 (191.6),Ch 1 (191.7),Ch 2 (191.8),Ch 3 (191.9),Ch 4 (192.0),Ch 5 (192.1),Ch 6 (192.2),Ch 7 (192.3),Ch 8 (192.4),Ch 9 (192.5),Ch 10 (192.6),Ch 11 (192.7),Ch 12 (192.8),Ch 13 (192.9),Ch 14 (193.0),Ch 15 (193.1),Ch 16 (193.2),Ch 17 (193.3),Ch 18 (193.4),Ch 19 (193.5),Ch 20 (193.6),Ch 21 (193.7),Ch 22 (193.8),Ch 23 (193.9),Ch 24 (194.0),Ch 25 (194.1),Ch 26 (194.2),Ch 27 (194.3),Ch 28 (194.4),Ch 29 (194.5),Ch 30 (194.6),Ch 31 (194.7),Ch 32 (194.8),Ch 33 (194.9),Ch 34 (195.0),Ch 35 (195.1),Ch 36 (195.2),Ch 37 (195.3),Ch 38 (195.4),Ch 39 (195.5),Ch 40 (195.6),Ch 41 (195.7),Ch 42 (195.8),Ch 43 (195.9)
19,0.910949170589447,0.025771602008292472,0.02622263941337821,0.029460098603851088,0.027858916473732637,0.023225056168536883,0.028829377686038264,0.026418124171808555,0.03707347836856747,0.023059185637890455,0.035351554374236045,0.043982303449921614,0.030389127238694465,0.031060057295481208,0.02789715281913113,0.02739383180096466,0.027662028951995425,0.02651186908234686,0.03207964025119828,0.02489238229316174,0.0,0.03225518091286904,0.029659126483418397,0.04977329305296309,0.021236308643087756,0.004690818195912466,0.004842201064355492,0.0035245616582326453,0.006573592540702029,0.029439274914002934,0.012395685301016689,0.018623617214179797,0.033488594799368984,0.03632194666733224,0.006227606938698832,0.009304716043006618,0.01318309319771476,0.01748743695091582,0.016045485905808923,0.00859681468918028,0.009060818387449989,0.020221754829731105,0.0343040856594539,0.028489260790120766,0.05252001974157077
20,0.9428793787956238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.9971480369567872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0522131919860842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.1558209657669067,0.016055876917268615,0.006684090305102883,0.015513146514983409,0.004388932353474028,0.009167528256147684,0.02007922029717357,0.004267388053611343,0.02837984011795528,0.08831652012240948,0.025133904658113,0.07075595037902997,0.019596546691464257,0.006727533676113534,0.0032015683367459732,0.0053418683369064685,0.016440770092455134,0.02361754173432034,0.02222248813296443,0.005853880047506557,0.018355183054759545,0.0066897355256560105,0.008298275624545628,0.047595251988767816,0.0,0.017735346293378286,0.017995008589820234,0.01186740483220467,0.08684985948948581,0.12235097214387056,0.06763178389525118,0.025732800778352768,0.008855594834052466,0.06203123815311683,0.06379220199576488,0.022711613407687226,0.039934885701079975,0.008868961968648715,0.016893681747772497,0.01840404835894261,0.016298414779345866,0.03475410143360142,0.0416934146125799,0.0572359039207791,0.07973516252196787
24,1.1405839920043943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.1629875898361206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.142666578292847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.140553593635559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.117737054824829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.120642066001892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.0189305543899536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0038769245147705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.01508629322052,0.026864120009603483,0.0276243499385934,0.030817363963974005,0.02890741689995809,0.021131903445330384,0.025844618433273063,0.03222932141022261,0.026264885730722345,0.051027811426585516,0.018145032223207243,0.03923425090474928,0.0409274553813717,0.029061474639450424,0.02316018408082146,0.028208162358868374,0.03272368631977665,0.028204993101309587,0.035030407175343545,0.027424830122310104,0.03742377669811475,0.018234931915753337,0.02497781300525656,0.05434428736875598,0.06816232744159789,0.03838709579846008,0.007341623096247297,0.06904408596447065,0.03262221390846121,0.054548406242668566,0.038290480353361946,0.010738952895267393,0.019436659044348367,0.0,0.04300189004427119,0.14397884361794994,0.006724115774872178,0.03357447221477123,0.007691175834885258,0.012779975344434692,0.015193297997819443,0.03406977498038773,0.0256249630435754,0.06047640616236578,0.0627934792093971
33,1.0037083625793457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.1336517333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.3078796863555908,0.01693858444035988,0.01912525474965886,0.007160000168553057,0.010590165592829824,0.016569962099996227,0.0051869217593333355,0.00838897952822686,0.026916654074978945,0.03182974605478005,0.03262133782911944,0.009695689519738482,0.0061324158119896366,0.02560528103145471,0.00848045582252511,0.020139312393199826,0.014959940280553091,0.015216807780996912,0.013654730694364372,0.011545953520003878,0.0066541505876230225,0.026118156673141102,0.01689718530685212,0.00706122883790654,0.018625144266499208,0.009800121347617487,0.023758769984554732,0.010982875190047972,0.0156689075682703,0.01854717516144563,0.01762946917978845,0.03433179872596661,0.02448330974028929,0.012434020326723241,0.00930727599853052,0.012772287408673266,0.0,0.014242754606120001,0.010193536595995548,0.0169257604840777,0.01894463181317229,0.02956696943284852,0.037621502147822665,0.06173596954269135,0.061713180180174985
36,1.64378559589386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2.07068943977356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2.741171598434448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,3.618150949478149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4.798249244689941,0.035140183767049735,0.026968036354420844,0.02358458077056166,0.0458992631270638,0.03822189511870068,0.024049591557768386,0.029056707500942126,0.0230127068494196,0.03770295565914114,0.024381226609665255,0.04212992438661741,0.0304301703788346,0.020542251809735988,0.018392539641702413,0.01940865331092496,0.02320586782068652,0.030884903418473487,0.0238260146723291,0.027247044781154167,0.024283522382061724,0.02056040764557476,0.0228588156205306,0.07879536041426201,0.08554248914007442,0.0219021866157472,0.03059666412202287,0.01777768855591968,0.0452863784706854,0.0653558503816336,0.02838147723218559,0.08296892325248469,0.04841840401270762,0.021539972675537263,0.024019303220503854,0.028570506503802683,0.02657901382518776,0.03335781196343724,0.05566008932142564,0.05208403586150613,0.038196581724828337,0.0,0.1560259675882376,0.18960218686801714,0.3417538408650581
41,6.038380146026611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,7.0520853996276855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,7.6192498207092285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
