195.8,-6.788832516
195.9,10.6739809
196,10.77323575
196.1,10.48558033
196.2,9.822469941
196.3,8.832105407
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
192,1.608964748
192.1,1.841830777
192.2,2.015682177
192.3,2.125790377
192.4,2.169897839
192.5,0.160609244
192.6,2.072865359
192.7,1.949640362
192.8,1.794904239
192.9,1.627995931
193,1.469630933
193.1,1.340599038
193.2,1.260525854
193.3,1.243477343
193.4,1.298081564
193.5,1.420896415
193.6,1.603792403
193.7,1.825985346
193.8,2.060841494
193.9,2.276001293
194,2.440393525
194.1,2.529954262
194.2,2.525778504
194.3,2.428035973
194.4,2.249691128
194.5,2.027874528
194.6,1.806993467
194.7,1.64513137
194.8,1.604884017
194.9,1.742280444
195,2.096751144
195.1,2.690049327
195.2,3.523736661
195.3,4.554380722
195.4,5.725247799
195.5,6.9489453
195.6,8.126978701
195.7,9.15585865
195.8,9.939660962
195.9,10.40921622
196,10.50749197
196.1,10.22150712
196.2,9.562655044
196.3,8.578873532
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
192,1.653399515
192.1,1.887587849
192.2,2.06266682
192.3,2.17390154
192.4,2.219032439
192.5,2.200369829
192.6,2.123765054
192.7,2.001311477
192.8,1.847300841
192.9,1.681099851
193,1.523452492
193.1,1.395174619
193.2,1.31591549
193.3,1.299755352
193.4,1.355328633
193.5,1.479183238
193.6,1.663173984
193.7,1.886487445
193.8,2.122455523
193.9,2.338682565
194,2.504067954
194.1,2.594537252
194.2,2.591185159
194.3,2.494214959
194.4,2.31664445
194.5,2.095690474
194.6,1.875854684
194.7,1.715321836
194.8,1.676789043
194.9,1.816361007
195,2.173487572
195.1,2.769925415
195.2,3.607198677
195.3,4.641730892
195.4,5.816618357
195.5,7.044254423
195.6,8.225915516
195.7,9.257879829
195.8,8.054310294
195.9,10.51498702
196,10.61365392
196.1,10.32700169
196.2,9.666448462
196.3,8.6800371
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
192,1.975813268
192.1,2.219596105
192.2,2.403582186
192.3,2.522990819
192.4,2.575547659
192.5,15.57390353
192.6,2.49308761
192.7,2.376231371
192.8,2.227484787
192.9,2.066416022
193,1.913975775
193.1,1.791168994
193.2,1.71781656
193.3,1.708102354
193.4,1.770707026
193.5,1.902105979
193.6,2.094040165
193.7,2.325483985
193.8,2.569520106
193.9,2.793490934
194,2.966082568
194.1,3.063144285
194.2,3.065768609
194.3,2.974402356
194.4,2.802450344
194.5,2.587755475
194.6,2.37550405
194.7,2.224616094
194.8,2.198523952
194.9,2.35388137
195,2.730278607
195.1,3.349497469
195.2,4.212789833
195.3,5.27553406
195.4,6.479593013
195.5,7.735806875
195.6,8.943790097
195.7,9.99813421
195.8,10.80115786
195.9,11.28244829
196,11.38395328
196.1,11.09245863
196.2,10.41956202
196.3,9.414068753
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
192,0.599272927
192.1,0.802092188
192.2,0.948049501
192.3,1.032559747
192.4,1.053411648
192.5,1.012782916
192.6,0.916270885
192.7,0.775516903
192.8,0.604295532
192.9,0.421314816
193,0.246642888
193.1,0.100477367
193.2,0.001906393
193.3,-0.035328616
193.4,-0.002744357
193.5,0.096444126
193.6,0.254463925
193.7,0.451195306
193.8,0.660785047
193.9,0.851693904
194,0.993518592
194.1,1.062434083
194.2,1.039542187
194.3,0.924249973
194.4,0.728309878
194.5,0.486891853
194.6,0.242259101
194.7,0.050192436
194.8,-0.029014867
194.9,0.058946808
195,0.353068221
195.1,0.875023889
195.2,1.627228115
195.3,2.569521608
195.4,3.649033362
195.5,4.783234782
195.6,5.878836099
195.7,6.837630012
195.8,20.57882863
195.9,8.005784742
196,8.095172509
196.1,7.824352509
196.2,7.204155779
196.3,6.280132395
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
192,3.673704072
192.1,3.968013346
192.2,4.198905933
192.3,4.361359908
192.4,4.453023139
192.5,32.48676004
192.6,4.438008903
192.7,4.350629284
192.8,4.229604179
192.9,4.095562663
193,3.970544038
193.1,3.876549045
193.2,3.834302366
193.3,3.858533637
193.4,3.958166926
193.5,4.129295814
193.6,4.36306163
193.7,4.637321436
193.8,4.923845374
193.9,5.188596419
194,5.399137479
194.1,5.530916098
194.2,5.565013352
194.3,5.503158525
194.4,5.360794563
194.5,5.179061316
194.6,5.006750571
194.7,4.906654406
194.8,4.94607705
194.9,5.184563607
195,5.662443786
195.1,6.401631731
195.2,7.401945527
195.3,8.613259459
195.4,9.970940893
195.5,11.37765075
195.6,12.72425119
195.7,13.8964515
195.8,14.78843757
195.9,15.32404208
196,15.44049304
196.1,15.1234973
196.2,14.38559812
196.3,13.279616
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
192,-0.459095169
192.1,-0.287771201
192.2,-0.171052724
192.3,-0.113374484
192.4,-0.116899271
192.5,-0.179582512
192.6,-0.296081901
192.7,-0.455209923
192.8,-0.643711279
192.9,-0.843539238
193,-1.035304238
193.1,-1.199429381
193.2,-1.317389905
193.3,-1.375784585
193.4,-1.366281849
193.5,-1.291858737
193.6,-1.159914387
193.7,-0.989872044
193.8,-0.80676678
193.9,-0.64127798
194,-0.523108795
194.1,-0.475833837
194.2,-0.518344158
194.3,-0.652032109
194.4,-0.866415703
194.5,-1.12838012
194.6,-1.39790961
194.7,-1.621636974
194.8,-1.741682451
194.9,-1.705538731
195,-1.474675984
195.1,-1.027502187
195.2,-0.360709291
195.3,0.488974339
195.4,1.472726618
195.5,2.513117436
195.6,3.522312697
195.7,4.407641793
195.8,33.09338632
195.9,5.48648614
196,5.566557444
196.1,5.311633372
196.2,4.731955525
196.3,3.870571151
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
192,4.092848715
192.1,4.399631043
192.2,4.642103063
192.3,4.815183294
192.4,4.916500405
192.5,47.95897153
192.6,4.918135974
192.7,4.838033012
192.8,4.723851285
192.9,4.596481769
193,4.478232499
193.1,4.391350041
193.2,4.356782189
193.3,4.389393307
193.4,4.498167552
193.5,4.67910425
193.6,4.923196704
193.7,5.208026148
193.8,5.505038711
193.9,5.77985684
194,5.99976617
194.1,6.140115071
194.2,6.181981794
194.3,6.127412216
194.4,5.992352418
194.5,5.818756141
194.6,5.65630523
194.7,5.568747626
194.8,5.624343378
194.9,5.883351357
195,6.386283814
195.1,7.155087561
195.2,8.189226735
195.3,9.437216875
195.4,10.83282185
195.5,12.27668345
195.6,13.65750321
195.7,14.85879773
195.8,15.77274523
195.9,16.32175783
196,16.44189838
196.1,16.11860738
196.2,15.36466154
196.3,14.23387255
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
192,-0.526556364
192.1,-0.35723993
192.2,-0.242385159
192.3,-0.186417212
192.4,-0.191495788
192.5,-0.2555848
192.6,-0.373358198
192.7,-0.533657396
192.8,-0.723260192
192.9,-0.924162006
193,-1.117016532
193.1,-1.282286436
193.2,-1.401482865
193.3,-1.461226278
193.4,-1.453194776
193.5,-1.380350228
193.6,-1.250067946
193.7,-1.081726783
193.8,-0.90030966
193.9,-0.736441154
194,-0.619779789
194.1,-0.573884215
194.2,-0.61764503
194.3,-0.75250554
194.4,-0.968064737
194.5,-1.231338796
194.6,-1.502455223
194.7,-1.728200665
194.8,-1.850849198
194.9,-1.818008394
195,-1.591177803
195.1,-1.14877066
195.2,-0.487421948
195.3,0.356358658
195.4,1.334007154
195.5,2.368418413
195.6,3.372106086
195.7,4.252752478
195.8,47.93496232
195.9,5.325904112
196,5.405381578
196.1,5.151470725
196.2,4.574375582
196.3,3.716983867
