//DATASET,
//created,Wed, 17 Feb 2021 00:29:43 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.8095,192.0094,-57.7754
192.0094,192.2092,-57.181
192.2092,192.4091,-56.832
192.4091,192.6089,-56.7521
192.6089,192.8088,-56.9019
192.8088,193.0086,-57.1706
193.0086,193.2084,-57.3972
193.2084,193.4083,-57.4232
193.4083,193.6081,-57.1675
193.6081,193.808,-56.6863
193.808,194.0078,-56.1719
194.0078,194.2077,-55.8689
194.2077,194.4075,-55.9282
194.4075,194.6073,-56.2738
194.6073,194.8072,-56.5676
194.8072,195.007,-56.3296
195.007,195.2069,-55.1949
195.2069,195.4067,-53.1233
195.4067,195.6066,-50.542
195.6066,195.8064,-48.2081
195.8064,196.0062,-46.9112
196.0062,196.2061,-47.1395

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.425
191.8,1.8123
191.9,2.1668
192,2.478
192.5,3.1293
192.7,2.9602
192.8,2.8196
192.9,2.6665
193,2.5222
193.3,2.3441
193.4,2.4177
193.6,2.7651
193.7,3.0092
193.8,3.2658
193.9,3.5019
194.1,3.793
194.2,3.8049
194.3,3.7223
194.4,3.5591
195.1,4.2522
195.7,11.1511
195.8,11.9804



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.8604
191.8095,192.0094,-58.1084
192.0094,192.2092,-57.5343
192.2092,192.4091,-57.203
192.4091,192.6089,-57.1379
192.6089,192.8088,-57.3001
192.8088,193.0086,-57.5801
193.0086,193.2084,-57.8183
193.2084,193.4083,-57.8576
193.4083,193.6081,-57.6172
193.6081,193.808,-57.1526
193.808,194.0078,-56.6543
194.0078,194.2077,-56.3656
194.2077,194.4075,-56.4371
194.4075,194.6073,-56.7958
194.6073,194.8072,-57.1085
194.8072,195.007,-56.9007
